candidate_id,distribution,regime,intended_training_role,split,attempt,kappa_slow,theta_slow,sigma_slow,rho_slow,v0_slow,kappa_fast,theta_fast,sigma_fast,rho_fast,v0_fast,hard_bounds_valid,canonical_valid,slow_feller_margin,fast_feller_margin,correlation_disk_value,correlation_margin,ordering_margin,minimum_hard_bound_distance,accepted_hard_bound_near,accepted_feller_near,accepted_correlation_disk_near,accepted_weak_slow_fast_separation,accepted_any_boundary_near,accepted,primary_rejection_reason,rejection_reasons
49,interior_train,normal,interior_train,train,0,1.2549654374233101,0.11802916653910805,0.3777151602781448,-0.6260661218520851,0.04777727095532345,2.0606332335810946,0.04521427083176017,0.3119970815340854,0.31754633850903474,0.07559392552090693,True,True,0.34990084587824266,0.3137238349483423,0.4927944660314043,0.5072055339685957,0.06741989926006565,0.14500769815363881,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
56,interior_train,normal,interior_train,validation,0,0.420853395456348,0.055975159132657236,0.15888416872028496,-0.23792453948362874,0.05697143984722236,3.189774417158084,0.033118894864953306,0.2898494304703624,-0.3802250775191835,0.013716340782339721,True,True,0.30225041308311634,0.4309939373180687,0.2011791960629659,0.7988208039370341,0.2317088721089319,0.04724330960620855,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
57,interior_train,normal,interior_train,test,0,1.249833438421323,0.1072774949395906,0.2263362722934045,-0.0592992190492387,0.04154769220793367,2.2525050363548913,0.06071937575087021,0.1545798972476045,-0.02623113590769588,0.027985144921505528,True,True,0.6792089152892546,0.8393273376630254,0.004204469870857605,0.9957955301291423,0.08390557304883417,0.10005344297498626,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
59,interior_train,normal,interior_train,test,0,0.4651631387561732,0.07037239642580055,0.17500422427582374,-0.4128889712552846,0.1332841051899458,1.4079859064750404,0.016365215548063503,0.09341527668454938,0.18075226962343013,0.0208514926723663,True,True,0.3625842404240692,0.6815781683962714,0.20314868555826843,0.7968513144417315,0.07889730273798053,0.05914065330070192,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
60,interior_train,normal,interior_train,train,0,0.9225088019782641,0.04366164613973145,0.18163634654409017,0.07158697393533675,0.045326176348678915,2.5347284557926217,0.06437867110079905,0.2864757908853122,0.14497709639645723,0.013145696280665847,True,True,0.41889448551160113,0.5981307929730935,0.026143053316766238,0.9738569466832337,0.13491377856187095,0.044942323712362287,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
68,interior_train,normal,interior_train,train,0,0.8996275894502115,0.07725231716704441,0.09597134667153116,0.039775341585105685,0.028602573363483187,1.9632962935334568,0.017775306962983732,0.1668899956843225,-0.09123877569565626,0.09742321401609397,True,True,0.8757077434544434,0.4295411553229599,0.009906591988654114,0.9900934080113459,0.08900993339608748,0.07967326748981682,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
69,interior_train,normal,interior_train,train,0,1.0848090646694504,0.06182708343009893,0.28345873875892763,-0.11070107640909288,0.053043363816656725,2.922645536838547,0.019123493978006154,0.10910776994171595,-0.2507752751097042,0.011208764831588287,True,True,0.250791645685465,0.8075057903680299,0.07514296692447965,0.9248570330755204,0.15379384704343907,0.037132116256404384,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
72,interior_train,normal,interior_train,train,0,0.8492168078288169,0.06361597723834939,0.1426608455790509,-0.02897910975615086,0.08148437327134571,1.7639741210028665,0.01094765566481187,0.12740289904030283,0.12202529429030087,0.05242789512017951,True,True,0.6829879231329492,0.4081955233096505,0.015729961248893573,0.9842700387511064,0.07654872913590374,0.04519018012531247,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
85,interior_train,normal,interior_train,train,0,0.9892361343364364,0.05588038254629016,0.1234423660188327,0.14638911126777093,0.13046959893583301,5.793355403579,0.03299762987248104,0.2913410847909515,0.07340484912196478,0.008999958820368926,True,True,0.7577340876622297,0.6366560235901089,0.02681804377238623,0.9731819562276137,0.4020183488905911,0.028225640404713412,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
88,interior_train,normal,interior_train,train,0,0.36978139880667416,0.027223079048774686,0.04746364185992974,-0.04141219885944194,0.14423417119954976,5.4518218191083285,0.07882437785725327,0.6966639320807924,-0.04937022349720681,0.08180843336364438,True,True,0.7987313557339135,0.278203836508,0.004152389182538115,0.9958476108174619,0.4252753489792179,0.04267702699490426,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
99,interior_train,normal,interior_train,test,0,0.7706884226931123,0.057756078154002334,0.10014125182172706,-0.25804723898117826,0.03490775036164615,3.3431362677892382,0.03111621889069921,0.2265471264301774,0.008117385800459731,0.010474056502173947,True,True,0.7975153466577795,0.6042519387394408,0.06665426949804283,0.9333457305019571,0.21526760210009424,0.03416958267005624,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
111,interior_train,normal,interior_train,train,0,0.9168963465853759,0.09931271719734741,0.21295960659486987,-0.6383469103358769,0.13955980527907635,2.0256163760217554,0.07674819338219738,0.3377256919624347,0.3418332778939152,0.04737190645366081,True,True,0.6012516053803296,0.4632325267622201,0.5243367678110586,0.47566323218894135,0.092779918781287,0.16181650218670213,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
113,interior_train,normal,interior_train,train,0,0.6581737048830338,0.06646233030117754,0.08298882685314796,-0.36142651257068814,0.14728064592135653,1.7850538493493118,0.03962810751578085,0.22141101735196464,0.2014628314846255,0.09781929893559513,True,True,0.8540467270168215,0.48532304403553134,0.17121639645881243,0.8287836035411875,0.09429959367918644,0.07838073050567633,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
117,interior_train,normal,interior_train,test,0,1.0318491028675059,0.03650408800935376,0.18127557841363792,-0.37227002418414995,0.11809774880793913,5.110126130270593,0.02234713003117677,0.3172448119494433,-0.037242079306386296,0.008797327835170251,True,True,0.3925585984635349,0.38825059648858884,0.13997194337713076,0.8600280566228693,0.34127841233498635,0.02740857998052521,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
125,interior_train,normal,interior_train,train,0,0.9146940939115771,0.06479386469984008,0.2088292608810286,-0.42812581762274676,0.06417174743743222,1.9560431688975637,0.04791415752822489,0.22204343186112294,-0.48044863390806103,0.05475958247084495,True,True,0.4620832668388353,0.5834949605374584,0.4141226055392675,0.5858773944607325,0.08714218200719553,0.14517955308436314,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
126,interior_train,normal,interior_train,train,0,1.246333604659444,0.028720370562181276,0.18723274747828936,0.06253446694851639,0.061886458502279376,2.147761395652921,0.06243785205113949,0.25569521929171174,0.2815070380158416,0.07822816223672457,True,True,0.34257335206075584,0.608013634517941,0.08315677200898758,0.9168432279910124,0.07543328794924495,0.09681783902931133,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
127,interior_train,normal,interior_train,train,0,0.32472658310416325,0.09112574627898112,0.08250301828312896,-0.2461923875729629,0.10719668603323006,4.973581358208786,0.057567413354214655,0.34966811975381185,-0.5767649767960219,0.01328730207800035,True,True,0.7936994385833016,0.6480997123277126,0.39326853015739166,0.6067314698426083,0.38902550419285553,0.04551331483064657,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
131,interior_train,normal,interior_train,train,0,1.1172986941072567,0.11722626580214246,0.16533159159619498,0.13036682256431392,0.08114265392663411,3.0532989158211086,0.06945282888608952,0.1883154657336873,0.3113507761687459,0.013793891914370828,True,True,0.811022018492242,0.845674454824095,0.11393481424639582,0.8860651857536042,0.16200838675429724,0.04755601578375334,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
141,interior_train,normal,interior_train,train,0,0.47325825166937896,0.08137857125754777,0.08427664338231312,-0.2296822973968308,0.0675698764385069,1.6645947957680471,0.05381855134606109,0.22421277300080888,-0.4361212038447155,0.09443171517572066,True,True,0.8311503329033391,0.5617974680349159,0.2429556621804501,0.7570443378195499,0.09969343465260821,0.07967501847468655,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
150,interior_train,normal,interior_train,train,0,0.9335294533988623,0.04337475591193832,0.11069640358389722,-0.29052955744742875,0.14841075717920016,5.32573218291926,0.02728458456384123,0.20327743371694035,-0.36129797195827146,0.011557300946929108,True,True,0.7371493178189564,0.7510308824782322,0.21494364829175872,0.7850563517082413,0.36754834556656046,0.03853750381826253,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
151,interior_train,normal,interior_train,train,0,0.6883742161178084,0.09565491956880429,0.20409412416835027,0.1587187731356199,0.07533091615290764,4.01804083587394,0.06438515313605629,0.5340256376703351,0.10153386120001226,0.012537191231349804,True,True,0.5194105444911482,0.2893402907448412,0.035500773915859735,0.9644992260841403,0.2786331899377516,0.04248867431995888,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
162,interior_train,normal,interior_train,train,0,1.1965104879705422,0.05749426452159295,0.25321443857745085,0.020809348976944978,0.12903439347268938,4.8629397964710765,0.04983980088262981,0.4630862461510433,-0.08417034105409717,0.011820190280695265,True,True,0.3642365221491756,0.3865745381124898,0.0075176753180073155,0.9924823246819927,0.30681416807535855,0.03959754145441639,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
171,interior_train,normal,interior_train,train,0,1.3469617571930261,0.04849400633029022,0.11291554803662927,-0.018679825203986325,0.0222876401858103,5.435021293198567,0.07746043333415634,0.733561999181478,-0.05389479589760579,0.013755912945510769,True,True,0.8221632731477336,0.22018874635250207,0.0032535848944960687,0.9967464151055039,0.3420970323017189,0.04740287478028536,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
175,interior_train,normal,interior_train,validation,0,1.1681619281144282,0.07674529991456214,0.10613677483738097,-0.6821172317563269,0.09335556336267133,2.3048686874712647,0.056261182275638644,0.32255439009214726,0.048738182631211414,0.01616240759745529,True,True,0.881773638937036,0.4273856730697611,0.46765932830510787,0.5323406716948922,0.09512190454868925,0.05710648224780359,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
177,interior_train,normal,interior_train,test,0,1.375855230569335,0.075282000830027,0.1504322911360696,-0.28707140074665793,0.03955701011243687,4.66923893741588,0.06183185804183206,0.6017569929066208,-0.42608630571205125,0.009266652321026633,True,True,0.8030336307974038,0.22916209841623228,0.2639595290419919,0.7360404709580082,0.2755969629160289,0.029301017423494485,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
183,interior_train,normal,interior_train,train,0,1.326277897566048,0.036650921089778174,0.15714175467508562,-0.3059540971942774,0.11594484773660081,2.2747246020083765,0.01735826399488664,0.200932755269799,0.2570371498384768,0.05248553091256111,True,True,0.5948962882210052,0.3234046323571185,0.15967600598705292,0.8403239940129471,0.07936792505793544,0.07756698987316485,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
187,interior_train,normal,interior_train,train,0,0.6973981069188508,0.07306009183052428,0.2190595255399458,-0.3610025706264578,0.04075467103223765,5.506568282586993,0.024321181603769164,0.38476439468511175,-0.3089963435941044,0.013841785239025316,True,True,0.35970710897496255,0.2880739811244291,0.22580159635343644,0.7741984036465636,0.4024410188843633,0.04774913402832789,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
201,interior_train,normal,interior_train,train,0,1.2372614126352648,0.027402206616849688,0.08319670025652257,-0.16225072851016528,0.09058832032598864,5.617147467953796,0.041801135747670914,0.44930419504715224,0.20050966384403485,0.010819470244577285,True,True,0.8147524031599396,0.39871896367210097,0.06652942419692721,0.9334705758030728,0.36651766153293147,0.035562380018456796,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
203,interior_train,normal,interior_train,train,0,1.1039063884737983,0.11932178417952816,0.17107337925160138,-0.11742291772582047,0.12843801819918352,2.262119482611898,0.06346312001257659,0.2415835514952736,-0.40491411616787837,0.0402416346226811,True,True,0.8000309182882299,0.6621409108329909,0.17774358307925892,0.8222564169207411,0.09692159783582427,0.15420013960758508,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
207,interior_train,normal,interior_train,train,0,1.303185491673256,0.03780344916602995,0.08335131957190699,0.05994175610185144,0.11892791563535907,2.425269767313084,0.05876532576758861,0.2566786935390296,0.2778789897519848,0.08999272280768056,True,True,0.8682665292216134,0.624515297082328,0.0808097470701575,0.9191902529298425,0.09389826574391866,0.07874504479588641,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
220,interior_train,normal,interior_train,train,0,0.5871219643966917,0.03252153104633082,0.14238223244067755,-0.06360009481433676,0.11342072603661048,2.0351313537279014,0.011426996195603736,0.05577389780715609,-0.22379964882551615,0.025062401953919296,True,True,0.3064528095421753,0.8746220429629094,0.05413125487481697,0.945868745125183,0.1211723338352477,0.03396247344960274,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
222,interior_train,normal,interior_train,train,0,0.30840094990247474,0.03060235578207825,0.04707638070041587,-0.3976788984486514,0.04837086234108054,2.7075604139335443,0.0366272713934859,0.2924405595078784,-0.44216705044387183,0.04521972030929198,True,True,0.7898531128631997,0.3974444920980353,0.3536602067695663,0.6463397932304338,0.20076648234569622,0.04228781979941294,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
226,interior_train,normal,interior_train,train,0,1.1817930302874355,0.05521780101049541,0.12438816949863983,-0.18562015482676045,0.12083815407059033,2.4717476964407172,0.056054657611399654,0.25525589184471165,0.13158225082372754,0.009635770125511537,True,True,0.78802649714082,0.6192644043097046,0.05176873060974887,0.9482312693902512,0.10794599716763864,0.03078939566738523,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
230,interior_train,normal,interior_train,train,0,1.1222723417562515,0.036434603699673,0.21640255646161172,0.1705236792530824,0.1086863403537206,2.135224165239451,0.013394338253599283,0.07690385068824104,-0.36269892982716373,0.026831004833455217,True,True,0.2717460320463016,0.8125867705512763,0.16062883888377796,0.839371161116222,0.08476584296930541,0.04809622119614785,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
235,interior_train,normal,interior_train,validation,0,0.9601065969162736,0.05684417442908214,0.2635322181269711,-0.16238731723655467,0.09305734303549225,1.807869741773255,0.034780904465936596,0.2787653997502883,-0.18364636451366825,0.013187787679069272,True,True,0.22230247894468103,0.23614693044997387,0.06009562799837255,0.9399043720016275,0.07094252258217418,0.04511204709302126,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
245,interior_train,normal,interior_train,train,0,0.4362934869265864,0.10680377426398571,0.2354237702997745,-0.1921249754996483,0.07039375871205798,1.2443092810496172,0.01833676526780763,0.06325943055063449,-0.22272623954371948,0.08065495571617934,True,True,0.2541464633468753,0.8387525748004883,0.08651898399202676,0.9134810160079733,0.06761638444544191,0.03896951876296621,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
252,interior_train,normal,interior_train,train,0,0.6290085228382909,0.09265225202494162,0.16491113830775805,-0.5267223910843587,0.09462385734293285,1.8056692735816702,0.06866798460859563,0.2502660365403133,-0.06660618343408452,0.028011807336236913,True,True,0.6216352637281588,0.5967174738064641,0.28187286094127906,0.7181271390587209,0.09846533479024094,0.1048863199041811,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
264,interior_train,normal,interior_train,train,0,1.2422609650561607,0.030574736353984056,0.11515271992821031,-0.6319492357386468,0.12366410060106682,4.17996766487764,0.05982868167554341,0.4602989520202668,0.1292334599264781,0.00809679410654539,True,True,0.7027663906389926,0.40487778100588184,0.41606112371522846,0.5839388762847715,0.24583319663778067,0.024583847203812056,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
271,interior_train,normal,interior_train,train,0,1.1364390198982652,0.11524407796675587,0.2700644580324863,0.02458768444905681,0.10330267123613361,4.756321899205833,0.0756473580380247,0.49043055925567275,0.19935167892135014,0.008371982365330061,True,True,0.5643999601146915,0.4989792881686466,0.04034564611532747,0.9596543538846726,0.30291906939812285,0.0256934772795567,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
273,interior_train,normal,interior_train,train,0,1.1063832196834535,0.09894571099583246,0.3596881370302004,0.02798157717020465,0.07989029906021002,2.1945178656378057,0.025376943696005634,0.12397257018060844,0.1509320091849953,0.07285940013735723,True,True,0.25714392376611367,0.7574870615049955,0.023563440057551625,0.9764365599424484,0.09105729254848136,0.07958031450207921,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
278,interior_train,normal,interior_train,test,0,0.8562763412998367,0.06623578873339389,0.19706741175085807,-0.40851717953219985,0.0999132622293099,1.9240616377805166,0.049894280518798115,0.24763400066363397,-0.5579444329886075,0.055297765366270984,True,True,0.48990457671979104,0.515852451060773,0.4781882762759223,0.5218117237240777,0.08935441811553808,0.1532824905697913,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
280,interior_train,normal,interior_train,train,0,0.3921295121848676,0.09831096377595583,0.11329943546705273,0.11840579584059693,0.024300580625054226,5.779320181070713,0.02596040366605626,0.3391486130913526,0.15762112746232718,0.00903532173341974,True,True,0.7145420434158618,0.44579668142980267,0.03886435231114031,0.9611356476888597,0.4508109346347988,0.02836823279604734,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
282,interior_train,normal,interior_train,train,0,1.235162333597412,0.08025677813517232,0.17102917246284052,-0.6011543061344417,0.14649125254584258,2.3384998538787283,0.03414590541992352,0.28082492335498005,0.22977455464761726,0.013585130247137523,True,True,0.7428612922024058,0.3388528097814774,0.41418284574749287,0.5858171542525071,0.09232949960513108,0.04671423486749001,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
285,interior_train,normal,interior_train,train,0,0.343186462159597,0.10875484509286748,0.18991570122581625,0.033401073074953234,0.03555985178638783,1.1923003110283623,0.05693108935333992,0.29428078268940266,-0.48310041429568823,0.02854539479208082,True,True,0.3484499152461393,0.2210691363849295,0.234501641975224,0.7654983580247761,0.07105555220659124,0.09178994210322372,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
287,interior_train,normal,interior_train,train,0,0.5152069587807777,0.10326194342841072,0.2172298186332132,-0.34212211788969116,0.02411083192073682,1.4758848232504915,0.04522060350651775,0.10165895278627489,-0.26953717897153917,0.035951202113251375,True,True,0.3855279237797104,0.8562803920355679,0.1896978343972633,0.8103021656027367,0.08039145309369991,0.06465481791724072,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
289,interior_train,normal,interior_train,train,0,1.1122070202975702,0.0666228284433438,0.1683353550353447,0.0823593280669544,0.039439076315116596,5.349784558305033,0.010803142772563527,0.2684992359230917,-0.0026540082650711857,0.08505202095312267,True,True,0.6789642277787602,0.23176121474301667,0.0067901026795112885,0.9932098973204887,0.3546089989964404,0.04446031703314912,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
299,interior_train,normal,interior_train,test,0,0.49858533083631684,0.069016149665548,0.09991856452529223,0.12449615734015379,0.062013570266974544,1.689775166248216,0.048848297810596145,0.31462063370107096,-0.38679048053037457,0.028090348981074875,True,True,0.7466208916079752,0.2503078026822202,0.1651061690213824,0.8348938309786176,0.09968115777505433,0.0953955422364746,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
306,interior_train,normal,interior_train,train,0,0.5073321334798642,0.06910939910974744,0.18534687697554794,-0.46630987968804666,0.1014070532119181,1.4339213671307935,0.050385068486216475,0.19286576066305097,0.22670691827190748,0.07659002537038062,True,True,0.34236828922546264,0.590550349180321,0.26884093068702586,0.7311590693129741,0.07753884800426188,0.11209423253199945,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
322,interior_train,normal,interior_train,train,0,0.7787643976353673,0.05560700562865055,0.08408512573081518,-0.5371381967038646,0.06521274979715064,4.558302188192382,0.01099637228107364,0.23750480806749563,0.0016479245186715597,0.09730729902204424,True,True,0.8490537598242657,0.27985172259473146,0.28852015801349884,0.7114798419865012,0.3162793130173234,0.04543622364178606,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
324,interior_train,normal,interior_train,train,0,0.7014816805907338,0.03608451931010968,0.09039713658135376,-0.5132831270254804,0.13579428655626524,2.7748911948807846,0.05111619630087488,0.2906804591511669,-0.2413211623222085,0.014278735280503184,True,True,0.7220383322617988,0.5410104686104182,0.32169547187359715,0.6783045281264029,0.17350707232552728,0.04951102935686768,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
326,interior_train,normal,interior_train,train,0,0.5741021563022404,0.08031098957280347,0.22153490320491562,-0.26377212019071355,0.12415937127327584,1.5232647570068951,0.06347558373983189,0.2061356987743474,-0.34613044872161813,0.03054545665683661,True,True,0.3052966511243882,0.6397037674829533,0.18938201892213297,0.8106179810778671,0.0794278326949502,0.11510264780982504,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
355,interior_train,normal,interior_train,validation,0,0.8050987693544687,0.10086842686242806,0.22369021306685136,-0.6743067107596653,0.07857185148137483,1.896227086485855,0.0422506613123424,0.26140055842245075,-0.07530279794849644,0.07433866238835293,True,True,0.5289617448292261,0.4020907293757588,0.460360051554391,0.5396399484456089,0.09130780896496958,0.1451017311791235,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
376,interior_train,normal,interior_train,validation,0,0.8490552208191504,0.06649443241110058,0.09311038248970603,-0.7187288512299563,0.06207942965965388,1.6544804045580543,0.029850000216294012,0.13709188334875974,0.02426456981941209,0.015484015777350278,True,True,0.8573905706352384,0.6802803851841974,0.5171599309388538,0.4828400690611462,0.06739959696559866,0.05437103136028338,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
382,interior_train,normal,interior_train,train,0,0.5671171526920291,0.08022002154318378,0.08852337917662874,-0.4276337178873852,0.07579697123650152,1.560742869775172,0.01475359710657963,0.15900170684488674,-0.5738330257329831,0.07126609921529325,True,True,0.8414082809813038,0.29118513631723547,0.5121549380960582,0.48784506190394183,0.08314859557181112,0.06441210659888702,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
383,interior_train,normal,interior_train,train,0,0.3825819501953871,0.06461533558532914,0.06334406398434729,-0.35117308861282226,0.13731043225713152,1.3638724670166487,0.036782206971996086,0.10964936587360134,-0.23581695633406627,0.09072328248377695,True,True,0.8498714405988992,0.7859831074590362,0.17893217506053205,0.821067824939468,0.08211636124027294,0.05863725023552492,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy
