evaluation,loss,teacher,iv,pde,convexity
25,1.1553199489211194,1.062790359264078e-10,2.609150659701114e-06,0.00023733451248227376,1.8169754787177813e-06
26,1.2859428291031094,1.5879332229097626e-10,2.611997995033033e-06,0.00023595984288733506,1.817300755531496e-06
27,1.1552930901413112,1.0627736212363853e-10,2.609181043826234e-06,0.00023730424217765003,1.8169800644776942e-06
28,1.1542994359225247,1.0620152046669967e-10,2.60953762857918e-06,0.00023641104587894304,1.817320375712082e-06
29,1.153485469981474,1.0601129396465522e-10,2.6095769269125225e-06,0.00023606282159184368,1.817498619905731e-06
30,1.1531000605007373,1.0609600219880739e-10,2.6099925689684506e-06,0.0002353617309395853,1.8182202082857822e-06
31,1.1518985188228874,1.0569851220685861e-10,2.6096334721602335e-06,0.00023524368844189935,1.8182378307376586e-06
32,1.1517332771118247,1.0563966180118332e-10,2.609576051582918e-06,0.00023523992789429231,1.8181884459823322e-06
33,1.151477121546768,1.0561583173009946e-10,2.6095966952516606e-06,0.00023503818657818391,1.8183042044142178e-06
34,1.1510040752903825,1.0560224412458395e-10,2.6096052157798437e-06,0.00023459697917593586,1.8185802596230219e-06
35,1.1505266687931204,1.0566724572055371e-10,2.6100223643740174e-06,0.00023385278148582792,1.81912403956155e-06
36,1.1497178012767886,1.0559974703227686e-10,2.6099674329484897e-06,0.00023322639349817153,1.8196080258365803e-06
37,1.1492036948816409,1.0556457985098126e-10,2.6099850331298843e-06,0.0002327958049777511,1.8199396553435863e-06
38,1.148835665381248,1.0553042736756103e-10,2.6100850058687732e-06,0.00023248816347305008,1.8202210206172403e-06
39,1.14856582175033,1.0562857010754329e-10,2.6099685191213915e-06,0.0002320020846394982,1.8206162562553936e-06
40,1.1482234109792626,1.0551269886977571e-10,2.610100142560019e-06,0.00023191644608533017,1.8207948852090411e-06
41,1.1479182512215036,1.0540514282175621e-10,2.6100953821757934e-06,0.00023188136652646678,1.82096697889155e-06
42,1.1476655663679134,1.0534674367947776e-10,2.6100069491030823e-06,0.0002317967877803209,1.8211312772855167e-06
43,1.1472168621440393,1.0533289488436678e-10,2.609782535517887e-06,0.00023143880891347151,1.821401791791449e-06
44,1.1466394541512184,1.0535040944095631e-10,2.6095872519305813e-06,0.00023086643539709965,1.8216908282167613e-06
45,1.1460315284928746,1.0549458457938778e-10,2.6094740628888775e-06,0.00022992636912987224,1.8219231342906265e-06
46,1.1455570700678421,1.0578799532477705e-10,2.609606354360027e-06,0.0002286853109461367,1.822197562269306e-06
47,1.1450861607805216,1.0559248837681313e-10,2.609671282528098e-06,0.0002286869369961173,1.822103471108232e-06
48,1.1445209510342025,1.0545112058086247e-10,2.609831999665269e-06,0.00022843496745204904,1.8221368011936795e-06
49,1.150222476321288,1.0800381838954611e-10,2.610665643077461e-06,0.00022754633733016764,1.8224788995280278e-06
50,1.144428107350657,1.0545285472653904e-10,2.609918224918608e-06,0.0002283162320871364,1.8221752123545586e-06
51,1.1436941543369654,1.0539866002264567e-10,2.61019108839414e-06,0.0002276495499379293,1.822438869744237e-06
52,1.14307013641012,1.054690379446138e-10,2.610427255912313e-06,0.00022679054528269887,1.8228780836527087e-06
53,1.1425148306582353,1.0559157907305907e-10,2.610593986781669e-06,0.00022588720394456385,1.823356064701587e-06
54,1.1417403476736856,1.0572792507106414e-10,2.6109367753830295e-06,0.00022468615875365186,1.8239661607216582e-06
55,1.140621372965697,1.0607126809269943e-10,2.6115598509575288e-06,0.00022255305750011378,1.8249445267768542e-06
56,1.1396703194580002,1.0590818728460894e-10,2.6117776366040487e-06,0.00022195525958475145,1.8251071435983948e-06
57,1.1385716562227506,1.05678181626005e-10,2.6119746577851555e-06,0.0002213823552025262,1.8250892308980961e-06
58,1.1378258777619914,1.0568322648665541e-10,2.611818389796041e-06,0.00022066303157640185,1.8251994094815556e-06
59,1.1384602860834199,1.0609036780426616e-10,2.6119798017766488e-06,0.00022023923364429787,1.8248429431088926e-06
60,1.1374889891657873,1.0569222598407941e-10,2.6118585540874597e-06,0.00022029360317699328,1.8250673067099475e-06
61,1.1372010024647485,1.0569035723796808e-10,2.6117228903530003e-06,0.00022004420426921468,1.8251236376202227e-06
62,1.1368839469174985,1.056032031727483e-10,2.611697173449622e-06,0.0002199514631275223,1.8249569991990153e-06
63,1.1361123781257383,1.0538332518557681e-10,2.6115638389763114e-06,0.00021976292297835458,1.824393638501753e-06
64,1.1354354436348457,1.0505289302141793e-10,2.6122209285116086e-06,0.00021974779659757367,1.8235582515734632e-06
65,1.1346000857682585,1.0479666966066838e-10,2.6124261074358663e-06,0.00021950170243524824,1.8232237287332712e-06
66,1.1335777350313925,1.0459141776365134e-10,2.613338981548408e-06,0.00021876426295333324,1.8228182883395874e-06
67,1.1329405217744573,1.0450868087223199e-10,2.614178057251778e-06,0.00021812412300923934,1.8227169348839142e-06
68,1.1316275652080456,1.0437929703418348e-10,2.6165490162134584e-06,0.0002165418863055749,1.8226364736222916e-06
69,1.1317192784332775,1.0454710816406732e-10,2.618814709984053e-06,0.00021564764826031697,1.8226677899076175e-06
70,1.1310233268324783,1.0423004604856876e-10,2.6176235238048147e-06,0.0002160421484946938,1.8226515903095345e-06
71,1.1306350778345906,1.0411262213154598e-10,2.617813922495357e-06,0.00021589985960011128,1.8228177496898705e-06
72,1.1302832763218584,1.0403874518415135e-10,2.6178397564813446e-06,0.00021572629193467274,1.8230647117034324e-06
73,1.1301019709819282,1.0405149066828863e-10,2.617939816406805e-06,0.0002154881078934424,1.823160630392719e-06
74,1.1298494784079165,1.0406436217412188e-10,2.6180663156772827e-06,0.00021517181172636267,1.8232692859683251e-06
75,1.1296870039931128,1.040880345828222e-10,2.6181191260215664e-06,0.0002149369537062314,1.8232443431355898e-06
76,1.1295378633837232,1.0413102611886896e-10,2.6181792780190762e-06,0.00021466529625979237,1.8232198952961198e-06
77,1.1292122509723643,1.0418470466741902e-10,2.6181067762004037e-06,0.00021422361292391067,1.8232980528559252e-06
78,1.1288763956684889,1.0427457669374559e-10,2.6180943689498613e-06,0.00021366617936094878,1.8233571074521349e-06
79,1.1290047410794628,1.0454144038152439e-10,2.6181321407072137e-06,0.0002131179226008724,1.8234797603556654e-06
80,1.128746738817226,1.0431953986358683e-10,2.6181041461654425e-06,0.00021342167027609774,1.8234080083290215e-06
81,1.1285733191282588,1.042943632608179e-10,2.618087507104321e-06,0.0002133153518578379,1.8234229570787632e-06
82,1.1283384662054994,1.0424959873978026e-10,2.6181109490705856e-06,0.0002131865497532621,1.8233514028861433e-06
83,1.1280448673690504,1.0420623171488937e-10,2.6181564045815686e-06,0.0002129900046180942,1.8231834076704785e-06
84,1.1275733032856903,1.042068692368828e-10,2.6183102731611026e-06,0.00021247837963133583,1.822718718412692e-06
85,1.1274872148739787,1.0434610386746269e-10,2.6183723039633045e-06,0.00021202869700327065,1.8221122526607766e-06
86,1.1269076942816656,1.0420048262362449e-10,2.618444641508105e-06,0.0002117951451391753,1.8220640288991558e-06
87,1.126689730193715,1.0415284727480775e-10,2.618475801195323e-06,0.00021168847950851533,1.8219934973321717e-06
88,1.1264523738948968,1.0412680928544808e-10,2.6184789227300026e-06,0.00021151543781596527,1.8218281073805493e-06
