evaluation,loss,teacher,iv,pde,convexity
78,2.3793820881439154,1.583880401425559e-10,5.144581804262638e-06,0.0006972663750352786,1.6168658755479932e-06
79,2.4671102527291344,1.906987084505898e-10,5.150033164038865e-06,0.0007028550287239959,1.618689476918627e-06
80,2.379652088263189,1.5835918502674913e-10,5.145097583749165e-06,0.0006974795680400098,1.6171901524124087e-06
81,2.3792920456718516,1.583145141236377e-10,5.1447513695522455e-06,0.000697317756276312,1.6169838432295356e-06
82,2.3788802496310293,1.5798529565110304e-10,5.144458216524429e-06,0.0006978022946620369,1.6171012764767585e-06
83,2.3785842207693406,1.5811206814634468e-10,5.144342006872809e-06,0.000697218387000102,1.6168517452114011e-06
84,2.378189111275975,1.58107045999099e-10,5.144554131581357e-06,0.0006967828017087617,1.6167412647126123e-06
85,2.377433522843984,1.5817016132840514e-10,5.1452573506352884e-06,0.0006956936202315051,1.6163264380340787e-06
86,2.3773668828278085,1.5822767406849864e-10,5.145275885902395e-06,0.0006954785645616346,1.6161932872796841e-06
87,2.3773603915523127,1.5829114883455058e-10,5.145241998234493e-06,0.0006953218582994142,1.6160789900149663e-06
88,2.377310577470346,1.5823430596385836e-10,5.145271880402839e-06,0.0006954066808453219,1.6161466810051884e-06
89,2.3772797710860294,1.5821380549594504e-10,5.145316993354385e-06,0.0006954158473887461,1.6161882461526193e-06
90,2.3771906525948934,1.5816852801474906e-10,5.145492807149633e-06,0.0006953959691402929,1.616303192803935e-06
91,2.3771017595098334,1.5814370577018753e-10,5.1457013208455035e-06,0.0006953170032341809,1.616388077544941e-06
92,2.376794626390435,1.581278640732882e-10,5.146214332776069e-06,0.0006949212213722062,1.6164099105405646e-06
93,2.376603412451307,1.5811984770974802e-10,5.146361461809683e-06,0.0006947132660892996,1.6163521654745611e-06
94,2.376534167938361,1.5819632279324906e-10,5.146449922715601e-06,0.0006944307186581404,1.6161819766098622e-06
95,2.3765083000163836,1.5821059938554222e-10,5.146448975321495e-06,0.0006943693961062474,1.616159070065923e-06
