candidate_id,distribution,regime,intended_training_role,split,attempt,kappa_slow,theta_slow,sigma_slow,rho_slow,v0_slow,kappa_fast,theta_fast,sigma_fast,rho_fast,v0_fast,hard_bounds_valid,canonical_valid,slow_feller_margin,fast_feller_margin,correlation_disk_value,correlation_margin,ordering_margin,minimum_hard_bound_distance,accepted_hard_bound_near,accepted_feller_near,accepted_correlation_disk_near,accepted_weak_slow_fast_separation,accepted_any_boundary_near,accepted,primary_rejection_reason,rejection_reasons,parameter_vector_hash,protocol_eligible,protocol_exclusion_reason
10,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,train,0,0.24899019156419436,0.21118819628811369,0.12858252296289596,-0.32849203172130398,0.2579128065310114,6.7910835229655238,0.02780732170497454,0.39250365461799192,0.49738333714747007,0.071561654029267743,True,True,0.72829378199270423,0.42055024816979486,0.35529719897634404,0.64470280102365596,0.54745550890387695,0.067454302225150614,False,False,False,False,False,True,,,b534f1dd51e711ec61bd4eec42d2ec50333e6f638f8c069811e229b6d38c3883,True,
11,wide_valid_train,fast_high_mean_reversion,wide_valid_train,train,0,0.2250705581592182,0.14548184037050318,0.13866530723797174,0.24754584300202667,0.1451936551709852,10.916181854204735,0.15129843573956259,1.2568532212786074,0.25137257437614258,0.043775902064954325,True,True,0.54605510561907478,0.35297233932058059,0.12446711553607337,0.87553288446392663,0.89465366494104748,0.05934595191837904,False,False,False,False,False,True,,,c6ee424a29f3dd6f9c6fb2c12552717204c66656fb40b90e5dc9d324f48c975a,True,
12,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,train,0,0.26641219812082589,0.21075806861285243,0.1322258632764482,0.36411722172113725,0.25769331138659862,8.873806306409854,0.01244210928997121,0.32823520603612494,-8.9182998019043572e-17,0.087566563387260848,True,True,0.73056585021778786,0.34417072158088069,0.13258135115391984,0.86741864884608022,0.72028402579824513,0.052737925706925301,False,False,False,False,False,True,,,76abc007304f4e0a27064903d0ec0f58e2e303dbe13d9705dfdce1b98d12632b,True,
13,wide_valid_train,fast_high_mean_reversion,wide_valid_train,train,0,0.37208033910362426,0.015858704738460426,0.086570726988668523,0.30802158559528892,0.11553752183953489,11.048867595521889,0.066796300375663739,0.81101689756455708,-0.12925060339899519,0.16395651920842574,True,True,0.22320442682442426,0.3834943886879742,0.11158301567164024,0.8884169843283598,0.89345500053709337,0.044321243830450718,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,b17651e0c42f7d4ff434b01f69d2ab60373975ba6606205c5f6b37961fabf7fd,False,ordinary_training_margin_policy
14,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,validation,0,0.20199032396815453,0.21874677773251222,0.081731875793948361,0.52275660071845875,0.26131684677707623,3.0781717113698215,0.020582466263045104,0.18904544603834736,0.1546440541538617,0.03982139121043652,True,True,0.85943966067998367,0.56001255586163456,0.29718924707986066,0.70281075292013928,0.24068463492900982,0.051522143718018484,False,False,False,False,False,True,,,dfd60c26f94a86da68eb1196aec8b5438c47b4598c4a64e48254eceff5020274,True,
15,wide_valid_train,fast_high_mean_reversion,wide_valid_train,validation,0,0.19686013849204098,0.14464038668472651,0.16188150312107949,0.18266728311268815,0.11720151255435744,11.316031753264326,0.030772752433605839,0.39883725527048575,0.5349731072084889,0.15756347749484403,True,True,0.36970472209265426,0.62813078308646886,0.31956356175607631,0.68043643824392364,0.93047461211483551,0.049783097793912198,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,1b9d639571f5428733ba1a9961f8cf116e165d83bff0cdc57288bc9354ae13cd,False,ordinary_training_margin_policy
16,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,validation,0,0.23494397869646128,0.20981229665427187,0.18402043026718476,0.062616741350807456,0.27291250191780358,5.9204831086393703,0.056125551836413608,0.35207645015378136,0.20528557913976334,0.056914106357031764,True,True,0.48866649990036126,0.68560111495119813,0.04606302530014196,0.95393697469985805,0.47577733304961584,0.062692874134393659,False,False,False,False,False,True,,,4d1326d6952ea11a2f03b271f125571429f7cf925b33635f073f4c699e3faaac,True,
17,wide_valid_train,fast_high_mean_reversion,wide_valid_train,test,0,0.38533098372145735,0.1387966885343995,0.050076850949470293,-0.041924455801401993,0.18568517333921503,10.836892407871455,0.037927411358433957,0.64312211032191713,-0.47407970084127543,0.1469682103983832,True,True,0.95418613646345474,0.33053771895717632,0.22650922274399693,0.77349077725600313,0.87460765055648515,0.04530336778841236,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,622c538827d9f2018fba514bd1a29f7af1057392f46059acba9cadfed4cff040,False,ordinary_training_margin_policy
18,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,test,0,0.25257383782115567,0.22528977964291971,0.1143852212986697,-0.6411641039908258,0.27319527661909265,4.7338921473962214,0.11330721839028937,0.62573765842567186,0.33703979273972029,0.010453565542414802,True,True,0.79377217256054755,0.46521428628649203,0.52468723013639207,0.47531276986360793,0.37500571628243234,0.034086957832317751,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,faf0728c3dfbd2a00bd3950c79d9025304c8078021b545f6f1594c29825647ff,False,ordinary_training_margin_policy
19,wide_valid_train,fast_high_mean_reversion,wide_valid_train,test,0,0.6698840187421452,0.18029640151988635,0.272801945268835,0.25541565951926753,0.19344119528898757,11.267208948079954,0.023756428168069239,0.33699451267395814,0.11064919151116746,0.075233079164570241,True,True,0.52894624449717209,0.64997734702553844,0.077480402709737412,0.92251959729026256,0.88680543341738993,0.061579079993281154,False,False,False,False,False,True,,,d151db90a62fc1710158db7bdbb346a986947563de86827334ce74a2ad6b8d8a,True,
20,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,train,0,0.20344356284636644,0.21850009959659586,0.15339582953396377,-0.70024086053743828,0.26432493100732674,7.3104248594609658,0.018281472848984414,0.21341514577635687,0.21182937957277329,0.16607593536498355,True,True,0.58144265662916916,0.70881916560356939,0.53520894881639813,0.46479105118360187,0.59472646833594978,0.052014767066564896,False,False,False,False,False,True,,,b2c4b48912cce048c060c011a17ec273dc2a4d8dfc932b4c2d68181cd2fd037e,True,
21,wide_valid_train,fast_high_mean_reversion,wide_valid_train,train,0,0.63670085247245245,0.1733733105726197,0.34278303633704676,0.14796308895253726,0.059373419402648425,11.002663692895215,0.15681530424499554,1.3765889226398846,0.046874488623520887,0.054772255813884396,True,True,0.3052958107101772,0.29102922279800542,0.024090293376093044,0.97590970662390697,0.86744458915671652,0.08254921562549522,False,False,False,False,False,True,,,aff7c7ee3d76ea108d34d73fcd2233b024c1284d48c91457db16e91b0f602202,True,
22,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,train,0,0.22882774844463535,0.2105638049370861,0.20012700658879695,0.12692330010939995,0.27385731715138834,3.1850715507113856,0.1506127370818901,0.61900473714402471,-0.54750825839894168,0.12110506776503403,True,True,0.41281562987469289,0.42921305614980099,0.31587481712570309,0.68412518287429691,0.24738441859972807,0.060619575743944179,False,False,False,False,False,True,,,0a1bb66c317df259c35f0caff67c6a051f16a22a9e50787177d521f775ac200d,True,
23,wide_valid_train,fast_high_mean_reversion,wide_valid_train,train,0,0.14899427808970453,0.098584368337677808,0.045876389777349938,-0.66999190375177275,0.021594915974765237,11.274757973785517,0.097726486779367946,0.34579769593369131,0.19875879485909845,0.020659437361351233,True,True,0.86629400367322629,0.89706189226829436,0.48839420962676589,0.51160579037323406,0.9310262506858421,0.033557382403289669,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,08c92a40c1e0c143d220e22898d932eabcaf873929f9cc57a89f53ac9be0da35,False,ordinary_training_margin_policy
24,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,train,0,0.23852623298426517,0.21698535959063278,0.23389984149815643,0.41201797482435787,0.25756943973516067,4.4769804709050653,0.15591480265092925,0.79289883351654411,-0.33497320924514179,0.088412528329453052,True,True,0.30845330904946833,0.37899440103143844,0.28196586249035471,0.71803413750964529,0.35468236300592476,0.063907197621784803,False,False,False,False,False,True,,,4789049c162350aa80ff50da27ae98aff9ef3ff0f68967208c47054b7b38dd2b,True,
25,wide_valid_train,fast_high_mean_reversion,wide_valid_train,train,0,0.40981915861521762,0.028946843909649175,0.079281230009295878,0.032358998952862462,0.19124515918906473,10.687217539538336,0.044737970535893325,0.16790969512982348,0.39713753485773734,0.15780918371202246,True,True,0.58112572342542934,0.94272155994813334,0.15876532640611191,0.84123467359388804,0.86003333731574216,0.074654502521905405,False,False,False,False,False,True,,,d9e65391f4b62f6d69f72b7f5a30c4004cf113505475c48a6112bc4f8ac9c1b3,True,
26,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,train,0,0.20295153347111305,0.22092615298528837,0.1995593020931575,-0.16106692152047122,0.27698332240304574,5.7060422064225556,0.10109066615947195,0.8053988414882024,0.040870720844427159,0.093670041817821612,True,True,0.38495180282886038,0.28018732443779804,0.027612969030424726,0.97238703096957524,0.4605096797448906,0.051847977447834932,False,False,False,False,False,True,,,4a1517ed01faec78b823777dea31eef2e1c3849b6a1264dc56a88238a1ddbcae,True,
27,wide_valid_train,fast_high_mean_reversion,wide_valid_train,train,0,0.28255762740429358,0.024158030323109717,0.019004569863468747,-0.33740752656752299,0.095048408720699251,11.099069727889123,0.091434125408190028,0.56866486472875832,-0.4759732937315298,0.094819809869196109,True,True,0.94845252871068575,0.72513961552837392,0.34039441533005488,0.65960558466994512,0.90514745610751712,0.01407494458640075,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,f8dfae94f6dd3809bb4c671bed973700c19bc039c07160e33479c5f31722e28b,False,ordinary_training_margin_policy
28,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,train,0,0.20518174946267348,0.21603435427313816,0.086927739134197352,0.060246813754212931,0.27510852832423072,5.1935652209278746,0.032063242512115057,0.29899101875436757,-0.13563373783122298,0.19867343208143079,True,True,0.84291639513956496,0.57676603211409094,0.022026189405603747,0.97797381059439625,0.41743794740294571,0.052603982868702874,False,False,False,False,False,True,,,02b7e83045e6fc5daf34bc82c69e1a77e2b08884ce396721921a0c66f9bd5ac6,True,
29,wide_valid_train,fast_high_mean_reversion,wide_valid_train,train,0,0.67115361640421189,0.17135085149627974,0.19712945962221329,0.056277909872710863,0.18495226410824836,10.92333567417422,0.015949763499722967,0.13964464133308091,0.37939485088311459,0.1500896557482693,True,True,0.71093336826313613,0.89400389783573386,0.14710765601626172,0.85289234398373825,0.85792318475062834,0.070453351008701842,False,False,False,False,False,True,,,9eacff7da4b82ed15445f094311944c57a3b14c44fa9c08ff7f38c4c61ef5889,True,
30,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,train,0,0.21855207175144145,0.221655097807817,0.1544096275613504,0.36028374434542459,0.27175222941813493,8.793795609368539,0.15393446027060231,0.50862422900130666,-0.086145837877670717,0.12205981392404325,True,True,0.60502624284561246,0.82555930114483811,0.13722548182320521,0.86277451817679474,0.71759360147423412,0.057136295508963195,False,False,False,False,False,True,,,69c01b6516d5e03a34a02660b4a6138e45fe26377285d7c4c5bf572614779957,True,
31,wide_valid_train,fast_high_mean_reversion,wide_valid_train,train,0,0.36824944152764605,0.066818769377693932,0.11774455862804219,0.25125968615459993,0.23374198008738528,11.026461069317255,0.056218352429151928,0.41626267081163226,0.27936798949059055,0.14092092979778584,True,True,0.5604083832414134,0.75475153098653414,0.14117790343852277,0.85882209656147723,0.89190055462674556,0.081809994175020551,False,False,False,False,False,True,,,7b76364fa9a8cfc24eb87dbb5212d853f245ca9a76d495625237bf8f5ef2845f,True,
32,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,train,0,0.22516948651278795,0.22992013498284222,0.17081475760842491,0.055121360741562299,0.26286962247486984,7.6316923815129512,0.12600744641197806,0.50395646709195463,0.16557465500711377,0.18685123586843008,True,True,0.560311151105651,0.7667061436586573,0.03045333079072619,0.96954666920927379,0.61979271087867482,0.059379486953487444,False,False,False,False,False,True,,,159852310fc5425ad748854a9c2e53ba7769c1fe039116d6abc78fc3f1516e92,True,
33,wide_valid_train,fast_high_mean_reversion,wide_valid_train,train,0,0.15336758756156232,0.022549480557843862,0.057807310907243947,-0.15810982510363419,0.14011498846530654,10.845706314389691,0.055620333561917056,0.29063532844456252,-0.47011598802427401,0.035056865587579915,True,True,0.34849803652224781,0.86913709971318309,0.24600775899034114,0.75399224100965889,0.89475637881406944,0.035039860190360109,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,f5c26aa34fd8790d98978b76ec63f5cdea2f31966d5f8da5656f35b8bda7aeca,False,ordinary_training_margin_policy
34,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,validation,0,0.25867317109741983,0.22118054799480708,0.076909778387482516,0.13209664980127941,0.2656569593973267,2.4499034161334152,0.12224992611026393,0.36939120891990357,-0.40932733373333019,0.021270016154499582,True,True,0.901694986128734,0.62893548060226312,0.18499839102995891,0.81500160897004115,0.18336654770175695,0.070736668168616887,False,False,False,False,False,True,,,02b0838dc3bd7997590a1d80e63a8c8eb8f1bb68b3dcf3d4e8cba5fc71257650,True,
35,wide_valid_train,fast_high_mean_reversion,wide_valid_train,validation,0,0.17061583142584383,0.15108797799362958,0.087803162399263959,-0.26523785289198565,0.23595658093213712,11.293155925170296,0.15516504268735012,1.2242808368894671,0.59713035694858452,0.16654392562212492,True,True,0.73983485544051408,0.40087032223227026,0.42691578179629458,0.57308421820370548,0.93075649320037268,0.040886722517235193,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,a3d82162ee0d2af0fcf806b36a7bea0bdc6c5005021b385694673b1b1c030e81,False,ordinary_training_margin_policy
36,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,validation,0,0.21892385334010975,0.22060929934746831,0.098648578125532974,-0.035394392002889248,0.26840571094282956,4.8004580284262852,0.14927910475010328,0.35866324784588788,-0.31475384557477604,0.12376137512724068,True,True,0.81694693353048875,0.83527371504407855,0.10032274628936415,0.89967725371063589,0.38339198117875944,0.057262323166138891,False,False,False,False,False,True,,,dfa36c52691ec11691b5dacbaad8cda19075c97c61c1e73fe5f8108e51cf7804,True,
37,wide_valid_train,fast_high_mean_reversion,wide_valid_train,test,0,0.39768428761634611,0.027704756260474965,0.093748446925620108,0.21083485617861966,0.041249277194569008,11.271719910719757,0.066119211743209283,0.55239154854175399,-0.072531955728933881,0.027803191742611092,True,True,0.42974980011164299,0.66014593720861425,0.049712221181723262,0.95028777881827675,0.90996114000865358,0.061200007502541467,False,False,False,False,False,True,,,e2764de3d61c6b3f80c79c48884e31bae3c280960a41104e957b2e694f8e9255,True,
38,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,test,0,0.2411153851397797,0.21930629120976208,0.22679143358015202,0.19016078349726323,0.27743447140536059,3.5179466128098804,0.10396933848602329,0.23084046812707268,0.36446088511447133,0.10430165171407008,True,True,0.3455797531511321,0.86420230089852956,0.16899286035871688,0.83100713964128314,0.27421181821507118,0.064784876318569384,False,False,False,False,False,True,,,3764555a89dfa468c39d60eebcdb3080fd5060f70f937b34c4ec1fdf78a57c8c,True,
39,wide_valid_train,fast_high_mean_reversion,wide_valid_train,test,0,0.46169173857437007,0.14074624564164898,0.2817936958838882,0.27077273531525353,0.080354213671993469,11.1142252262427,0.014892592656982475,0.24123628694532959,-0.0066470975566542932,0.14458072775750697,True,True,0.24146230725178461,0.70097722387913708,0.073362058096032037,0.92663794190396798,0.89142539645760099,0.065114104328194311,False,False,False,False,False,True,,,c052160851327fe828fa8bbdc98c0f686027ded873cafbfff944aa6bbfcd72c9,True,
40,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,train,0,0.20969592474906068,0.21099491816096264,0.073332599445361177,0.030802357402024857,0.26632422679050266,7.8488066603599842,0.045560887839748723,0.50341342917008058,-0.52782281184873758,0.034055708201958079,True,True,0.88541963439918336,0.47673084593676746,0.2795457059294299,0.72045429407057004,0.63925612850300617,0.054134211779342606,False,False,False,False,False,True,,,bdcb2fbac7b19bf95bb51b5ab548d238430a98f537fb60a5627509241ece9820,True,
41,wide_valid_train,fast_high_mean_reversion,wide_valid_train,train,0,0.65330631789495797,0.028110146694019386,0.13180301972166075,0.19691263960936103,0.19457605514732051,11.207638267618242,0.022554545443677711,0.34508106506292263,-0.12091765628688432,0.16058010202344125,True,True,0.35779371735874499,0.61872583565031614,0.053395667239839198,0.94660433276016076,0.88320769453751335,0.066585019527878861,False,False,False,False,False,True,,,a720d5534549b4a5dec9c5770bc9f2a2437f2112a06d35f930d967a68b9a1470,True,
42,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,train,0,0.27725768067122997,0.21884028766672503,0.23945898907388227,-0.21717993664551993,0.27028727914372042,3.6526796693097041,0.15691078127610086,0.43277785588654621,-0.011838524344949647,0.036328786486798159,True,True,0.35821460773050373,0.71910828628397672,0.047307275540018019,0.95269272445998199,0.28246209109945392,0.077036501922450831,False,False,False,False,False,True,,,3ef646069fe0fafd6a301f2df482731915092f32b98a57ef0d687656124e5f21,True,
43,wide_valid_train,fast_high_mean_reversion,wide_valid_train,train,0,0.70857146895316647,0.17271008732998147,0.1233747812991704,-0.19613226585979113,0.16462650659551104,10.995595957024049,0.14745112812658723,0.42874559600707068,0.039952301001855227,0.055718737856490709,True,True,0.88290208371317225,0.89270361558807898,0.040064052066638635,0.95993594793336134,0.86083886929463449,0.084403701090416033,False,False,False,False,False,True,,,9a64fbf6d30f428ce04ad65069207aefb7d60904a0fdce0e99ca148343fc290b,True,
44,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,train,0,0.22456304800893925,0.22806884843416031,0.21137793583835829,0.09797105868398559,0.26344829168557837,4.2963238926216665,0.076358795271643951,0.12626057291272094,0.025420787597984544,0.16872176436344236,True,True,0.39256430953567523,0.95255902517242419,0.010244544781762793,0.98975545521823716,0.34073312507219478,0.059173914579301434,False,False,False,False,False,True,,,3f7b4ef51b2e3572ff66bfcb8291a4b6900f078079e8b7606e59bd9c4daef39e,True,
45,wide_valid_train,fast_high_mean_reversion,wide_valid_train,train,0,0.32881933230136812,0.1866954563184344,0.26705881660186565,0.34243794466811861,0.15104876973284387,11.31654562643933,0.04526599728833141,0.63779651759923206,0.27106532763788294,0.15706820151998996,True,True,0.26511138721321764,0.43158506655687551,0.19074015779595829,0.80925984220404168,0.91947500369355339,0.057433140635350398,False,False,False,False,False,True,,,777cec4d61fd78f1d9f58402d1ca714dcbdb8f22bd87c4c9877191daf3bfd0c2,True,
46,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,train,0,0.2002265003267559,0.21392193722104574,0.070840501765956715,0.45492814087007644,0.25823034090086194,3.6868781136469897,0.047991358927561206,0.43003546629469619,-0.046216182543781292,0.16014547610396826,True,True,0.88932174449584234,0.3135557873825775,0.20909554888442422,0.79090445111557584,0.2917700094828648,0.050924237398900299,False,False,False,False,False,True,,,524dcb348dfb2977d1a67d1f53334fbb87c83c3a89934353aa14e4d486e7f78e,True,
47,wide_valid_train,fast_high_mean_reversion,wide_valid_train,train,0,0.41993261755724393,0.17366119415801995,0.16802769264835768,0.044685021773084678,0.22177071569606044,11.126192138365296,0.11413197359940958,0.31624343946636502,0.11610669648197425,0.12066492844615409,True,True,0.67563826859455844,0.92422683329063393,0.015477516138818342,0.98452248386118169,0.89592129881238936,0.073429232070143208,False,False,False,False,False,True,,,64cc5894d17bc77aee63730d55db4546074fd1df74ada1260cbf762b37e2a811,True,
48,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,train,0,0.21783458257822425,0.20915505401733739,0.090914804725127057,-0.45784475987505929,0.27057234810094488,9.3016651384262961,0.094141231295307021,0.9180687986155065,0.58574700263870549,0.14520191251883674,True,True,0.83367188704127926,0.3502017358826679,0.55272137524527842,0.44727862475472158,0.76015318458979686,0.056893078840076015,False,False,False,False,False,True,,,eb24a005661beb8af7cf476a8e0ef667aa463a212a27a05d8771b52bb2ae5ee3,True,
49,wide_valid_train,fast_high_mean_reversion,wide_valid_train,train,0,0.21331411680992485,0.058775496699291878,0.060963162782211165,-0.48252201346457813,0.065440544833610739,10.705958000218736,0.1067008568244479,0.78557037188522449,-0.24195416783155216,0.04437929909416783,True,True,0.74183565816955899,0.57466206504366957,0.29136931280896944,0.70863068719103062,0.87804551325596747,0.055360717562686387,False,False,False,False,False,True,,,031172f17f60cab78d41f920f231d3af3e51b887cd0cfaee0932f95dfcbc1977,True,
50,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,train,0,0.27640769885456506,0.22924640213995706,0.14449657851797676,0.0079728953598665279,0.2590042321698271,4.8660310490696279,0.068132144532487324,0.57497060207095863,-0.45191135085454354,0.11261540587471272,True,True,0.71710273550690407,0.33459726653884891,0.20428743609159772,0.79571256390840228,0.38406889959958684,0.076748372493072897,False,False,False,False,False,True,,,4b5d53dfbb2e19bd7b9a8fb85fe8eb23b610de20d347409d9cc4c550ade51a43,True,
51,wide_valid_train,fast_high_mean_reversion,wide_valid_train,train,0,0.34890371677635956,0.079275678136525571,0.036337836839707732,-0.3981037253630097,0.11617179812743855,10.74388990155154,0.010633595142509656,0.19752675741777673,0.59878235487060971,0.14863271712734191,True,True,0.9533740181071011,0.70829545937133764,0.5170268846522994,0.4829731153477006,0.8698733209016889,0.031495313406741443,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,35b465c1074e64d1f150b8a2e1547913d4182159e5b8f629f1c8171fc1b7ce99,False,ordinary_training_margin_policy
52,wide_valid_train,slow_low_mean_reversion_high_variance,wide_valid_train,train,0,0.24043544306567891,0.22937212967131115,0.14015427673313505,-0.11556444772175002,0.26664559107320851,6.5698948390918073,0.15441527485403281,1.0207745816203073,0.24977112528368128,0.017098752258478112,True,True,0.69766077675445481,0.3213984836209367,0.0757407566027095,0.92425924339729049,0.52966187414444588,0.060882065558379488,False,False,False,False,False,True,,,be48a54796ff88396bcfefcc3a22cff896f08754e03bf927b9b7526df07e2dbe,True,
