surface_id,row_index,target_price,reconstructed_price,absolute_error,relative_error
surface_000008,45,28.55745700949427,28.770693533856843,0.21323652436257134,0.007466929716174598
surface_000008,46,22.260691138717057,22.559453253523216,0.2987621148061592,0.013421061949264243
surface_000008,47,16.326610620963883,16.69043915108272,0.36382853011883753,0.022284388264375597
surface_000008,48,13.618635890536503,13.999179416002349,0.38054352546584624,0.027942851877718777
surface_000008,49,11.142076538450567,11.52598985529135,0.38391331684078267,0.034456173004728814
surface_000008,50,8.929955123339269,9.303476146183115,0.37352102284384614,0.0418278723336038
surface_000008,51,7.00293999755813,7.353389360648443,0.3504493630903127,0.05004317661046812
surface_000008,52,4.0181201626820595,4.29484963756078,0.2767294748787208,0.06887038308331882
surface_000008,53,2.090321136510495,2.279651403648421,0.189330267137926,0.09057472740958214
surface_000008,54,4.527899477579922e-08,4.159977606832399e-08,3.679218707475229e-09,0.08125663402407739
surface_000008,55,0.00024066012373680223,0.00021572208312647945,2.4938040610322787e-05,0.10362348453537844
surface_000008,56,0.08036875515074371,0.07564152441429428,0.004727230736449428,0.058819260390219986
surface_000008,57,0.5615670825150119,0.5428845497765451,0.01868253273846676,0.03326856811976214
surface_000008,58,2.253055404140639,2.2207181042230673,0.03233729991757173,0.014352643018961102
surface_000008,59,5.767607289430245,5.743075484339343,0.024531805090902026,0.004253376462690027
surface_000008,60,10.729946169144512,10.72178187208489,0.008164297059622072,0.0007608889113628241
surface_000008,61,22.457377956233202,22.45730071500047,7.724123273078476e-05,3.4394590891830235e-06
surface_000008,62,35.52025120451647,35.52025117584829,2.866818249458447e-08,8.070940244628466e-10
surface_000008,63,0.0001263839470198036,0.00012412675802409012,2.257188995713477e-06,0.01785977609450502
surface_000008,64,0.013181543830697251,0.012560855760810341,0.0006206880698869099,0.0470876611919651
surface_000008,65,0.3671268724125696,0.3547331293583227,0.012393743054246897,0.033758746595697484
surface_000008,66,1.229327456970779,1.2015853088995954,0.027742148071183692,0.02256693114098656
surface_000008,67,3.1539082096996935,3.113829118036307,0.040079091663386635,0.01270775463284737
surface_000008,68,6.447273141231236,6.40965537680934,0.03761776442189557,0.005834678258211922
surface_000008,69,10.999628628358948,10.97659562064429,0.023033007714658993,0.002093980487238988
surface_000008,70,22.39789604680844,22.39546552281824,0.0024305239901991627,0.00010851572777727474
surface_000008,71,35.43333504880036,35.43328643945941,4.860934095063385e-05,1.3718533940902519e-06
surface_000008,72,0.013781526882056028,0.014163921776471966,0.0003823948944159383,0.027746917862477797
surface_000008,73,0.16739291396127953,0.16622670454617605,0.0011662094151034808,0.006966898344175084
surface_000008,74,1.1322191443588991,1.1170184799165384,0.01520066444236079,0.013425549742817606
surface_000008,75,2.405462504041026,2.3775235067692932,0.027938997271732546,0.011614813045223856
surface_000008,76,4.527171307632443,4.4880356153269645,0.03913569230547864,0.008644623683556892
surface_000008,77,7.646821181221696,7.603796496149258,0.04302468507243873,0.0056264798211960905
surface_000008,78,11.765914575224343,11.728246120119621,0.03766845510472194,0.003201489766383393
surface_000008,79,22.430764994240164,22.415717514470472,0.015047479769691563,0.0006708411315242926
surface_000008,80,35.255095470998796,35.252490052166095,0.0026054188327009342,7.390190830270701e-05
surface_000008,81,0.15404761849654847,0.16431296694138098,0.010265348444832512,0.06663750173497497
surface_000008,82,0.6954575384173864,0.7133995774354531,0.01794203901806668,0.025798899324459647
surface_000008,83,2.363963084718165,2.379642866807984,0.015679782089819128,0.006632837116273537
surface_000008,84,3.9472236328933263,3.955735471841706,0.008511838948379591,0.0021564116300500534
surface_000008,85,6.202279773619296,6.2011049833639476,0.0011747902553480571,0.00018941265119075995
surface_000008,86,9.215252097706639,9.204607437000774,0.01064466070586434,0.0011551133482841378
surface_000008,87,13.016467428231778,12.999241852215107,0.01722557601667063,0.0013233679653597565
surface_000008,88,22.838229619088438,22.82028776384341,0.017941855245027227,0.0007856062201087265
surface_000008,89,35.101974131039825,35.092502372196094,0.009471758843730527,0.0002698355029369952
surface_000008,90,0.398735252392882,0.43683109682264387,0.03809584442976188,0.09554170142003213
surface_000008,91,1.2674402478157845,1.3299778742547232,0.06253762643893879,0.049341676301278614
surface_000008,92,3.33655141733297,3.4126507617967548,0.07609934446378475,0.02280778412958305
surface_000008,93,5.065886239609554,5.140374107335802,0.07448786772624771,0.014703817694095862
surface_000008,94,7.3808744225076595,7.447869113571969,0.06699469106430911,0.009076795949814791
surface_000008,95,10.3472968965618,10.402386871408027,0.05508997484622569,0.00532409337404158
surface_000008,96,13.9995514796653,14.04067899709544,0.04112751743014087,0.0029377739343920857
surface_000008,97,23.337938425766026,23.354232043987935,0.016293618221908446,0.000698160134141053
surface_000008,98,35.12606721242287,35.129192617014596,0.0031254045917279427,8.897678675005769e-05
surface_000008,99,1.2475099617260952,1.4607464860886665,0.21323652436257134,0.17092971671948046
surface_000008,100,2.716190623831139,3.014952738637291,0.2987621148061521,0.10999305872897588
surface_000008,101,5.364255780090758,5.728084310209596,0.36382853011883753,0.06782460513332977
surface_000008,102,7.280115427461823,7.660658952927662,0.38054352546583914,0.05227163350053006
surface_000008,103,9.664459511185171,10.048372828025947,0.38391331684077556,0.03972424080171821
surface_000008,104,12.562465380415077,12.935986403258923,0.37352102284384614,0.029733098681900973
surface_000008,105,16.007579367464373,16.358028730554693,0.3504493630903198,0.021892714385200112
surface_000008,106,24.607444458554795,24.884173933433516,0.2767294748787208,0.011245762449847391
surface_000008,107,35.482702307630774,35.67203257476869,0.1893302671379189,0.005335846900736257
surface_000012,0,25.756715474657852,25.756715405628114,6.902973836986348e-08,2.6800675900536365e-09
surface_000012,1,18.037391601608405,18.037302760347245,8.884126116015523e-05,4.925394043794735e-06
surface_000012,2,9.584382722404754,9.578646061406829,0.005736660997925469,0.0005985425628418688
surface_000012,3,5.44723787275943,5.434555048731298,0.0126828240281327,0.00232830368792173
surface_000012,4,2.2401592390403593,2.2308419049348984,0.009317334105460873,0.004159228479423739
surface_000012,5,0.5757574915167432,0.5762084039326183,0.00045091241587513764,0.000783163784264933
surface_000012,6,0.0812603956572775,0.08338172351262818,0.0021213278553506854,0.02610531044295628
surface_000012,7,0.00018762400209009107,0.00022956549101396315,4.1941488923872075e-05,0.22354010391342738
surface_000012,8,1.768608450069407e-08,3.36241872499257e-08,1.593810274923163e-08,0.9011662671071236
surface_000012,9,25.806319924810893,25.806248896045688,7.102876520548307e-05,2.7523786968630926e-06
surface_000012,10,18.108877151950296,18.106769081759012,0.002108070191283673,0.00011641087261209
surface_000012,11,9.924766230020765,9.914204873645346,0.010561356375418995,0.0010641415757957756
surface_000012,12,6.149409773478908,6.141378111195877,0.008031662283030983,0.0013060866943149288
surface_000012,13,3.1630689245671917,3.1675600404482083,0.004491115881016583,0.0014198602648632169
surface_000012,14,1.2778213967151615,1.293526380879829,0.01570498416466748,0.012290437619091042
surface_000012,15,0.3853513157011541,0.40038114148345194,0.015029825782297834,0.039002918038441824
surface_000012,16,0.012448567978253888,0.014728868370436077,0.0022803003921821885,0.18317772744347718
surface_000012,17,8.567823938885992e-05,0.00013398111280025528,4.830287341139536e-05,0.5637706114870961
surface_000012,18,25.93469894001261,25.93227752394897,0.002421416063640436,9.336588287534054e-05
surface_000012,19,18.39132324027608,18.385069892412147,0.00625334786393239,0.00034001620123982543
surface_000012,20,10.788057162162389,10.797450920540655,0.00939375837826617,0.0008707553396373791
surface_000012,21,7.399957832574017,7.4327418317470375,0.032783999173020106,0.004430295403672111
surface_000012,22,4.598495970979059,4.657709441096259,0.05921347011720002,0.012876703707232555
surface_000012,23,2.538645200162314,2.613783285159286,0.07513808499697205,0.029597710224401556
surface_000012,24,1.222359093364986,1.2943424492604976,0.07198335589551164,0.05888887830608875
surface_000012,25,0.17679556321027512,0.20809308030452822,0.0312975170942531,0.17702659798667467
surface_000012,26,0.012690876339467638,0.018071555619784074,0.005380679280316436,0.42398012055187567
surface_000012,27,26.286480040124445,26.284687567948694,0.0017924721757509587,6.818988974616903e-05
surface_000012,28,19.126217706467386,19.150383316323612,0.024165609856225956,0.0012634808526755677
surface_000012,29,12.18404934666107,12.283429586373714,0.09938023971264442,0.008156585457352789
surface_000012,30,9.088822550674998,9.238548570363633,0.14972601968863586,0.01647364318687421
surface_000012,31,6.413472188015454,6.608037735371326,0.19456554735587162,0.030337006484482284
surface_000012,32,4.247363085448356,4.4681279493994595,0.2207648639511035,0.05197692297780079
surface_000012,33,2.620287587255678,2.8403872765288796,0.22009968927320145,0.08399829482218012
surface_000012,34,0.7858677093008986,0.9362909901681888,0.1504232808672903,0.19141043598941812
surface_000012,35,0.1664531406971248,0.22984214893923172,0.06338900824210691,0.3808219416985855
surface_000012,36,26.730572685672072,26.750198934334634,0.019626248662561352,0.0007342247730098679
surface_000012,37,19.889234240191726,19.976122452227187,0.08688821203546127,0.004368605195461949
surface_000012,38,13.330593054535548,13.540509724254527,0.2099166697189787,0.015746986563929165
surface_000012,39,10.377858031597313,10.657117299791757,0.27925926819444413,0.02690914323015284
surface_000012,40,7.7630682389597325,8.101577921148838,0.3385096821891054,0.04360514061827523
surface_000012,41,5.553664828311753,5.928820715279677,0.37515588696792435,0.06755104936391475
surface_000012,42,3.782920090576063,4.163767933067007,0.38084784249094383,0.10067562448376971
surface_000012,43,1.4924954219693731,1.795571333128482,0.3030759111591088,0.20306656000270673
surface_000012,44,0.4662037372072616,0.638342665303874,0.17213892809661235,0.3692354100972898
surface_000012,45,28.173816793761226,28.322239596256615,0.1484228024953893,0.00526811129574236
surface_000012,46,21.95669551372363,22.268678698965367,0.3119831852417363,0.014209022712308277
surface_000012,47,16.006265250856515,16.529751473908227,0.5234862230517123,0.03270508234415895
surface_000012,48,13.261700410887805,13.890214089950845,0.6285136790630403,0.047393144136104376
surface_000012,49,10.74051149433577,11.459115503922533,0.7186040095867625,0.06690593925305449
surface_000012,50,8.486336642876495,9.269158251636902,0.7828216087604076,0.09224493933050781
surface_000012,51,6.529968959027421,7.342712463053175,0.8127435040257538,0.12446360911136772
surface_000012,52,3.5502332236913965,4.309236694325531,0.7590034706341342,0.2137897492393335
surface_000012,53,1.7122453624413474,2.2990439295391223,0.5867985670977749,0.342707055874929
surface_000012,54,1.0881269929541304e-07,3.978296092554956e-08,6.902973836986348e-08,0.6343904600919444
surface_000012,55,0.00029614185903881207,0.00020730059787865684,8.884126116015523e-05,0.2999956218567257
surface_000012,56,0.07878668147031931,0.07305002047239384,0.005736660997925469,0.07281257302462468
surface_000012,57,0.5381893393247736,0.5255065152966409,0.0126828240281327,0.02356572882704236
surface_000012,58,2.1633282433594587,2.154010909254012,0.009317334105446662,0.004306944234675021
surface_000012,59,5.5788971246777095,5.579348037093595,0.0004509124158857958,8.08246515052641e-05
surface_000012,60,10.42482632135885,10.426947649214199,0.002121327855348909,0.00020348807643947388
surface_000012,61,21.86007318202053,21.860115123509445,4.1941488916563685e-05,1.918634423925887e-06
surface_000012,62,34.58738711660477,34.58738713254287,1.5938098840706516e-08,4.608066746115935e-10
surface_000012,63,0.0001895058018135387,0.00011847703660805564,7.102876520548307e-05,0.37481050461647986
surface_000012,64,0.014156380897929921,0.012048310706646248,0.002108070191283673,0.1489130736509029
surface_000012,65,0.3524711392581281,0.3419097828827091,0.010561356375418995,0.029963747947273803
surface_000012,66,1.1687734985389682,1.1607418362559372,0.008031662283030983,0.006871872345729097
surface_000012,67,3.009510847121817,3.0140019630028405,0.004491115881023688,0.001492307590557058
surface_000012,68,6.198831108242729,6.214536092407386,0.01570498416465682,0.0025335396126172144
surface_000012,69,10.641107470376738,10.65613729615903,0.015029825782292505,0.001412430597485582
surface_000012,70,21.772276089104835,21.77455638949702,0.0022803003921865184,0.00010473412990236762
surface_000012,71,34.47387831303436,34.47392661590777,4.830287340951145e-05,1.4011441640219641e-06
surface_000012,72,0.015900380214546317,0.013478964150905881,0.002421416063640436,0.15228667685727576
surface_000012,73,0.16520079902350915,0.15894745115957676,0.00625334786393239,0.037853012218436656
surface_000012,74,1.0636566493013646,1.0730504076796308,0.00939375837826617,0.008831570210590249
surface_000012,75,2.256061498523863,2.288845497696883,0.032783999173020106,0.014531518398089156
surface_000012,76,4.269951286942373,4.329164757059573,0.05921347011720002,0.013867481415602192
surface_000012,77,7.272340524671378,7.347478609668357,0.07513808499697916,0.010332036122631165
surface_000012,78,11.277841021776538,11.34982437767205,0.07198335589551164,0.006382724827962904
surface_000012,79,21.70840171622318,21.739699233317424,0.03129751709424511,0.00144172369312918
surface_000012,80,34.227375774605235,34.23275645388556,0.005380679280321488,0.00015720396783424002
surface_000012,81,0.1574777385078221,0.15568526633207114,0.0017924721757509587,0.011382384537240003
surface_000012,82,0.6548887321074375,0.6790543419636634,0.024165609856225956,0.03690032927954161
surface_000012,83,2.175758233708791,2.2751384734214355,0.09938023971264442,0.04567614093007069
surface_000012,84,3.640193658637841,3.78991967832647,0.14972601968862875,0.04113133358532803
surface_000012,85,5.758284398064077,5.952849945419942,0.1945655473558645,0.033788804773393445
surface_000012,86,8.631381378300574,8.852146242251678,0.2207648639511035,0.025577002599619775
surface_000012,87,12.30187758364157,12.521977272914782,0.2200996892732121,0.01789155255177387
surface_000012,88,21.891363901757117,22.041787182624404,0.15042328086728673,0.006871352627563464
surface_000012,89,33.897318231874465,33.96070724011656,0.06338900824209759,0.0018700301837592385
surface_000012,90,0.3927292485910385,0.4123554972535999,0.019626248662561352,0.04997399285378612
surface_000012,91,1.174220606852117,1.2611088188875783,0.08688821203546127,0.0739964973604011
surface_000012,92,3.0401092337312576,3.2500259034502363,0.2099166697189787,0.06904905501087502
surface_000012,93,4.626289307741544,4.905548575935981,0.279259268194437,0.060363554809927236
surface_000012,94,6.783129765430743,7.121639447619842,0.33850968218909827,0.0499046448903668
surface_000012,95,9.590003319544806,9.965159206512737,0.37515588696793145,0.03911947415110367
surface_000012,96,13.092725566280308,13.473573408771244,0.3808478424909367,0.02908850724495381
surface_000012,97,22.174226664811002,22.477302575970114,0.30307591115911237,0.013667936011499031
surface_000012,98,33.71585662040425,33.88799554850087,0.17213892809661502,0.0051055777711558874
surface_000012,99,1.217558716251176,1.3659815187465654,0.1484228024953893,0.12190196703808939
surface_000012,100,2.5196850456081847,2.831668230849928,0.3119831852417434,0.1238183263362739
surface_000012,101,4.87930856645383,5.402794789505535,0.5234862230517052,0.10728696820913769
surface_000012,102,6.61198214983601,7.240495828899043,0.6285136790630332,0.09505677190592864
surface_000012,103,8.797584579336927,9.516188588923683,0.7186040095867554,0.08168196657916263
surface_000012,104,11.491523426655917,12.274345035416317,0.7828216087604005,0.06812165625878248
surface_000012,105,14.736964655914704,15.549708159940451,0.8127435040257467,0.05514999343501518
surface_000012,106,22.974628211953615,23.733631682587756,0.7590034706341413,0.03303659426528759
surface_000012,107,33.533783823973536,34.12058239107131,0.5867985670977731,0.01749872815361405
surface_000013,0,25.667186561456973,25.66718660066313,3.9206156543514226e-08,1.5274816524841875e-09
surface_000013,1,17.974916163824375,17.975106544459123,0.00019038063474852152,1.0591461624264722e-05
surface_000013,2,9.499942852897647,9.546391044421739,0.04644819152409241,0.004889312729910255
surface_000013,3,5.211070395313712,5.416855310785721,0.20578491547200883,0.03948995117338467
surface_000013,4,1.863766545763177,2.224060100988737,0.36029355522556017,0.19331474537119497
surface_000013,5,0.3369485806896009,0.5746701738889932,0.23772159319939234,0.7055129679219007
surface_000013,6,0.024644013897589412,0.08320546752450353,0.05856145362691412,2.376295268711985
surface_000013,7,5.060382667896918e-06,0.00022947832520299818,0.00022441794253510127,44.348018176334634
surface_000013,8,5.6145823917944744e-12,3.370001590539642e-08,3.369440132300463e-08,6001.230184500966
surface_000013,9,25.718546407239714,25.718653265703722,0.00010685846400804166,4.154918490181904e-06
surface_000013,10,18.037099574969275,18.046300062311175,0.009200487341900043,0.0005100868520273563
surface_000013,11,9.716005018893185,9.882445783768432,0.16644076487524728,0.017130576255528496
surface_000013,12,5.754014749163218,6.122538359738073,0.3685236105748544,0.06404634444644884
surface_000013,13,2.649904772977358,3.1584962163759016,0.5085914433985437,0.19192819628273083
surface_000013,14,0.8619106707435868,1.290203273740378,0.42829260299679106,0.49691066317498406
surface_000013,15,0.1814874803257931,0.3995084106670035,0.2180209303412104,1.2013001114447956
surface_000013,16,0.0017074789445386401,0.014712871268660832,0.013005392324122192,7.616721931312741
surface_000013,17,1.6611176684800993e-06,0.00013404191975249953,0.00013238080208401943,79.69381374718994
surface_000013,18,25.839386487727225,25.849045853513545,0.00965936578631954,0.0003738233410033706
surface_000013,19,18.236961517057196,18.32799907560448,0.0910375585472849,0.0049919257910445575
surface_000013,20,10.36660726082954,10.766072706441818,0.3994654456122788,0.038533865088307924
surface_000013,21,6.802686304729534,7.412265061625249,0.609578756895715,0.08960853545045996
surface_000013,22,3.904451413155435,4.6457808871096375,0.7413294739542025,0.18986776771159436
surface_000013,23,1.8959587437702794,2.6077188391538044,0.711760095383525,0.3754090629462369
surface_000013,24,0.7552836990743099,1.2917152794098072,0.5364315803354973,0.7102385249317019
surface_000013,25,0.06014921983959365,0.207823633548613,0.14767441370901935,2.4551343160034076
surface_000013,26,0.0017433977737427164,0.018065217596651584,0.016321819822908867,9.362074489672702
surface_000013,27,26.124981725201962,26.20903613917541,0.0840544139734476,0.0032173960869171787
surface_000013,28,18.802092470989805,19.098339507879103,0.296247036889298,0.015756067434855168
surface_000013,29,11.5572270703574,12.253015915035775,0.6957888446783755,0.06020378767697421
surface_000013,30,8.314618410410944,9.217131032148977,0.9025126217380333,0.10854528460476003
surface_000013,31,5.554365898235609,6.593938521275568,1.039572623039959,0.18716315094945182
surface_000013,32,3.4011359184014225,4.459543899920128,1.0584079815187053,0.31119249771593094
surface_000013,33,1.8862217852952128,2.835613902024896,0.9493921167296833,0.503330055951556
surface_000013,34,0.4145936978353264,0.9352464421966751,0.5206527443613487,1.2558144204308386
surface_000013,35,0.05593560862600189,0.2297403560604363,0.17380474743443441,3.10722903895678
surface_000013,36,26.49406485011285,26.681450808116296,0.18738595800344626,0.007072752296167498
surface_000013,37,19.45339824216859,19.92859148791152,0.4751932457429291,0.02442726149063591
surface_000013,38,12.60551924531265,13.511823509386844,0.9063042640741941,0.07189741623782793
surface_000013,39,9.522049093741742,10.636244891849842,1.1141957981080992,0.11701218793761435
surface_000013,40,6.82585524289059,8.087174377497284,1.261319134606694,0.1847855088811633
surface_000013,41,4.608742251632897,5.919474879133446,1.310732627500549,0.28440137372319985
surface_000013,42,2.910598399239678,4.158129645217091,1.247531245977413,0.4286167567134304
surface_000013,43,0.9286477598985492,1.7940454873172236,0.8653977274186744,0.9318901792356828
surface_000013,44,0.214803478007477,0.6381698674074405,0.4233663893999635,1.970947553210599
surface_000013,45,27.803999501175632,28.272811023389693,0.46881152221406097,0.016861298037148875
surface_000013,46,21.379850623996624,22.2350277261312,0.8551771021345758,0.03999920846849743
surface_000013,47,15.184276200707593,16.509504736821846,1.3252285361142526,0.08727637185975953
surface_000013,48,12.32994094980004,13.87547038542671,1.5455294356266691,0.12534767537972138
surface_000013,49,9.727079838194442,11.448979789174068,1.7218999509796262,0.1770212622516367
surface_000013,50,7.432727147934052,9.26272254432456,1.8299953963905082,0.2462077996363906
surface_000013,51,5.485934602344713,7.33910512537193,1.8531705230272166,0.33780397641546134
surface_000013,52,2.6686755156406825,4.309024890325734,1.6403493746850515,0.614667974832918
surface_000013,53,1.10523383540502,2.3000461654277693,1.1948123300227493,1.0810493596451494
surface_000013,54,5.081943754703389e-10,3.9714350918984564e-08,3.9206156543514226e-08,77.14795447554599
surface_000013,55,1.629872382125086e-05,0.00020667935856977238,0.00019038063474852152,11.68070806257214
surface_000013,56,0.026334537548777348,0.07278272907286976,0.04644819152409241,1.7637747174432115
surface_000013,57,0.3177343820835574,0.5235192975555663,0.20578491547200883,0.6476633536558588
surface_000013,58,1.7855384172820976,2.145831972507665,0.3602935552255673,0.20178426391631338
surface_000013,59,5.3207041973775375,5.558425790576933,0.2377215931993959,0.044678595986704886
surface_000013,60,10.329916832206948,10.38847828583387,0.05856145362692189,0.005669111821339849
surface_000013,61,21.78082115289577,21.781045570838316,0.00022441794254746128,1.030346564861375e-05
surface_000013,62,34.46325278828729,34.4632528219817,3.369440548794955e-08,9.776908086691386e-10
surface_000013,63,1.1212270479177278e-05,0.00011807073448721894,0.00010685846400804166,9.53049288335422
surface_000013,64,0.002801445347429876,0.01200193268932992,0.009200487341900043,3.284193050683936
surface_000013,65,0.17410222149223387,0.34054298636748115,0.16644076487524728,0.9559944924807962
surface_000013,66,0.7875912058468799,1.1561148164217343,0.3685236105748544,0.467912297444445
surface_000013,67,2.493550321548298,3.002141764946856,0.5085914433985579,0.2039627750855907
surface_000013,68,5.762242827187322,6.190535430184113,0.42829260299679106,0.07432741309964026
surface_000013,69,10.397768111057914,10.615789041399125,0.21802093034121128,0.020968050836731814
surface_000013,70,21.68152274629236,21.694528138616477,0.013005392324117793,0.0005998375887294067
surface_000013,71,34.348982027206034,34.34911440800812,0.00013238080208566316,3.85399491550612e-06
surface_000013,72,0.0037595010842039756,0.013418866870523516,0.00965936578631954,2.569321186501209
surface_000013,73,0.0672040575284285,0.1582416160757134,0.0910375585472849,1.3546437803814808
surface_000013,74,0.668945864429773,1.0684113100420518,0.3994654456122788,0.597156611399031
surface_000013,75,1.6695674501006437,2.2791462069963586,0.609578756895715,0.3651117880017179
surface_000013,76,3.5699042008690185,4.311233674823228,0.7413294739542096,0.20766088730721358
surface_000013,77,6.606011202968148,7.317771298351673,0.711760095383525,0.10774430643770692
surface_000013,78,10.768577985691593,11.305009566027096,0.5364315803355026,0.049814523426237815
surface_000013,79,21.50957699590151,21.657251409610538,0.14767441370902645,0.0068655191934813365
surface_000013,80,34.09005332160088,34.1063751414238,0.016321819822920247,0.00047878540021461516
surface_000013,81,0.07084164313639008,0.15489605710983767,0.0840544139734476,1.1865113547919721
surface_000013,82,0.37950103354556575,0.6757480704348637,0.296247036889298,0.7806224771551995
surface_000013,83,1.568801254828287,2.2645900995066626,0.6957888446783755,0.4435162469031382
surface_000013,84,2.8702992125013793,3.7728118342394197,0.9025126217380404,0.3144315469994251
surface_000013,85,4.887134646280501,5.92670726932046,1.039572623039959,0.2127161820334041
surface_000013,86,7.755919148874554,8.814327130393266,1.0584079815187124,0.1364645454913356
surface_000013,87,11.52050368672694,12.469895803456623,0.9493921167296833,0.08240890698411925
surface_000013,88,21.433808348563915,21.954461092925257,0.5206527443613425,0.0242911915556167
surface_000013,89,33.6574468381245,33.83125158555893,0.1738047474344313,0.005163931425646909
surface_000013,90,0.22275494959119158,0.41014090759463784,0.18738595800344626,0.8412201764645147
surface_000013,91,0.7794697618790849,1.254663007622014,0.4751932457429291,0.609636536249168
surface_000013,92,2.327995764191982,3.2343000282661762,0.9063042640741941,0.3893066637038151
surface_000013,93,3.7682877998133932,4.8824835979214924,1.1141957981080992,0.2956769379884611
surface_000013,94,5.827794383236309,7.089113517842989,1.2613191346066799,0.2164316466337373
surface_000013,95,8.61021180155386,9.920944429054401,1.310732627500542,0.15223000986619145
surface_000013,96,12.167929764200053,13.415461010177467,1.247531245977413,0.1025261708567586
surface_000013,97,21.519940364962167,22.385338092380834,0.8653977274186673,0.04021376048177486
surface_000013,98,33.33206043222978,33.75542682162974,0.4233663893999591,0.012701476713710542
surface_000013,99,0.8891758268155172,1.3579873490295853,0.4688115222140681,0.5272427658015216
surface_000013,100,1.9608217812792077,2.8159988834137835,0.8551771021345758,0.43613198828129723
surface_000013,101,4.049381813783398,5.374610349897651,1.3252285361142526,0.327266876045969
surface_000013,102,5.658320334024822,7.203849769651484,1.545529435626662,0.2731427958104505
surface_000013,103,7.747569933241351,9.46946988422097,1.7218999509796191,0.22225032698210545
surface_000013,104,10.385897614264636,12.21589301065515,1.8299953963905153,0.17620002279601585
