seed,x,v_slow,v_fast,days,price_error,pde_residual,teacher_price
17,0.255327546410007,0.0052115625355210055,0.001367218303965993,31.32143546618177,-3.696271705377896e-09,0.04375114143079877,0.22533731065965013
17,0.003708866210465178,0.0017049821772623197,0.009036232675835911,478.2822920703846,1.1235577667412233e-06,-0.002287076323741663,0.13153677109009154
17,-0.15635124023228153,0.06720250819659773,0.006843495159573836,294.15501531860974,-2.2536106151889446e-05,-0.00019293827539658434,0.054397228420574706
17,-0.24068090964743658,0.03540435953950447,0.005386975464621309,335.3347790008636,-5.484927195681388e-06,-0.00515514180648769,0.05210449529514846
17,-0.23519808842768117,0.0025399810485062764,0.13522659148732027,23.391885135009108,5.213420863347364e-07,0.008782886184148617,7.013918632025533e-06
17,-0.02926839274792259,0.0006998227253101025,0.1543073063234401,151.91187416195683,-7.32156649562582e-06,-0.003415277387778945,0.05116729121060204
17,-0.1162583673190414,0.007360477549709891,0.13885053258926333,244.16033789123537,-6.3867141043144615e-06,0.00247194038166679,0.07033960693326674
17,0.09519021039858772,0.01951841161127419,0.0045877361286341045,59.722167901030886,5.250087931882308e-06,0.008401846473137345,0.0982723718843963
17,-0.34423785698384274,0.02530438453232405,0.023160445761000435,400.85266867020044,2.247249161955317e-06,0.0034411565317407165,0.01799207623955476
17,0.050488056144598614,0.04607329089276171,0.009145236178979142,387.583265503656,1.6546570148268103e-05,0.002466244594613938,0.1422490028945213
17,0.25783139497702956,0.0023874154853197544,0.08990289082582953,188.45245649593483,-3.877999960599787e-07,0.009942479177102627,0.2321983552818151
17,-0.15595401564269337,0.014783783102526697,0.003145878380126975,46.71816000940615,-1.1129599635806444e-06,-0.013418086530845379,0.00010895981204304874
17,0.1400510138200446,0.052235556689819655,0.0025008989862547173,422.52268026422183,1.7075366053859176e-05,0.010775286961379188,0.22788289108322818
17,0.0960849882107691,0.005941907134710689,0.010194624803240277,29.358164969691124,-1.181595403612623e-05,-0.0035797480229531674,0.0942550289841827
17,-0.0927057155869982,0.027738518775244598,0.007771063908995043,37.007488647961246,-1.0335109876724244e-06,-0.007977255873668628,0.002948735292000265
17,-0.1194325483822537,0.011041588636079092,0.0457814550431217,580.8700271944424,-9.48335986294957e-07,-0.002922856240492578,0.0948897572745061
17,0.31200177394435136,0.0005583472267913247,0.06765675045331393,266.32093090311935,-3.362113792870769e-06,-0.0016134088935653983,0.2844757479410658
17,0.3404285719405925,0.0013968421593177677,0.07839576124361736,71.63254954138714,6.514712703575842e-06,0.01162769407569079,0.28913015428503874
17,-0.1262225812093977,0.008445770091487514,0.00706720067520235,32.99438750728851,-1.8535308390679717e-06,-0.01620667761889738,0.00015146947829137655
17,-0.053747109822588235,0.08217585307656079,0.05144636359143866,45.681256367524774,-1.642750173357424e-05,0.00011706405540865541,0.027176780493675556
17,0.01366888006745981,0.036710737689084935,0.004241130144910454,452.6674755393635,2.528704628523837e-06,-0.0012303697343749988,0.15051742550780678
17,0.08435796642977311,0.00029773054772899775,0.031270924003621886,61.673653013981905,-7.917734915902086e-07,-0.005498967154999955,0.087278317723131
17,0.018751291751145316,0.0015613762030762042,0.1566631814447699,466.87811492436606,1.8388738613206446e-06,-0.0006002594445195993,0.1348087031329101
17,-0.00862932705790087,0.0003315436605492379,0.06442116789769059,547.678962463521,1.7392456251624777e-05,0.0055098835354727435,0.14408196331556344
17,0.01491878423040538,0.04097723257622609,0.10190930659130859,80.00025306961614,3.019865053249804e-05,0.008845395975844737,0.07447656558984639
17,-0.14635905910471636,0.008086592127331276,0.11458219589778876,231.20530674952425,-1.7852299762796675e-05,-0.0006448152049355624,0.033619702774608684
17,0.21309618925056728,0.0032599603557079476,0.0037762520787164634,46.603230488304405,2.6312598018773947e-06,-0.003943130737227287,0.1922399518995367
17,-0.3302670610846446,0.0021163648958612046,0.0024000074591156665,437.58061502100327,-5.627026812393687e-06,-0.031639923112936126,0.018387993942030695
17,-0.13270875518597536,0.0001540912779182897,0.047940506901697134,409.5659134388972,-2.114166892959457e-05,-0.03182567587436235,0.0790434057971624
17,-0.2165271686764174,0.0008759195708917946,0.011528267136236248,11.763201126536387,5.012669275646645e-12,-0.012320954702544325,-3.0112016984873356e-12
17,0.3423987998012915,0.0005388202610174498,0.20752505651146433,36.17966400717335,-4.881370828269116e-06,-0.01247325018244658,0.2902896513155997
17,0.24330553499411456,0.011361600927921382,0.00928734957963249,76.5214400036246,-2.6983947435943456e-06,-0.012083306305446153,0.2160712417244427
17,-0.06804450794190903,0.0005931171094791101,0.008296346161466652,9.275285984232495,-4.80555533276809e-10,0.027748796818302186,5.234914121945847e-10
17,-0.3289633631206436,0.0011547574058838827,0.019600960001897517,113.91735775626755,3.7675279145517744e-06,0.0019051338647933377,9.278135255264431e-05
17,-0.2086815879940206,0.11823880398056454,0.008852216676420561,68.01630559988426,-3.108652403330768e-05,-0.0002680089400060144,0.010675925247227713
17,-0.028078773937714296,0.13968223931049922,0.004769221378626953,686.7529014868029,-3.314069024901167e-05,-0.012110549383747936,0.22392858400371196
17,-0.22924530294380624,0.0002830291020524475,0.002853914853761285,29.84620407565859,9.812648595961061e-14,-0.006642643542576918,-3.265041590166342e-14
17,0.1905913122719466,0.006267125118012088,0.0018308686601447661,75.86233736668717,9.70424238266876e-06,-0.0033531847876105032,0.17462041657833027
17,0.15419869069185554,0.00020611797800404314,0.00435934083945236,47.84352801136117,1.1495347264356415e-05,0.010521701301753892,0.14378969269284736
17,0.18777822478257022,0.003108030177149275,0.10644255982970548,30.62407613813144,-6.685016865348725e-07,0.002777419115848043,0.17248123253903402
17,0.06270255062505103,0.006477523352987995,0.004991396204736711,558.3153039939018,-2.8172405292514746e-06,-0.0007799451150106938,0.1278231512609036
17,0.1719858400848645,0.004747688645378361,0.033933365820986404,24.11045054569987,-3.8808101468224e-06,0.0034238777994313424,0.15815966902169687
17,-0.1540343363357932,0.00020236005297568672,0.004687400096144726,135.30816049825185,6.007449307210942e-06,0.002717080008096982,0.005947105308234071
17,0.006435376463534481,0.014651644441058887,0.00858871829076226,388.0014740567157,-1.98728151698524e-06,0.0046723214280085705,0.11395182230570572
17,-0.15136694829074898,0.00020497051591257737,0.03593158830546904,176.562019435289,1.3489308538349593e-05,0.005796615318543357,0.02348186188048565
17,-0.1438170305739947,0.16171578813662507,0.01409679702842462,7.293898662026697,-6.328255150319327e-07,-0.0004743842249141583,0.00017911228328725166
17,0.07022929941757605,0.13839877768274184,0.005285291199103095,170.2576460479689,-8.469026987756312e-06,-0.0010396894118552874,0.14730211748928046
17,-0.35514315586062783,0.025044159397509886,0.0010222629477279008,34.47312809082956,7.64346408122466e-12,0.05736742814584441,1.2843566035675883e-09
17,0.09131304653704864,0.017367448357786763,0.11657946681577862,445.8106634961418,-1.5865432756445585e-06,-0.0017028641909663375,0.19931349711651442
17,-0.357080957800241,0.09021374560627574,0.003936285342690769,37.183370641654086,-7.509735596477392e-07,-0.004695184586513571,2.6424738667175213e-05
17,0.01459842764421887,0.14553959906986894,0.05465101175990278,96.10344035464243,-1.9368049667956022e-05,-0.0008027676967330527,0.08989664387912638
17,0.1378447123886009,0.004137752770940829,0.004249595535977753,24.33480758528517,-2.6898720012491495e-06,0.0006865300067136951,0.12893006483087066
17,-0.22189087392200396,0.0033474743239020202,0.005377041518162201,191.83289648098344,-6.084116901564768e-06,-0.0013931473729035752,0.017027713399016653
17,0.05222368774821479,0.03759439982573942,0.00824608391938643,201.88572189996773,-1.1476134201438004e-05,-0.0004973776872352772,0.11781280667414917
17,-0.2941770911013906,0.0002847206293264702,0.0055931007000883225,142.90227525371628,5.542296985892349e-06,0.015197261048568196,0.002928428254142683
17,-0.2283369854726673,0.00017359070413325268,0.18065384632486323,16.640332869335513,1.0986133696140418e-06,0.026238206450100724,1.0507524219501561e-05
17,-0.03783802837371725,0.049152939165741205,0.158605466373539,12.166892016801905,-3.5893540325342144e-06,-0.0023581366816927338,0.01634714515716379
17,0.31002336450225243,0.03636496589927212,0.0024792256022167104,10.751767893765713,9.57012247226885e-14,0.06369912817406416,0.2665701801986754
17,0.18007638711513096,0.01129305854776338,0.0012122797991107764,28.199838123453066,-4.098770770566418e-07,0.016331989496271397,0.1648231968480297
17,0.275502451299807,0.006188965417534088,0.03379753827464515,66.83674680031865,1.1360918241998252e-06,0.011107930504123044,0.2411335503363966
17,0.2866569077258566,0.007170650542886481,0.01900891321514381,716.1962121268891,3.676449635536816e-05,0.0018164313794372287,0.32460630781792205
17,-0.26335674006493043,0.013463962406442096,0.11688465966114595,590.1261308721157,-2.9854203827811565e-06,-0.003339555052139407,0.02867189661359648
17,-0.016729243850566677,0.01783669682436136,0.011551320086908146,109.04872039361075,7.82598608717322e-06,0.0021324044382530294,0.04675253044202887
17,-0.2334037255757539,0.12627781877403338,0.013433754164953522,92.80696617443638,-1.9818090753302015e-05,0.0011138920489854674,0.017438870480251695
17,-0.2745821633086909,0.05913755346767118,0.058877054726826764,168.75723865310255,1.9844684492261247e-05,0.0037570451787450753,0.008290281078063164
17,-0.03711163437768622,0.007479744164265153,0.20585558460190584,37.1340713175387,4.969244798841421e-07,-0.008200311057299745,0.03344044123292411
17,0.21693856612893347,0.0015387734486489685,0.0037063187406155746,30.25728569442088,-2.332818039019191e-07,0.0060957128028434,0.195025283416841
17,-0.2838123594065271,0.0032410016205214626,0.1159146481848107,11.239087930100819,-2.85679226616111e-13,-0.012535179310405134,8.581167558562749e-13
17,-0.13293185252452822,0.00021739972444708217,0.0016295834665530997,375.47328928339505,-1.8060430372411618e-05,-0.022365986687563656,0.05246697900860836
17,0.1600141591143882,0.06467631631182293,0.005649367348931519,15.811056785507981,7.453581622740568e-07,0.0059876782050927255,0.1479129789783582
17,0.30002604517918685,0.017011196210556207,0.0856331238919047,30.565046040773062,-3.1910900127885e-06,-0.006519246895996273,0.25932620898447145
17,-0.25107774526128646,0.00046252194575860004,0.00561223598799036,7.604045597201245,-1.0267041187872316e-13,0.04586708039279833,1.121024956786009e-13
17,0.32480220702716767,0.1367331447361917,0.01812115233122085,300.1968089859351,6.45078124654197e-05,0.0030754862251013626,0.29889169471936394
17,0.001387098037847423,0.01400544426569753,0.0019948780085811656,243.28417070180862,-5.467370065459498e-06,0.005790984673240475,0.08528259710826336
17,-0.10592796462151138,0.0002156979420082271,0.02443902402103926,11.613421330127956,8.534624091978593e-11,0.03110963195268679,3.408057168613444e-10
17,-0.28810296058845225,0.007306660879596971,0.15211423452672354,12.90733830147986,2.373267961018856e-10,0.004577342930846355,2.92628457754254e-09
17,0.0781817654245271,0.0310649265491725,0.005511332872878911,40.22988542821434,-2.471628150618743e-06,0.006543997281798899,0.08188976514745483
17,0.12535643743445535,0.001757536813680696,0.026149104569446864,18.58288579243849,-4.812490956143667e-06,0.0025316306096864406,0.11807208447056083
17,-0.055462804392648,0.03414603093874286,0.12064821456860049,145.53535860854547,5.9584943980714455e-06,-0.0001218479453076695,0.056566853536715256
17,-0.27726424215039275,0.003279572378345461,0.0033808982183187626,383.8632338930381,1.0055896514531149e-05,0.0057941780701659335,0.045673470773275965
17,0.15514174954410975,0.0004965247656682238,0.0053734881477887735,705.7682635683484,1.4318127183332585e-06,-0.0005448795119884841,0.26942351722483643
17,-0.31858341030845627,0.023336988644012405,0.046282968457222046,28.15708405660161,-3.919496861003225e-10,-0.04457354888752587,1.5104085790853928e-09
17,-0.03889812328372244,0.09166393672754003,0.0016553155502638675,272.7285495559658,4.141932479273525e-06,-0.0012668922912271337,0.10233815836362503
17,-0.10717329852492735,0.006365693810001685,0.06717926783328644,7.990665685335131,4.04956194874058e-08,0.009087915885810809,8.717087569568016e-06
17,-0.16149797464323085,0.0001924420358563127,0.011957994627027785,87.69955615437738,4.78624619118604e-06,0.01312987189225317,0.0007914142501534299
17,-0.19949765206900388,0.0005348696518150829,0.0010168181027827119,77.31415045574262,2.173863567551948e-06,-0.10829521915336673,0.0008615321255840275
17,0.09356988027502339,0.04264203784413185,0.13909339009657995,9.328058885045083,-1.1085715304059995e-08,-0.004424462629884575,0.09170093775407406
17,-0.3169382947518916,0.012285385265433046,0.08091550808571031,8.42071660142977,4.3340505484148195e-14,0.05082946157746334,-4.331895945152172e-14
17,0.21186198826014113,0.00815570574548368,0.0018218116202389843,72.39460058687003,2.506688416142877e-06,-0.005861331248652043,0.19397294494360307
17,0.15699236646166803,0.002026966830238108,0.03507669019447743,19.409572951867265,-2.583277144474483e-06,-0.013167550233935165,0.14534287014424674
17,-0.31403855128098224,0.006065545864522973,0.0020732329341112752,215.338172984155,-9.860825449172113e-07,-0.005995219228372594,0.002255625118174086
17,-0.03388179841316924,0.039630467030399345,0.03329355812319895,138.98853220524776,-3.261328333503677e-07,-0.0010828139801525298,0.06406076345999973
17,-0.039993594638067065,0.0005676268626756103,0.01817261171298293,109.42121024832788,1.1294469951558805e-05,0.004988263926908922,0.030619414777347087
17,-0.2935583243477983,0.00035954948722519966,0.19338530713846758,15.462236035808434,5.1060264925867535e-08,0.024510795717297293,1.7324175026310318e-07
17,0.058712527356180766,0.005504818377984603,0.0442577455183419,23.80231139056902,-7.459698193199027e-06,0.000129999527700358,0.06206129523714077
17,0.20348361495401945,0.0005170081055695182,0.004540678697627061,61.966811191480716,8.699438021259054e-06,0.01746829903404486,0.186171893317287
17,0.26216980098425224,0.0032312863330555,0.011259111398003823,170.31729657829283,-1.216027220141136e-05,-0.009233443976133073,0.2424081449540857
17,-0.024225226402276867,0.06408381838481812,0.008465629135900972,35.52230627232683,4.826085585982187e-06,-0.0002920001885584083,0.0263969256709104
17,0.0022712455817542887,0.011645708204439746,0.01283387043805406,26.426705693926884,2.8822607456052002e-05,0.0027601126803058363,0.025950258686759264
17,-0.3576834489227978,0.04199877440009684,0.10741452913419651,78.11257791287024,-3.392892374667043e-05,-0.01905135703435786,0.0009072674865620162
17,0.08367136227254335,0.016205444330985464,0.06547532647699249,59.275330587155864,1.566994727794646e-06,0.000675373924114904,0.0920756646233235
17,-0.2272421122918469,0.04140552694472342,0.21763420594209953,155.98935491917783,1.350025117287032e-05,0.0012125305149606812,0.024423425398072685
17,-0.14215175668311916,0.036974657006182514,0.10697552531476236,32.14605989088903,-1.657650102883726e-05,-0.0002884253255155828,0.0034291802725513743
17,-0.06251788358750948,0.0010661003774393523,0.06056477946635804,9.82478869847569,1.4960872231575438e-06,-0.0027753769867149432,0.0006473804342614006
17,0.12091744542800137,0.0012654266962959994,0.01727640722684832,148.36582002390125,1.5107080794662942e-06,0.0051469579037689275,0.14200217335928766
17,0.13017043236135067,0.009946797725255288,0.008144609846840253,7.6182053980752045,1.5139365872052224e-09,0.016063764943580774,0.12205422665928722
17,-0.3558495188456611,0.06182366890799714,0.14993203922247922,7.608164460226672,-5.87955112432058e-13,-0.018555852143122303,3.74944696059995e-12
17,-0.3047959116953378,0.00046975116731660786,0.009371298018810226,26.23752000490825,1.6148609763414962e-13,0.03057784573828834,-6.191656644509857e-14
17,-0.029577693161965013,0.007209512300618419,0.0027315495568778956,11.999365855276405,8.097959463270864e-06,-0.011090657447385811,0.0019046035736715317
17,0.32182462437542847,0.0003606440789108652,0.1025317794873957,15.39906995413568,-2.4726170722022545e-08,-0.030441708113718137,0.27517485568302946
17,0.1876517370124121,0.005739280321193704,0.13174903854087344,54.99863891864384,-1.0077637185773591e-05,0.0027365989813613488,0.17419356739241465
17,0.20281560717427893,0.0004404752588735346,0.005037143202639383,8.450536682163978,1.470851218599023e-12,-0.012586070700957649,0.183571228844984
17,0.10276466835644571,0.014708993975675379,0.006757234108979038,384.86685064067933,-1.0193641094502492e-05,0.002696793679574459,0.19203927942131638
17,0.19824056692653547,0.00025668790366866184,0.004652703645442467,18.643144632406095,-2.63302019076761e-10,-0.030853122914375992,0.17982747871225657
17,-0.08398750798857352,0.026104354552363273,0.0019512953726240076,19.32833286565701,-1.5082527125462775e-05,-0.024800997597440314,0.000663480672999768
17,-0.10764834098501419,0.11768725782388684,0.013164440285063583,64.5876933249286,-7.44109792539388e-06,0.0004364412032027711,0.026947153422016368
17,0.09170814339417172,0.0810773201362458,0.0149451527274473,92.5111701299237,-2.4626672976840736e-06,0.003012918615585342,0.12359855942222431
17,-0.23309137471249014,0.06982582229820822,0.002411229425250521,12.428975268600796,-1.5225552964932995e-08,-0.01967958302844528,1.368830529855248e-07
17,-0.10023698952662641,0.010489075549028023,0.0011975637095618815,9.848773661313247,1.25220258066747e-10,-0.010956724892642026,1.2496248208989109e-09
17,-0.21472125334332723,0.027136229793614648,0.003628752177572393,20.235540820655114,-1.7537945574595117e-09,-0.023683082825522065,7.495163081307222e-08
17,0.0869973763142452,0.09220390624644256,0.10732965290129394,646.2266046831811,-5.096812311478072e-06,-0.0009522795048276971,0.24131388514107865
17,-0.1816040694289709,0.0018277183935554297,0.026185505068291225,25.865905794850928,-1.1989986236926754e-09,-0.005617597364823973,2.92159481060641e-08
17,-0.2493883730006774,0.04307654212478728,0.026408054810072763,19.307853199009283,1.2528766619670078e-08,-0.000528086264227224,1.2372915986849822e-07
17,0.3419176866062861,0.0028442519415544766,0.17771198903764146,15.217003986027175,-4.179478099164413e-07,-0.03230625036176001,0.2895972740429944
17,0.12330925284078381,0.000542716520405812,0.00420943531642459,16.058317540620937,-1.981730795255765e-06,0.01313637145704038,0.1160392150815337
17,-0.16694206312501603,0.1314026794991383,0.20053588743553152,51.29742678781768,5.775288416970392e-06,0.00022780849098006457,0.021672531069268808
17,0.13671101936900476,0.0032126259787321346,0.13138928743533182,19.1204629657378,6.004072153897866e-07,0.0035442985449949563,0.12920212363959638
17,-0.022111785914247784,0.052741813281659194,0.0011347400831214988,39.35154277453209,-2.008754883979502e-06,0.00275146056685478,0.024442880987089022
17,0.12909147756856248,0.08722284524865172,0.0024731103315324735,21.630230258565277,9.920549019479252e-06,0.004353715866741593,0.12278270425305426
17,0.22333244926842755,0.0011178068528454274,0.07448806390328525,579.5816506986458,2.6115206510080036e-06,-0.003487373242408247,0.286468033771749
17,-0.2010511707091122,0.00017885183795407887,0.14347966940346893,95.59112330412893,5.838152830874022e-06,0.01590259844533263,0.0085276015117286
17,0.09391984829113287,0.00800260655091968,0.0028667677006705677,40.68932472712239,1.0575901193590753e-05,0.020618670500302888,0.0906788107764589
17,-0.20123013227097536,0.0006331830539342076,0.11577381641650758,9.936585607973894,-4.1329108758215515e-09,-0.002550599148232636,5.993034252262463e-08
17,0.24225875562175325,0.00039364458936349693,0.002525263622059885,22.574920632776077,-4.731404434910047e-10,-0.007969418641702431,0.21514693646780558
17,-0.25149059330514806,0.0001917597483914258,0.0018182961067072696,377.29282590963874,2.7620932554414668e-06,0.013989407507958957,0.041647557459654816
17,0.3546410365838165,0.0018438991527397388,0.08505472708283485,61.859335148665544,6.149110679143366e-06,0.014946700181623508,0.29910184780492144
17,-0.16501758367050195,0.00029412416605272034,0.016704077754366855,19.585152654334824,2.111424092313923e-13,-0.02784839896578583,-2.655654897666292e-14
17,0.2733413827114639,0.0011217639621316053,0.09156862056862798,8.054081920697186,2.870008675159852e-10,0.024707040285431563,0.2391669934080578
17,0.3335085594690931,0.013941117718509904,0.0021649376603932293,206.04168061606794,1.3922902377117019e-05,0.0303642044752286,0.2890325101776997
17,0.17787021156941774,0.019336996827634696,0.1629042800256916,42.13385623332321,-1.8199515177397263e-06,-0.0015373670163761593,0.16885133230219063
17,-0.14806663887814933,0.0002522578458345226,0.0562061423740346,31.98336441264556,6.415763965309171e-07,0.009160574716981496,3.436444110366992e-05
17,-0.347561953217994,0.0008210889637577668,0.11154525946489573,38.90229188908099,-9.407348787747347e-11,0.013405633195598598,9.904600102229717e-10
17,0.33150270663456116,0.008534650446542592,0.0014679851648697333,38.448227783349886,-2.961895645414714e-08,0.07153649148396571,0.2821571418712858
17,-0.29175777918727036,0.002329925516285246,0.001208184106477321,67.91655879878009,-1.8439378588977374e-12,-0.03276541108203713,3.678923850255862e-12
17,-0.2200779086832281,0.020505557167766,0.0033912288071274747,73.40981638925523,4.045685601532841e-06,0.0019646596504702034,0.00018066396838191997
17,0.24136913712757335,0.061398560942590906,0.0444133744539002,41.10511341843653,6.907669816813566e-06,-0.0020275044130628815,0.21586872526249978
17,-0.16509782201363377,0.002491620313686058,0.009397623173991763,18.9752954354419,1.1216093717465153e-13,-0.002422339610878109,1.162038601205609e-14
17,-0.33673326832356865,0.00019609798604482742,0.025106021478450397,28.887674598358515,1.524096223608598e-13,-0.017929225359518804,-4.52831804704597e-14
17,0.34599258258219734,0.0007604470285569923,0.01698495356920928,301.1166556989667,-2.327018782277701e-06,0.009025239793709356,0.3025223544270481
17,0.2778273899978563,0.0002905963625027356,0.12601393042997788,9.617354945647659,-2.2685605505223805e-08,-0.030601932200550443,0.2425726356939979
17,0.16536909139621248,0.16201066135337813,0.0016184036214851277,408.3255456098055,-8.763497921754348e-06,-0.013434533320431144,0.24877389325954014
17,-0.1168157545536985,0.00022010462209380428,0.049176153684992785,408.8550319619501,-1.3429981283841208e-05,-0.010395802703880694,0.07645125194754632
17,-0.22733784688611008,0.004200034216036436,0.00673582857482096,596.6826020422601,9.894296562638905e-06,-0.006391068744200464,0.03362664059015394
17,-0.19459142348393407,0.000192083265573942,0.19463736829361972,728.2888259544502,-1.1797556888487604e-05,0.0034108232347578537,0.04742849033268709
17,0.11191476917344317,0.0006237402293332577,0.002122012725253357,210.78515456715039,4.468510885147214e-06,0.0044647271408667115,0.13080094745995363
17,0.305014280476516,0.0003376833286145917,0.004725780271625564,13.352456191425421,7.518097255854173e-12,0.026663206202182654,0.2628871520070831
17,-0.2645851400521795,0.00964086706956834,0.0021273846602776546,635.6207033385823,-5.406230974724924e-06,0.013976618848735994,0.09001684866906734
17,0.13688352091569317,0.08206632397876128,0.0320409243373892,11.123821385019276,-7.17171549119433e-07,-0.005330739380586427,0.12817056542995553
17,-0.08258367510781928,0.01831587673845362,0.15237126272472554,186.26627752390067,-4.0262158486487065e-06,-0.005332606885282525,0.04572950682183091
17,-0.21912122803064604,0.00275666441114597,0.0015550884409608224,96.41713508718755,1.1491588654238596e-06,0.0073054657136950975,1.6320483029922815e-05
17,0.3009606611977944,0.0005330109361869413,0.07832582496427777,85.52107193612548,-7.059955288601927e-06,-0.01249596842109017,0.2601825775298955
17,0.10094615954974445,0.0009273543830736391,0.0014907612651242094,53.55961875288715,1.6958816949214084e-06,0.005051214464096551,0.10079688639465156
17,-0.17986929164437507,0.15279407033265122,0.004313696943587514,175.4425103688928,2.6085630155839312e-05,0.0022908088380636776,0.06043096843082607
17,-0.0019767612026879156,0.0022419602035685495,0.06967139015725853,8.00406342960436,1.3812672920630875e-05,0.0048693148445803,0.01526321273835618
17,-0.24980807128458493,0.03788440004026863,0.009124371525080933,196.35795178894747,5.102724989169277e-06,-0.0034068896269298767,0.0070383596140376065
17,-0.010468388213673296,0.0004730879177438812,0.00553899605633125,32.75766906844623,7.423330900578964e-06,-0.0073584890905644676,0.014533835250711336
17,0.2008776601990928,0.016603216154197416,0.004389082017780413,18.008125260228617,-1.003422489820327e-07,0.017028863656156915,0.18198884553944272
17,0.34546514070645995,0.0007213012675761924,0.19433486931287555,46.89120200690068,-2.3587319343820745e-06,-0.007880653105352428,0.29269825818707274
17,-0.11971987475071835,0.002584799542156463,0.10455550166515563,239.35702218947165,-7.098052193878213e-06,-0.0016062148474141036,0.025490674519199508
17,-0.11054994021802353,0.009739706140404661,0.001588183359247942,17.435886880711163,-3.444532172459257e-07,0.001957560126164013,8.533383988059144e-06
17,-0.08311597894208211,0.0014950809850309147,0.02432595808514101,98.89409097448895,-4.362881381116471e-06,0.002843391759498477,0.007576383524731528
17,-0.29380671034397177,0.00040707456328169115,0.14442261428462622,234.65946952384914,2.077249427740466e-05,-0.0011839317559222127,0.003474314914841674
17,0.16889145569836395,0.0404866904485182,0.013808104851577591,501.64801045789284,-2.1550456649199745e-06,-0.00038406619472506465,0.21699583618929952
17,0.20177388379713534,0.05862908078011653,0.0939545785496278,81.72911933607227,3.4868474566573937e-06,-0.0009009105449381297,0.19598444728104103
17,-0.2959237722211409,0.014109690420923766,0.04507557143116711,60.77451470859319,-1.5591155732840522e-07,-0.016086076153942058,2.551749890093187e-06
17,-0.3383048384165353,0.003950923986942419,0.11372950682694451,162.5053420919813,-9.254786727279883e-06,0.0015553393098580942,0.0038985004740021076
17,0.2360462925880782,0.00020573626353724946,0.015519200187341917,44.585177166973715,1.8289615162925266e-06,0.01511914290100354,0.2103452856375907
17,-0.14832895081371883,0.0003612767227044818,0.0067615294179386755,15.18246822932731,8.52138611885373e-13,0.0019055747675781319,-5.420787295949933e-14
17,-0.26876274894090907,0.0006249233820020888,0.03691152787611469,127.63628124095919,3.0291033910638185e-06,-0.0017800494790757675,0.001097549475648732
17,0.316181442022352,0.0005266187657107362,0.014018465977965001,139.64110015275955,-7.107238098991164e-06,-0.007113199494852167,0.2714748975960375
17,-0.08968324211659967,0.0003662788583941072,0.11500774451155057,14.915453792851732,-4.848470428321953e-06,-0.00638433427217915,0.0017937064005359438
17,0.18880597657289555,0.0001843941047241393,0.01633693535140423,173.81045967269338,-2.964459709708933e-06,-0.018686288907772075,0.1859270312268697
17,-0.2769772454069426,0.003956999970307726,0.04031326626446649,612.7462488750288,-4.090438259413132e-06,0.000539717091480219,0.07544633055167144
