candidate_id,kappa_slow,theta_slow,sigma_slow,rho_slow,v0_slow,kappa_fast,theta_fast,sigma_fast,rho_fast,v0_fast,positivity_valid,hard_bounds_valid,ordering_valid,slow_feller_gap,fast_feller_gap,slow_feller_margin,fast_feller_margin,correlation_disk_value,correlation_margin,ordering_margin,minimum_hard_bound_distance,minimum_normalized_constraint_distance,constraint_violating,accepted_hard_bound_near,accepted_feller_near,accepted_correlation_disk_near,accepted_weak_slow_fast_separation,accepted_any_boundary_near,boundary_near,weak_slow_fast_separation,correlation_disk_near,feller_near,accepted,primary_rejection_reason,rejection_reasons
25,1.0094622723153732,0.05406071831866291,0.12334435946409028,-0.5922909021246213,0.08732952472637732,3.8284415692575253,0.020828064576297753,0.18508742289198576,-0.28938707108744366,0.029318807299306714,True,True,True,0.09393068010231086,0.1252207023493601,0.7553227109404491,0.6463490694743896,0.4345533896521669,0.5654466103478331,0.2358978491164981,0.09509123523382702,0.2358978491164981,False,False,False,False,False,False,False,False,False,False,True,,
26,0.6916727271906649,0.023606370256801776,0.0354020909228962,-0.694454266555955,0.11969562800038289,3.5252597554678795,0.010761153834185463,0.11864496808989347,-0.43516647168811695,0.07018154768080785,True,True,True,0.03140245694747635,0.06179509661505392,0.9260783070907994,0.6870064230860936,0.6716365864192541,0.32836341358074594,0.23712025341231924,0.03055486524914191,0.23712025341231924,False,True,False,False,False,True,True,False,False,False,True,,
29,0.8596689901807946,0.03347721771315434,0.18206051031964907,-0.06829475912560168,0.09186848227385602,3.548091404313637,0.04607843544876234,0.17055594432404658,0.24486625244330285,0.09892800631452764,True,True,True,0.024412622473208953,0.2978916713356816,0.2691440190398486,0.8366090765744161,0.06462365570965127,0.9353763442903488,0.22497258695672326,0.11073976208966325,0.22497258695672326,False,False,False,False,False,False,False,False,False,False,True,,
30,1.2047445671018226,0.09656067992847832,0.06353248681017673,-0.3789014587286208,0.032070740464865015,3.735475538170577,0.07853625000710528,0.20009547022456523,-0.012548955078498514,0.09401606246691907,True,True,True,0.22862553219869927,0.5467022843179913,0.9658943294504478,0.8722413554790254,0.14372379170023888,0.8562762082997611,0.21177665029864054,0.05882661990972536,0.21177665029864054,False,False,False,False,False,False,False,False,False,False,True,,
31,1.1782815048051285,0.07638864960568396,0.3325427846538326,-0.18850088514614138,0.10332078318413113,4.1087980426419595,0.038654172932211475,0.3922244510150511,-0.10886381570434567,0.02632141489507781,True,True,True,0.06942996238950871,0.16380436019357042,0.23891986577769186,0.34742265098133723,0.04738391407058852,0.9526160859294115,0.24523150944241265,0.0980702213511202,0.23891986577769186,False,False,False,False,False,False,False,False,False,False,True,,
35,0.6101571579315233,0.05108804207666623,0.18944195733875252,-0.63484149901478,0.04417820972094677,5.879618472911282,0.053130528308481126,0.2455237731442212,-0.4205236538626843,0.08687945599294397,True,True,True,0.026455213915231757,0.564492548257188,0.26931435948485855,0.8240088738596737,0.5798638723293557,0.42013612767064434,0.4409591058560468,0.1328074905794806,0.26931435948485855,False,False,False,False,False,False,False,False,False,False,True,,
38,1.4802973644224104,0.11819591897750274,0.06725770135527867,-0.6399592897199635,0.14190147858083985,5.60512427370522,0.03355592089111469,0.2506342408664522,-0.3252247408445123,0.047224256154186996,True,True,True,0.3454066163041683,0.3133526907319354,0.974475668058445,0.7138073912965107,0.5153190245562603,0.48468097544373967,0.3451737999399841,0.06257055412590821,0.3451737999399841,False,False,False,False,False,False,False,False,False,False,True,,
40,1.1905214461998754,0.09533026632617779,0.1426662010258942,0.07752431638720247,0.04192458476146774,3.8692773737403092,0.051801926044257054,0.14662550113093803,-0.5617644899102451,0.02899823314076804,True,True,True,0.20663180815136006,0.3793730031365266,0.8354191061482057,0.898198344127095,0.3215893617554209,0.6784106382445791,0.22416367594480616,0.09473277667621272,0.22416367594480616,False,False,False,False,False,False,False,False,False,False,True,,
41,0.8388308670658711,0.07844081771243623,0.285639346662795,-0.6009468643569977,0.14258422065835136,3.6772709127926575,0.06662115334219565,0.10470747518086544,-0.3763581480062972,0.012033044360461273,True,True,True,0.050007321908209265,0.47900440336515926,0.2345702278626623,0.9562269465057572,0.5027825893512378,0.49721741064876224,0.2375263636591453,0.040455824034118036,0.2345702278626623,False,True,False,False,False,True,True,False,False,False,True,,
42,1.4315826545380206,0.0624663966042185,0.13058773138684698,0.19232709066693143,0.09473761312851169,5.638299765922115,0.06730878655823629,0.5847085799096002,0.2779110287131684,0.08535987015709054,True,True,True,0.16179846415142055,0.4171301075717091,0.8259036252676429,0.3788997466479883,0.11422424968481759,0.8857757503151824,0.35202653651749743,0.12621882551441907,0.35202653651749743,False,False,False,False,False,False,False,False,False,False,True,,
43,0.9491040245865132,0.10379325740242049,0.05316707009452124,-0.09893804843587428,0.12563955169924979,4.140082286336417,0.032631142910812386,0.405696247006463,-0.3713953867337325,0.09399739361254475,True,True,True,0.19419445930872664,0.105601788660804,0.9717111176888494,0.2428851922908909,0.14772327071539815,0.8522767292846019,0.26702746960250245,0.04840911567288567,0.2428851922908909,False,True,False,False,False,True,True,False,False,False,True,,
44,0.8793357963557797,0.0672195667960279,0.17842316438245298,-0.016110965055754378,0.045041251174960745,3.92863903128731,0.03368364384816833,0.4444336103688591,0.06501760367069498,0.07163139777602412,True,True,True,0.08638231701030362,0.06714052185029076,0.5756826655067031,0.14526826671970428,0.004486851982107308,0.9955131480178927,0.2551718188227222,0.13573305483037543,0.14526826671970428,False,False,False,False,False,False,False,False,False,False,True,,
45,1.3983295162673384,0.06392322743740045,0.12166585071738496,-0.1825970794849031,0.09837876270347976,3.9209010104503204,0.042748425035826106,0.18399144909808338,0.1330588195845428,0.08746088477125011,True,True,True,0.16396889217078942,0.30137183249504806,0.8470602936454698,0.8165542481037609,0.05104634290564794,0.9489536570943521,0.21109384888560517,0.11725211127375373,0.21109384888560517,False,False,False,False,False,False,False,False,False,False,True,,
47,1.0830178006875788,0.03276213180332342,0.17146426698651115,-0.5000921089237537,0.057900114082254324,2.4462693997683247,0.07153767723064339,0.15762782253406665,-0.5347173464584574,0.030382251405085242,True,True,True,0.041563949009722254,0.3251543310428211,0.4141323023129585,0.8674312214909738,0.5360147580113814,0.46398524198861857,0.11407963172223816,0.10209218898599776,0.11407963172223816,False,False,False,False,False,False,False,False,False,False,True,,
49,1.4601304008349503,0.042392526793084154,0.32596487550918984,-0.7134287852793646,0.08254339791081383,5.900023417687915,0.018365022987111977,0.3797986142814528,-0.02883351869932993,0.018438933020099982,True,True,True,0.01754413421186303,0.07246114397056333,0.07626215481035446,0.20074834847421166,0.5098120034657743,0.49018799653422573,0.3715391645902063,0.06628602024233864,0.07626215481035446,False,False,False,False,False,False,False,False,False,False,True,,
51,0.78235486571299,0.04652910320161714,0.23083297446422382,-0.3114268391732211,0.11156993756334133,2.151244050868208,0.04987781046452199,0.32763501707106424,0.019117991855247207,0.02163587413766253,True,True,True,0.019520678474093056,0.10725398165311341,0.15481739842917044,0.33314546850838345,0.09735217377000063,0.9026478262299994,0.11455139624729858,0.07917691184541344,0.11455139624729858,False,False,False,False,False,False,False,False,False,False,True,,
53,1.4889747121120933,0.10734603683403116,0.1751871420760837,-0.03936806297727913,0.14346257557905467,3.1463652951027186,0.017428755767289663,0.27846554339289686,-0.41100011446990614,0.037975316698102224,True,True,True,0.28898053383386546,0.03213140570894177,0.8248065172840693,0.17162605893636973,0.17047093847685896,0.829529061523141,0.13869377263519878,0.07792300892570536,0.13869377263519878,False,False,False,False,False,False,False,False,False,False,True,,
54,1.406081399833959,0.024839501109947208,0.13208982886874662,-0.6227802952726522,0.12731737696057566,5.558693679741199,0.04833858773253033,0.5291069343218044,0.28449168292827,0.07276690687841478,True,True,True,0.052404998093128735,0.2574446562854454,0.6002832948775998,0.31497366663778964,0.46879081383525123,0.5312091861647488,0.3474989355570912,0.08097755555080492,0.31497366663778964,False,False,False,False,False,False,False,False,False,False,True,,
56,1.3890321037069089,0.09648516535796066,0.2573521233143088,-0.5784704807445729,0.13906040938649855,5.640028510700603,0.037218587311581196,0.17544639312628385,-0.3292189067748389,0.08563041300781984,True,True,True,0.2018118690529709,0.38904635026961276,0.6037353077707326,0.8633785762823515,0.44301318567087733,0.5569868143291227,0.35573191690323797,0.1140109653018621,0.35573191690323797,False,False,False,False,False,False,False,False,False,False,True,,
57,1.366915686432489,0.03611598301578721,0.29809595041185044,0.11693363683260116,0.051671973136656765,3.6946683832085236,0.06193963858117475,0.03686435728451067,0.23252030076655583,0.029814672313866496,True,True,True,0.00987381177847338,0.45633386782845836,0.05263332421572725,0.9940791834357046,0.06773916569146825,0.9322608343085318,0.1947910206507142,0.021313951360876705,0.05263332421572725,False,True,False,False,False,True,True,False,False,False,True,,
58,0.9847192734614816,0.11145200133287371,0.27876251036475086,-0.6616567189248315,0.10096575901245035,5.331260312487111,0.042904505550250244,0.5294604707039073,-0.18314781773002015,0.029617340151315393,True,True,True,0.14178933037181313,0.1771417852958611,0.47707360309116803,0.24009505251149085,0.4713327368376421,0.5286672631623579,0.3637272836004711,0.1113602425456266,0.24009505251149085,False,False,False,False,False,False,False,False,False,False,True,,
59,1.2303111571197956,0.1195255582429796,0.40250119095282333,-0.6220032739994296,0.049907347532399005,5.7922171265176505,0.027073682316297407,0.5478657568737741,-0.5759614396799498,0.0415750834002208,True,True,True,0.13210004701617833,0.013476405225838373,0.28962038547622715,0.021956045661190356,0.7186196528642099,0.2813803471357901,0.3817494535060967,0.1266347591732192,0.021956045661190356,False,False,True,False,False,True,True,False,False,True,True,,
61,0.8296677049886041,0.04834436147902045,0.185133118574213,-0.44977930579873143,0.12548682555215424,3.9862622531509264,0.05858777465047026,0.6493393217269526,0.10908346565905969,0.06078227601572764,True,True,True,0.045945239281863136,0.04545091442974575,0.401290256042929,0.05114118870988302,0.21420062640498,0.78579937359502,0.2641501713943366,0.17691576113885898,0.05114118870988302,False,False,False,False,False,False,False,False,False,False,True,,
62,1.0107717966166312,0.0944770196303425,0.03718886790709367,-0.4571134712921312,0.09466043956517706,4.285652997603243,0.012274760165276687,0.1642050893709703,-0.3156464732152127,0.0457996332323019,True,True,True,0.18960640184528077,0.07824741401902949,0.9856215162684916,0.592002907162289,0.3085854216899441,0.6914145783100559,0.2740486360658253,0.03235062101215445,0.2740486360658253,False,True,False,False,False,True,True,False,False,False,True,,
64,0.759877157555847,0.07317365148596064,0.15637856225573882,0.006358867573870164,0.03143392847906783,3.1425008085528363,0.06736369477150411,0.32611705526702717,0.25724422074647624,0.056110758125723074,True,True,True,0.08675171786509592,0.317028596837079,0.6394779042581688,0.5984683579395921,0.06621502430428382,0.9337849756957162,0.1993827323010033,0.08960653721717908,0.1993827323010033,False,False,False,False,False,False,False,False,False,False,True,,
67,0.7938490423061162,0.03763380425271678,0.09504571638983267,-0.5360298435314071,0.05290496519765601,5.3807204252171035,0.04164298065789092,0.5542777594874285,-0.19486612221344995,0.03175586845535974,True,True,True,0.05071743072465361,0.1409146385232652,0.7373347813094854,0.18655238295476034,0.32530079874281204,0.674699201257188,0.3838386094486182,0.0904982074269675,0.18655238295476034,False,False,False,False,False,False,False,False,False,False,True,,
71,1.48229511708957,0.08500931203807593,0.35179925115985666,-0.27352680309077304,0.07014041629700374,2.814913176686412,0.04423657459691175,0.37116149563757184,-0.5277514169154636,0.024347952492561716,True,True,True,0.1282550631657312,0.11128337760471732,0.34130314580954796,0.2876988454527529,0.353338470065338,0.6466615299346621,0.1115161556147985,0.09011271166355532,0.1115161556147985,False,False,False,False,False,False,False,False,False,False,True,,
72,0.715554840297274,0.11069731809439824,0.37919012963052534,-0.18211167919569304,0.12662364378710564,5.909942257906772,0.07076387200008438,0.12108140844874497,-0.0691535563674397,0.01486048253746338,True,True,True,0.014634849131532734,0.8217600874608773,0.04842686746582903,0.9655480528468594,0.03794687805773968,0.9620531219422603,0.43467677134807514,0.05185678442525557,0.04842686746582903,False,False,True,False,False,True,True,False,False,True,True,,
73,0.5130276734288992,0.11327616674718254,0.18457260735387002,-0.016973148017925377,0.09181493148264104,4.407551304962215,0.0408647085384539,0.3135599487891144,0.048422203530079644,0.06279618258722826,True,True,True,0.08216056917709633,0.26190675740649405,0.5466632481747528,0.5711673548089768,0.0026327975483468615,0.9973672024516531,0.3259015591241269,0.15695853336572854,0.3259015591241269,False,False,False,False,False,False,False,False,False,False,True,,
74,0.3566790425161517,0.1081186171306464,0.09403750352579016,-0.5616449824015307,0.13123160139047196,5.364349866996104,0.033661002362011694,0.45700375034575214,-0.06402631531708103,0.08085271301491931,True,True,True,0.06828423760329572,0.15228635925714343,0.7942766798368891,0.26717316911495975,0.319544455309898,0.6804555446901019,0.41905195183932653,0.08948492816662326,0.26717316911495975,False,False,False,False,False,False,False,False,False,False,True,,
76,0.3975935213503121,0.06104696733812642,0.04768411263891398,-0.5114895189941809,0.13880723064965095,5.397593877306735,0.02650635547849079,0.03584039824536036,-0.34277497448377153,0.06990917431177943,True,True,True,0.04626998282528571,0.2848565499344495,0.9105121989319018,0.9910617978014017,0.3791162111732488,0.6208837888267512,0.41841007162815264,0.020629028926662445,0.41841007162815264,False,True,False,False,False,True,True,False,False,False,True,,
77,1.314232266570051,0.11528672620780164,0.34029776323481,-0.31559103296254926,0.12286758367081123,5.811643671138622,0.07548993017261471,0.56606576836824,0.11324623688963709,0.04799011360363061,True,True,True,0.1872245033164253,0.5570106957264198,0.44701827674763034,0.4650003338284256,0.11242241025603265,0.8875775897439674,0.3763524187923491,0.18544400646625245,0.3763524187923491,False,False,False,False,False,False,False,False,False,False,True,,
79,1.3085780017404667,0.11495585227769717,0.3427457259554402,-0.34278993142244557,0.14903124890444874,4.468502865826144,0.06882283921218572,0.5282902052638786,-0.15086728977901254,0.015318952343292471,True,True,True,0.18338276626312075,0.3359795675301367,0.4383665424053254,0.37574855002108093,0.14026587620986947,0.8597341237901306,0.26442885891930357,0.05370545299714706,0.26442885891930357,False,False,False,False,False,False,False,False,False,False,True,,
83,0.8023675270633712,0.026596033407123146,0.04340278498898819,-0.44224490074995626,0.04444324678133856,4.931488052382251,0.05427934732743401,0.5080082992961122,-0.08843005527165859,0.016097420899206783,True,True,True,0.040795785364336076,0.27728347351896626,0.9154551844800322,0.3494751325350659,0.20340042691468724,0.7965995730853128,0.3455330983530444,0.03859576380802834,0.3455330983530444,False,True,False,False,False,True,True,False,False,False,True,,
85,0.606469329837211,0.020587498221244442,0.03496372623080969,-0.19943771970279944,0.06833448106081591,4.032339034800739,0.023765684745097625,0.3251653235514643,-0.3111213102905745,0.09027276013556307,True,True,True,0.02374891034658277,0.08593010893252272,0.906660313905499,0.2889426002446161,0.13657187375717633,0.8634281262428236,0.28668365731912365,0.030114297719406723,0.28668365731912365,False,True,False,False,False,True,True,False,False,False,True,,
86,1.4288824704088086,0.02760979662210466,0.23612908764000534,-0.6058783755358454,0.11372322283517544,5.904657502524056,0.028103714790146117,0.10431646526374704,0.04041740804459282,0.04160665387798961,True,True,True,0.023145362780054038,0.3210036958437426,0.17188096583222875,0.9365055119025909,0.3687221728149981,0.6312778271850019,0.37454184369165255,0.06643241823662008,0.17188096583222875,False,False,False,False,False,False,False,False,False,False,True,,
87,0.6231571064678946,0.025845324583323556,0.16312287030321027,-0.6927730425348502,0.07404714000515436,4.5178035327842245,0.060913353514598916,0.3850631242080865,-0.059223422361317946,0.08369195276896832,True,True,True,0.005602324550176941,0.40211551777908644,0.09524447720005486,0.5755502568937919,0.4834419022191804,0.5165580977808196,0.32591183483818664,0.08508295748295329,0.09524447720005486,False,False,False,False,False,False,False,False,False,False,True,,
90,1.424542763267568,0.11453020071895144,0.44900262838801286,0.043980822135092024,0.06609007019438415,4.728952082088094,0.07398557730590816,0.1759796145857171,0.1413670982980948,0.07436992098590203,True,True,True,0.12470297692018459,0.6687796749407906,0.23622028067731513,0.9152371957967198,0.021918969196901797,0.9780810308030982,0.2765196082695001,0.11436763517439269,0.23622028067731513,False,False,False,False,False,False,False,False,False,False,True,,
91,0.9045968514641729,0.05886007610784913,0.062463051794918484,-0.6447647605058817,0.06914100870801484,5.205314085115375,0.038102331753427046,0.3079244462881735,-0.526072341295947,0.08917848091361621,True,True,True,0.10258764620866916,0.30185174368182693,0.9293124266696444,0.6141605872750301,0.6924737046668064,0.30752629533319364,0.35989265553566546,0.05775181084916431,0.30752629533319364,False,False,False,False,False,False,False,False,False,False,True,,
92,1.1669026184288005,0.055450703771092624,0.23684633743249373,-0.5898586209325184,0.03338782484866053,4.592558757759103,0.04140100110908991,0.11871928044570365,0.29915924421616624,0.08693778209854933,True,True,True,0.0733149552932288,0.3661787928975448,0.395213251862985,0.9285221338129418,0.43742944608840023,0.5625705539115997,0.28666578571801693,0.07606640832488537,0.28666578571801693,False,False,False,False,False,False,False,False,False,False,True,,
93,1.2501462912346424,0.10081782066392683,0.14449582799372018,-0.2947093361616721,0.0206287365678662,3.874543740891824,0.06389527060344143,0.5949769420448918,-0.1942117496274378,0.029846072562465003,True,True,True,0.23119500487914404,0.1411324800132161,0.8470136825320516,0.16620880005638236,0.12457179651420405,0.875428203485796,0.21961484934369724,0.05297876802666508,0.16620880005638236,False,False,False,False,False,False,False,False,False,False,True,,
94,1.2801170383726952,0.10068106564219208,0.18322309718689844,-0.15075942566138334,0.14409479697751598,4.577416223727404,0.06660719656316315,0.22183175198508634,0.1456541483357745,0.029979225095367282,True,True,True,0.22419639179742007,0.5605683981416736,0.7695410378085525,0.8506516140188171,0.04394353535316997,0.95605646464683,0.27592461802131457,0.11281945602970678,0.27592461802131457,False,False,False,False,False,False,False,False,False,False,True,,
95,1.3904044669323414,0.06589549781120387,0.05828800346155273,-0.5697808529850379,0.08026187965954341,3.578989080686634,0.020989193645488374,0.05352520737864611,0.19183982994174031,0.04253714536834033,True,True,True,0.17984529766732238,0.14737524191431325,0.9635931606946021,0.9625754188199418,0.3614527407804332,0.6385472592195668,0.1831451559627023,0.032458332694746565,0.1831451559627023,False,True,False,False,False,True,True,False,False,False,True,,
96,1.20988526808258,0.06484256353145733,0.31279776915437585,-0.7149046461806347,0.12006507489937157,4.492107651015609,0.04221408384640077,0.12015525225459761,0.03967573016372461,0.03999937530806207,True,True,True,0.059061680334883765,0.3648231334096967,0.23184485090826548,0.9266580193614952,0.5126628166946832,0.48733718330531683,0.27466296091489784,0.07702692458501512,0.23184485090826548,False,False,False,False,False,False,False,False,False,False,True,,
97,1.0809078220533246,0.05634218284774829,0.16530681785450863,-0.5952757933059004,0.1447312035406889,3.3722202887300936,0.018088516697907203,0.3092928888196784,0.1442359245629634,0.012870660911567106,True,True,True,0.09447506827419588,0.026334834929009537,0.6335176669828732,0.12099124255251943,0.3751572720305019,0.6248427279694981,0.1917416290106083,0.043833310127286716,0.12099124255251943,False,True,False,False,False,True,True,False,False,False,True,,
98,1.2454450858762682,0.08357713181551554,0.2931798618481516,-0.23281027182233105,0.12675660425041296,3.52246353257158,0.04050992342357005,0.5318476114859803,0.31378230823924524,0.07381495930056245,True,True,True,0.12222702482923264,0.0025275740902432897,0.41554611312466183,0.004447986167760703,0.1526599596299364,0.8473400403700636,0.19054547671090477,0.19449456274530327,0.004447986167760703,False,False,True,False,False,True,True,False,False,True,True,,
99,1.376234936562068,0.027074376774054762,0.2714949395157704,-0.5279639703633505,0.1462705779585623,5.154960014054971,0.06274658960894963,0.12265662773134065,0.3442083122037034,0.07586738593481968,True,True,True,0.0008119042215257305,0.6318676725784803,0.005477293698499604,0.9545449356205292,0.39722531619195506,0.602774683808045,0.3162113035558915,0.07870008543902383,0.005477293698499604,False,False,True,False,False,True,True,False,False,True,True,,
104,0.845302079134207,0.10696282615088917,0.2941183196809424,-0.5449523117376538,0.07684112805721524,3.6281853960324866,0.04373814670369558,0.46912459013203744,-0.12776314000465472,0.09191674303578279,True,True,True,0.09432621269889367,0.09730232917319737,0.3528358475749107,0.18104170492010324,0.313296442012062,0.6867035579879379,0.23287726501240835,0.21079872072573524,0.18104170492010324,False,False,False,False,False,False,False,False,False,False,True,,
105,1.0750415750356603,0.03360887346711503,0.2100953432111316,0.013070771567409878,0.041505517028960215,4.2792313668701425,0.05853568813791382,0.6341269937493361,0.013047130335790746,0.05269575618215794,True,True,True,0.028121819295519927,0.09885846132060816,0.2415923886880897,0.10946658938870482,0.00034107267936652163,0.9996589273206334,0.2681330369735968,0.1167709121106736,0.10946658938870482,False,False,False,False,False,False,False,False,False,False,True,,
106,0.9786069475754429,0.04171415030121748,0.18467157216973037,-0.4821223430205482,0.09834245114560014,2.082766865267124,0.06207510234115261,0.4775067649952297,0.23817013447798308,0.09797156832194132,True,True,True,0.047539925026315426,0.030563222012227165,0.4107223707294191,0.06281121114629187,0.2891669665968837,0.7108330334031163,0.09239831947210722,0.14985367469884686,0.06281121114629187,False,False,False,False,True,False,False,True,False,False,True,,
