candidate_id,distribution,regime,intended_training_role,reviewed_sampler_diagnostic_split,attempt,kappa_slow,theta_slow,sigma_slow,rho_slow,v0_slow,kappa_fast,theta_fast,sigma_fast,rho_fast,v0_fast,hard_bounds_valid,canonical_valid,slow_feller_margin,fast_feller_margin,correlation_disk_value,correlation_margin,ordering_margin,minimum_hard_bound_distance,accepted_hard_bound_near,accepted_feller_near,accepted_correlation_disk_near,accepted_weak_slow_fast_separation,accepted_any_boundary_near,accepted,primary_rejection_reason,rejection_reasons,candidate_key,selected_for_clean_core
24,interior_train,normal,interior_train,train,0,0.76158734481201973,0.11575423728437512,0.23312391445987954,-0.53983738412159354,0.14310311352887237,3.4817760526138608,0.011461511830868279,0.11595925503634566,0.34650707634544209,0.040165480952513488,True,True,0.52877310025746838,0.71163118820251348,0.41149155525271097,0.58850844474728903,0.22763085420935908,0.04778541328721353,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000024,False
25,interior_train,normal,interior_train,train,0,0.95122051283489739,0.11104017360371488,0.2623733535916839,-0.035290825871865224,0.047231886346132096,2.7332346191461498,0.031880599488731662,0.13239948807475019,-0.5536133728978857,0.068282120734401375,True,True,0.50844032222462787,0.81721309410907883,0.30773320904209178,0.69226679095790822,0.14912251935659018,0.085217048879431559,False,False,False,False,False,True,,,interior_train_000025,True
26,interior_train,normal,interior_train,train,0,0.88832345752522013,0.039971481452508714,0.11016656569520329,-0.63923984736247041,0.11994011656599485,2.5244712512100302,0.078039335659722223,0.2000899907091494,0.11901712637513316,0.026964703727718767,True,True,0.70808424316268137,0.81552443932216012,0.4227926588265889,0.5772073411734111,0.13691613336274563,0.10066412793434985,False,False,False,False,False,True,,,interior_train_000026,True
27,interior_train,normal,interior_train,train,0,0.78305740501502319,0.10889317191070344,0.23919826773823447,-0.53914705753261372,0.052695716788640892,2.3489025705449502,0.074264629316760172,0.29215714175824226,-0.18918633754483966,0.010517124684956589,True,True,0.49756706872182344,0.60686959716722977,0.32647101995970551,0.67352898004029449,0.13103306824518218,0.0343432446974056,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000027,False
28,interior_train,normal,interior_train,train,0,0.66607670433852051,0.031525024529507041,0.088023825313451098,-0.4003454296711767,0.054731386671752758,3.7688898117496605,0.049088597317026091,0.27953195057441077,0.11079050132039273,0.035267730556841737,True,True,0.68847952206246776,0.65129145820184797,0.17255099824142303,0.82744900175857694,0.25964963241934225,0.083441030465779997,False,False,False,False,False,True,,,interior_train_000028,True
29,interior_train,normal,interior_train,train,0,0.69564634810238002,0.10608383326374049,0.24376027180175569,-0.14746633711434984,0.066347691792061569,5.9792352150049659,0.015657005449423181,0.14148245740325807,-0.48081609004237236,0.051459169717024855,True,True,0.42593801465989189,0.80683061672258938,0.25293043302555779,0.74706956697444227,0.44214132777427501,0.068974774997086763,False,False,False,False,False,True,,,interior_train_000029,True
30,interior_train,normal,interior_train,train,0,0.52546300880212304,0.10044286554271789,0.099028480028033217,-0.27860596404577925,0.046119089901624527,3.4472376915424023,0.055014042994481802,0.17948868230643181,0.18708725864307341,0.088599330580914598,True,True,0.82998884041421306,0.84342420137259322,0.11262292554845829,0.88737707445154168,0.24449997345106944,0.094500984952797198,False,False,False,False,False,True,,,interior_train_000030,True
31,interior_train,normal,interior_train,train,0,1.2803280304797571,0.053321179128035912,0.15812056158998314,-0.55740049803149117,0.1002325023315887,2.5455162128334923,0.064796506643285637,0.40823737820724321,0.30290215297388706,0.066755011417183721,True,True,0.6904516726094051,0.32872221730003565,0.40244502948197047,0.59755497051802953,0.10587348806307408,0.15389001164822425,False,False,False,False,False,True,,,interior_train_000031,True
32,interior_train,normal,interior_train,train,0,0.36528178534123712,0.10141980462489317,0.21114159626423692,-0.70201533881399414,0.084782114942290945,3.1761475178719363,0.040567107329895817,0.298031757944272,0.24271410827924422,0.094702317710166961,True,True,0.24868753367923477,0.48733893634360265,0.5517356742879157,0.4482643257120843,0.23521888975152294,0.1068751814716058,False,False,False,False,False,True,,,interior_train_000032,True
33,interior_train,normal,interior_train,train,0,1.0579611908133484,0.056055995221518717,0.12261704820707359,-0.29914997881074762,0.14205028774697293,2.7152348587588682,0.047503557895329847,0.31201826959410256,0.2686365760945611,0.094625844186665115,True,True,0.77500195254856563,0.45201596598041688,0.16165631983827966,0.83834368016172034,0.13868398894941589,0.11820808865032521,False,False,False,False,False,True,,,interior_train_000033,True
34,interior_train,normal,interior_train,validation,0,0.96422208600342518,0.043496372012132467,0.19797437009828514,0.032204922837360296,0.067177240307657857,2.1721431276540821,0.017735216456808672,0.19626253137757407,-0.41081366338004988,0.090484156932146925,True,True,0.36308570350323788,0.33338464401413992,0.16980502307469725,0.83019497692530275,0.10108125871553615,0.079470790185902376,False,False,False,False,False,True,,,interior_train_000034,True
35,interior_train,normal,interior_train,validation,0,1.3929533348370915,0.060379915312981924,0.28386223721732357,-0.50085343745714184,0.14017174145774758,2.7910985151974326,0.079171414554454006,0.46975907375792869,-0.21288182204724385,0.082107552715582732,True,True,0.35224420311310267,0.33394027426478989,0.29617283597078947,0.70382716402921053,0.11699959668287374,0.22604047066523236,False,False,False,False,False,True,,,interior_train_000035,True
36,interior_train,normal,interior_train,validation,0,1.1964426126786616,0.063388949754195775,0.16012966631037875,-0.11869350210443559,0.069858434089638044,4.4225385122733103,0.060046283571641351,0.18309328361325372,0.048844793791239773,0.020030053151606046,True,True,0.71079480179302268,0.88125772353931064,0.016473961322324392,0.98352603867767563,0.26996618406649781,0.072701827224217919,False,False,False,False,False,True,,,interior_train_000036,True
37,interior_train,normal,interior_train,test,0,1.3649015574830308,0.068688477679727661,0.15046217327774489,0.041776187045449241,0.06425283623484887,5.9487126440471583,0.055878783214938957,0.34564854116019622,-0.11934753421507674,0.078059719280436757,True,True,0.78454040898149058,0.69533351782537189,0.015989083727275276,0.98401091627272474,0.38358251770411111,0.14619313897260791,False,False,False,False,False,True,,,interior_train_000037,True
38,interior_train,normal,interior_train,test,0,1.3598560601846139,0.061625893212640663,0.23042898399618481,-0.3301960809326645,0.037658224386116074,2.9368808164710725,0.059253631022766234,0.45503867294488093,-0.094931970727153217,0.05649588746385692,True,True,0.51883111835862317,0.25397411006452791,0.1180415309294318,0.88195846907056819,0.13196859885242332,0.11070584537666467,False,False,False,False,False,True,,,interior_train_000038,True
39,interior_train,normal,interior_train,test,0,0.39158506208524091,0.046320717036016937,0.07790195135996425,-0.21573719848836823,0.10813733898507205,4.5440387551728048,0.066907728578456935,0.40566445727059192,-0.34951879165452854,0.037916730202863305,True,True,0.7133729389214527,0.5740148706737479,0.16870592453125133,0.83129407546874867,0.34748566469351999,0.073268292824084674,False,False,False,False,False,True,,,interior_train_000039,True
40,interior_train,normal,interior_train,train,0,0.92030273117229311,0.0629488881997841,0.15928508248967646,-0.24147756253727759,0.039139551831436241,2.7660339190674734,0.01967962311614626,0.20336759919417238,-0.50454092304562859,0.033713522262969906,True,True,0.64071805292387307,0.44938961847440795,0.31287295623667977,0.68712704376332023,0.15445449271089376,0.089291025839122504,False,False,False,False,False,True,,,interior_train_000040,True
41,interior_train,normal,interior_train,train,0,0.36760249537293727,0.071337386027171296,0.17327711917215169,-0.22920612078033473,0.050804606073819016,4.6978184711291799,0.058726416869660222,0.42807031763829101,-0.16460180609968414,0.084665752275106421,True,True,0.27188002397647748,0.50138738510264347,0.079629200374447401,0.92037079962555257,0.36236116951935088,0.10766186283828381,False,False,False,False,False,True,,,interior_train_000041,True
42,interior_train,normal,interior_train,train,0,0.98841829586103969,0.04509667017732024,0.10723964334718178,-0.048642321236739297,0.12099191039371009,5.4779963043190856,0.042342137878113514,0.46376916740065327,-0.18865618747103888,0.029139007201863784,True,True,0.77147649852383615,0.36645789220490543,0.037957232486405902,0.96204276751359408,0.37569690447347664,0.10275341039917767,False,False,False,False,False,True,,,interior_train_000042,True
43,interior_train,normal,interior_train,train,0,1.2040418029237516,0.062543230394572658,0.19325176176410694,-0.47467629558895796,0.026655418408475479,5.1059065870616713,0.043124710193602173,0.52591614386494046,-0.46601800915758929,0.085533345165497487,True,True,0.60260562443008381,0.22845287689846788,0.44249037045325879,0.55750962954674121,0.32651588151781757,0.073408197994832128,False,False,False,False,False,True,,,interior_train_000043,True
44,interior_train,normal,interior_train,train,0,0.32774023285202897,0.085544062043925118,0.06383141777198631,0.087505187780924851,0.073068675615428139,4.3563601524189286,0.01807247055901795,0.14532605745566582,-0.070697466282236526,0.073614385213348815,True,True,0.86451673771073123,0.7634711865670798,0.01265528962730289,0.98734471037269711,0.3371230058214979,0.059127053037172174,False,False,False,False,False,True,,,interior_train_000044,True
45,interior_train,normal,interior_train,train,0,0.43574402803084117,0.11374475534323877,0.094490333712922092,0.14555884655266993,0.078963043732680441,1.9627852020742362,0.039538918992152762,0.31016952027243666,-0.51824217350957724,0.080104006654799331,True,True,0.83474393544383618,0.2346995546393062,0.28976232821367448,0.71023767178632546,0.12778587230488664,0.08994003388233375,False,False,False,False,False,True,,,interior_train_000045,True
46,interior_train,normal,interior_train,train,0,1.3431251933482165,0.034696664270694913,0.15455444276413305,-0.5067678605992616,0.022585787514138221,5.5632568278263932,0.044107333109481624,0.2054143267267107,-0.47952768602513557,0.088083705110538313,True,True,0.59199127097259208,0.8416565181712351,0.48676046620097363,0.51323953379902632,0.3531490907513119,0.05961283903097702,False,False,False,False,False,True,,,interior_train_000046,True
47,interior_train,normal,interior_train,train,0,0.80847818153966888,0.0558751394164375,0.2258690903806537,-0.50301251522333146,0.041367966469477671,4.3419865897261332,0.042989919656078214,0.23655518060510511,-0.4759742008530185,0.022496077113042579,True,True,0.27822270757275736,0.73929306408071682,0.47957303034897181,0.52042696965102819,0.29569108018296775,0.082645472230010397,False,False,False,False,False,True,,,interior_train_000047,True
48,interior_train,normal,interior_train,train,0,0.31124968675492504,0.030157974458001103,0.03672742503053255,-0.55835729500138387,0.13431494640337457,5.2795494495592736,0.022372708702545874,0.36346269758424021,0.081511893010685468,0.064699955073628856,True,True,0.86592895970783212,0.28270155784357343,0.31840705758344784,0.68159294241655211,0.41575730232672375,0.031886859327168393,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000048,False
49,interior_train,normal,interior_train,train,0,1.0383569582822068,0.11085811102607204,0.33281500257107904,0.12504182023504049,0.13319284730354897,3.9875312219450922,0.058946847221173451,0.53294509396070511,-0.069699588387600209,0.011043150347271302,True,True,0.35032116600273905,0.24673864755452249,0.020493489429093074,0.97950651057090687,0.24679282541112013,0.036464315916416537,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000049,False
50,interior_train,normal,interior_train,train,0,0.35056661149056312,0.11120896026685678,0.09433678655300598,-0.46977379224653959,0.10479843377976113,2.3734619635898531,0.015569509892154935,0.18439508063503096,-0.046996405002657636,0.092852982488099228,True,True,0.79511333080402125,0.36980972920092553,0.22289607796486877,0.77710392203513123,0.16927994578236735,0.068532878243206738,False,False,False,False,False,True,,,interior_train_000050,True
51,interior_train,normal,interior_train,train,0,0.33551386315263099,0.11441179950298735,0.21033310915763465,0.022576995152904587,0.13426514275589366,1.5147650863888074,0.039041160255113026,0.086669126562610194,-0.56577337950531459,0.073583573893637011,True,True,0.26884166750024685,0.88056821246293537,0.320609237666999,0.679390762333001,0.098682110731060799,0.054628178302749283,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000051,False
52,interior_train,normal,interior_train,train,0,0.46877838793565307,0.06106471465729657,0.12875718991425714,-0.22741791855517238,0.12046239916702868,3.1627426057318324,0.028735785604646409,0.1829631965276054,0.12562438947673282,0.023643109651509026,True,True,0.55090335868127971,0.68895172617765177,0.067500396911368873,0.93249960308863111,0.22543633621725354,0.087270603433504151,False,False,False,False,False,True,,,interior_train_000052,True
53,interior_train,normal,interior_train,train,0,1.1834530663297398,0.027064123497059136,0.088107255152752528,0.15722390914607337,0.10462090687665132,5.7236050608157116,0.040425848720449763,0.17084265271385901,-0.34395495135028525,0.051907690859940743,True,True,0.78382716631459071,0.88134083360445636,0.14302436616554984,0.85697563383445019,0.37992903719547882,0.083524879550505055,False,False,False,False,False,True,,,interior_train_000053,True
54,interior_train,normal,interior_train,validation,0,1.1233155884729729,0.10654989876644286,0.18176921669526927,-0.048205570855282584,0.070259039818861196,4.2227058507941919,0.01940400642155532,0.10369687255373392,0.096134938768626874,0.0097341772691302269,True,True,0.7574315724610845,0.87684621326021983,0.011565703513531308,0.98843429648646874,0.25936320186788447,0.031186198665847688,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000054,False
55,interior_train,normal,interior_train,validation,0,1.1240922742251467,0.040389905360779819,0.097028252918143834,-0.22465156007508999,0.057373599504486672,5.6724022889587733,0.025414721210974912,0.29965148386663293,0.066457368446911774,0.071912299450974937,True,True,0.81212077175406527,0.5250611020389564,0.054884905265060346,0.9451150947349396,0.38061171671411104,0.09249070645039581,False,False,False,False,False,True,,,interior_train_000055,True
56,interior_train,normal,interior_train,validation,0,0.66495559697089868,0.04060243942177149,0.077131194834865829,-0.39270970303994285,0.12480562656481491,5.555812707239582,0.046757929909968875,0.56347028187447079,-0.24615609633239582,0.054259693854893147,True,True,0.80151683587494571,0.24139125463567823,0.21481373462332384,0.78518626537667613,0.40927674562917854,0.07249366315061892,False,False,False,False,False,True,,,interior_train_000056,True
57,interior_train,normal,interior_train,test,0,1.2230356256142152,0.11467232995972707,0.39597269584928624,-0.5964870270110666,0.13701312813862246,5.134896512183615,0.056020917167246803,0.38754182448327856,-0.33248796429119937,0.08509169661433702,True,True,0.28288324077876237,0.58597876125772086,0.46634501979100673,0.53365498020899327,0.32735237544513812,0.18605945946785968,False,False,False,False,False,True,,,interior_train_000057,True
58,interior_train,normal,interior_train,test,0,0.4511266303299416,0.079549210004419196,0.13787282568738979,-0.14111257527969978,0.14536817573127644,3.750138470240945,0.035875750168281921,0.29456214909774808,0.26995035602135375,0.012382094881683878,True,True,0.58122046657872295,0.51233329765125979,0.092785953618124584,0.90721404638187542,0.27606793639422628,0.041863285813241446,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000058,False
59,interior_train,normal,interior_train,test,0,1.0594020925041154,0.070904264283867036,0.13825840879194576,-0.46516538929122131,0.036156070126630538,3.2560650819351773,0.048809477032042338,0.16307443699586052,0.0071361074441826404,0.0284479284482442,True,True,0.77424677830791189,0.84558857147977351,0.21642976342390838,0.78357023657609159,0.18382117066368719,0.10561379703942556,False,False,False,False,False,True,,,interior_train_000059,True
60,interior_train,normal,interior_train,train,0,0.35515920131884277,0.071685430759820964,0.15668690325179793,-0.6644937370787527,0.086899450899119282,5.9592460072630216,0.064223780733866045,0.58853956959443132,-0.18224515174193823,0.039925930853777235,True,True,0.34939183740448088,0.37692093473110572,0.47476522195032861,0.52523477804967134,0.46896123899114467,0.10344379705723483,False,False,False,False,False,True,,,interior_train_000060,True
61,interior_train,normal,interior_train,train,0,1.170952193341777,0.073647483225975752,0.27054762237729252,0.021898059949431503,0.10270303557075057,2.0116365222261599,0.022533837436532127,0.17684685861291399,0.058636039735169489,0.072319471332100538,True,True,0.40411442333015596,0.48702315150460479,0.003917710185373271,0.99608228981462676,0.070350153044718228,0.10370624967945519,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000061,False
62,interior_train,normal,interior_train,train,0,0.91672442710225388,0.068347734863568085,0.18610748182920475,0.14606153353450382,0.033571835862458779,4.3720959558851265,0.024229400076983529,0.22307613900215773,-0.040059077847262127,0.027216543984835272,True,True,0.56690950276988228,0.61959208667353427,0.022938701296423992,0.97706129870357605,0.2891524291868513,0.096853680889690777,False,False,False,False,False,True,,,interior_train_000062,True
63,interior_train,normal,interior_train,train,0,0.45757175036425479,0.039535667760096295,0.075500796479665844,-0.44495460928611891,0.082021552321383737,5.9077840623509053,0.035081872338503205,0.51197205965558568,0.043479643382707656,0.016552815864968335,True,True,0.7277836816234976,0.22523002776440348,0.19987508371365018,0.80012491628634985,0.45608471230013814,0.058680709132936833,False,False,False,False,False,True,,,interior_train_000063,True
64,interior_train,normal,interior_train,train,0,0.47710691271974853,0.058425660686747878,0.078547286144472914,-0.32483053036704318,0.049919389346405843,2.2821791599398598,0.067069931282448855,0.21831592446123094,-0.3842495025273594,0.053569879356880561,True,True,0.80072185672418383,0.73056653325079002,0.25316255365105772,0.74683744634894222,0.15105207089708045,0.073916870496957693,False,False,False,False,False,True,,,interior_train_000064,True
65,interior_train,normal,interior_train,train,0,0.54947576281817945,0.071077467449274276,0.20262182028208142,0.085661108110412179,0.025761988219598166,4.3787709956235483,0.062118967108735393,0.56363581726578427,0.085924317062560832,0.030075804591697217,True,True,0.31095277193594623,0.2626499882352562,0.014720813705371205,0.98527918629462885,0.32044311571593048,0.070379621083383609,False,False,False,False,False,True,,,interior_train_000065,True
66,interior_train,normal,interior_train,train,0,1.3557021361226387,0.042970839862812443,0.16630857873179622,0.057557996584522077,0.13360736358436534,5.0903075732210681,0.028407572824003545,0.25097689264607786,0.0047787494996732582,0.01275914527330921,True,True,0.61630616901303259,0.64230481562202824,0.0033357594176044825,0.99666424058239556,0.31251928343919916,0.04338365029560165,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000066,False
67,interior_train,normal,interior_train,train,0,0.65394330821383506,0.083080919583089066,0.1822054763587925,-0.33265651396288848,0.075091509400165804,5.1990850294669038,0.050430086139534071,0.48666609046686665,-0.55597045362634279,0.045592895362671297,True,True,0.5319468607790534,0.37772921116165359,0.41976350158742282,0.58023649841257718,0.38034658755255807,0.17577780388173911,False,False,False,False,False,True,,,interior_train_000067,True
