candidate_key,distribution,split,kappa_slow,theta_slow,sigma_slow,rho_slow,v0_slow,kappa_fast,theta_fast,sigma_fast,rho_fast,v0_fast,parameter_vector_hash
interior_train_000013,interior_train,train,0.57931272040289539,0.11933731382369228,0.22360308918958505,-0.38724162348599084,0.1471660592238693,4.6959185866273598,0.039228167254564517,0.41995997324308049,-0.12628230488505224,0.094258613142641084,267eafb9e27f82a57ae84f8a5e5e44700306ce5ce8275f8ffa9d6cf633307a6e
interior_train_000014,interior_train,train,0.7945885822766876,0.09134499125189724,0.1116581379331188,-0.40318993314454266,0.12496213800850654,4.6307939797393507,0.07139527693660315,0.51659185016678,-0.458802664954438,0.027789488568126814,08cee55623fb58bca3cc68e3469861429478babb4dfa33b90ad1713a8182c5ec
interior_train_000015,interior_train,train,1.3001315394406303,0.026834158325848796,0.16361711165772097,0.028860855901911092,0.04600339452529275,4.5088185035632939,0.067001603715441269,0.50085385800223137,0.049085885437881636,0.06623252269766694,475617d347bcd66e96b1b78b400a0385035ef28de4cb98677b7420f00e715ecc
interior_train_000016,interior_train,train,0.33103500587300322,0.088400016552772021,0.18887025093540108,-0.66739403453326784,0.13059377726077603,1.8046103928962127,0.043801978736699915,0.14666571447700805,-0.054379656841917173,0.069529025930083074,88aa2c67cf0bbdae4130192f3a53b7dd64af223cf0cdcdbba0a84deac03d4bf0
interior_train_000017,interior_train,train,0.99481426607442103,0.10787142205652475,0.192657127754324,-0.66446667167899376,0.13784008392676728,5.5006805760837993,0.016799314533474018,0.13085350836072893,0.29698025793347232,0.061711774093129619,2c736c4e49bd023cf57cc8938befca9998435e963942bdfb128304b202d10204
interior_train_000018,interior_train,train,1.3410001160125498,0.095411211196143542,0.15325602419924861,-0.27769073016863882,0.059582432481077377,3.6514311238523485,0.059396084186158167,0.47161367161434703,0.33520951306367719,0.021679973150153069,5867f717f16698dd33f5c48c991e62c7a12a2571923894e52bd5fa10f9966434
interior_train_000019,interior_train,train,0.43159901364184439,0.077972179999557134,0.19413607397983135,0.050697223221430256,0.083151490772907788,3.2671583507790114,0.061452858811518934,0.43426574975033405,-0.098265983306812452,0.021343942560140279,65addd308eadd4c8b6e372927037e5a9dfdbd5d14467cdb8f3d2b715e85fed6d
interior_train_000020,interior_train,train,0.640270778342236,0.10246150672101637,0.094855411978732179,0.14117099119846585,0.070205598344600592,2.4304503592557212,0.056935301894467168,0.41565790915336742,-0.019724979095227795,0.033219597995229215,92f461cb0ab7f6fc9b36782653081ab7d0ce39493fcff6be502602b22b220bc4
interior_train_000021,interior_train,train,0.71770653259492634,0.032487667430025839,0.1200757296588557,0.11537732731296331,0.028767531880365613,4.2808559099716632,0.052711717553207027,0.4454459661846395,0.13584725328842068,0.051604628904633784,de693c96e6780927fc29578025b5a5e525727b9fa491aabf3287377969c10c05
interior_train_000022,interior_train,train,1.3813003969205673,0.059919097334327862,0.12994739224333987,-0.066236867115424619,0.070240925218063771,5.8009573321043959,0.034636825597790133,0.21406359976220032,-0.47941995329594267,0.089807930486185461,78fd882c72c1dd8199675739908ebbda3eee7b1c4f79aab491a3e9eb1c3876c3
interior_train_000025,interior_train,train,0.95122051283489739,0.11104017360371488,0.2623733535916839,-0.035290825871865224,0.047231886346132096,2.7332346191461498,0.031880599488731662,0.13239948807475019,-0.5536133728978857,0.068282120734401375,03751e3cf714bdafb1274b3e8dea7b97df137c3ab6433dcbee17e35e1c2470bb
interior_train_000026,interior_train,train,0.88832345752522013,0.039971481452508714,0.11016656569520329,-0.63923984736247041,0.11994011656599485,2.5244712512100302,0.078039335659722223,0.2000899907091494,0.11901712637513316,0.026964703727718767,86725be0575d5f5e6b749b3a4e258a64481137552b61c7cb09cc47cb7926c29f
interior_train_000028,interior_train,train,0.66607670433852051,0.031525024529507041,0.088023825313451098,-0.4003454296711767,0.054731386671752758,3.7688898117496605,0.049088597317026091,0.27953195057441077,0.11079050132039273,0.035267730556841737,1c20776dd0e2d6a5841373ed588b5c44f2d3fbd060044d522731a00da2de08e2
interior_train_000029,interior_train,train,0.69564634810238002,0.10608383326374049,0.24376027180175569,-0.14746633711434984,0.066347691792061569,5.9792352150049659,0.015657005449423181,0.14148245740325807,-0.48081609004237236,0.051459169717024855,616f5f714fb224dce8f8995904a9ad5361af451cc7251bc7c3fbac40fe1326e8
interior_train_000030,interior_train,train,0.52546300880212304,0.10044286554271789,0.099028480028033217,-0.27860596404577925,0.046119089901624527,3.4472376915424023,0.055014042994481802,0.17948868230643181,0.18708725864307341,0.088599330580914598,647f81260d58b6f53065169bccc4559bd33d5ec45cf8f1c364c491f8e12ee7d8
interior_train_000031,interior_train,train,1.2803280304797571,0.053321179128035912,0.15812056158998314,-0.55740049803149117,0.1002325023315887,2.5455162128334923,0.064796506643285637,0.40823737820724321,0.30290215297388706,0.066755011417183721,15d3e6f8f75f13c5d091214e42b7d2d1e5f180b7f593e2a4e5ad22a9088a494c
interior_train_000032,interior_train,train,0.36528178534123712,0.10141980462489317,0.21114159626423692,-0.70201533881399414,0.084782114942290945,3.1761475178719363,0.040567107329895817,0.298031757944272,0.24271410827924422,0.094702317710166961,e0e17aaae2723eaa48c6be967ebbee02778f0a1a354993a52e069ac4371abf85
interior_train_000033,interior_train,train,1.0579611908133484,0.056055995221518717,0.12261704820707359,-0.29914997881074762,0.14205028774697293,2.7152348587588682,0.047503557895329847,0.31201826959410256,0.2686365760945611,0.094625844186665115,fee927ed3446768bbf0066bcd66f7039ecb6bf1e1fc9dbb0ec6eb504e5e1c964
interior_train_000034,interior_train,train,0.96422208600342518,0.043496372012132467,0.19797437009828514,0.032204922837360296,0.067177240307657857,2.1721431276540821,0.017735216456808672,0.19626253137757407,-0.41081366338004988,0.090484156932146925,f258e03d6a6c454dccc7d18df9a1fe6aa8d74ffbc48aaf716897cac40e0e9a57
interior_train_000035,interior_train,train,1.3929533348370915,0.060379915312981924,0.28386223721732357,-0.50085343745714184,0.14017174145774758,2.7910985151974326,0.079171414554454006,0.46975907375792869,-0.21288182204724385,0.082107552715582732,829295fff32bc8a530aec51677298b92a0ae468182a16e26ce272ebf00df0e73
interior_train_000036,interior_train,train,1.1964426126786616,0.063388949754195775,0.16012966631037875,-0.11869350210443559,0.069858434089638044,4.4225385122733103,0.060046283571641351,0.18309328361325372,0.048844793791239773,0.020030053151606046,7068364b0645a51955aa9f4f00e8d41ffb93afffcadcecac4e0ea4320e31929b
interior_train_000037,interior_train,train,1.3649015574830308,0.068688477679727661,0.15046217327774489,0.041776187045449241,0.06425283623484887,5.9487126440471583,0.055878783214938957,0.34564854116019622,-0.11934753421507674,0.078059719280436757,a59bab9fe980c59dddab2d8b33413e5d82a399b903177fef658b26466445b604
interior_train_000038,interior_train,train,1.3598560601846139,0.061625893212640663,0.23042898399618481,-0.3301960809326645,0.037658224386116074,2.9368808164710725,0.059253631022766234,0.45503867294488093,-0.094931970727153217,0.05649588746385692,c92bebfd5eb127c093e49bb4186969283a5cc74a4b0e713b07e7d11dd5cae6e8
interior_train_000039,interior_train,train,0.39158506208524091,0.046320717036016937,0.07790195135996425,-0.21573719848836823,0.10813733898507205,4.5440387551728048,0.066907728578456935,0.40566445727059192,-0.34951879165452854,0.037916730202863305,3a87058b6e23b9b11736ab2f2c624b3c1f10bac75a12204db7999873f3c2492f
interior_train_000040,interior_train,train,0.92030273117229311,0.0629488881997841,0.15928508248967646,-0.24147756253727759,0.039139551831436241,2.7660339190674734,0.01967962311614626,0.20336759919417238,-0.50454092304562859,0.033713522262969906,48a8c32146c6b4cad0e6a1e6f671edd43ff5cef58234691687b9c0263fa06646
interior_train_000041,interior_train,train,0.36760249537293727,0.071337386027171296,0.17327711917215169,-0.22920612078033473,0.050804606073819016,4.6978184711291799,0.058726416869660222,0.42807031763829101,-0.16460180609968414,0.084665752275106421,761eb1f037295df2b5ce3d47c8a583f868daab5232f8077bdd04d322df25704d
interior_train_000042,interior_train,train,0.98841829586103969,0.04509667017732024,0.10723964334718178,-0.048642321236739297,0.12099191039371009,5.4779963043190856,0.042342137878113514,0.46376916740065327,-0.18865618747103888,0.029139007201863784,baea5d06212f8df387b45221dbe1839af42281ed886c61bcfe9740ac5b178295
interior_train_000043,interior_train,train,1.2040418029237516,0.062543230394572658,0.19325176176410694,-0.47467629558895796,0.026655418408475479,5.1059065870616713,0.043124710193602173,0.52591614386494046,-0.46601800915758929,0.085533345165497487,039738616e886b7affc8ab4dfb8125ce6488660e9f091c0cea3ee2c1052d5b0d
interior_train_000044,interior_train,train,0.32774023285202897,0.085544062043925118,0.06383141777198631,0.087505187780924851,0.073068675615428139,4.3563601524189286,0.01807247055901795,0.14532605745566582,-0.070697466282236526,0.073614385213348815,2194c28bc06fbc4ed59e312bfaf80c22d221e8451b3853785f8b9a1d62a7577a
interior_train_000045,interior_train,train,0.43574402803084117,0.11374475534323877,0.094490333712922092,0.14555884655266993,0.078963043732680441,1.9627852020742362,0.039538918992152762,0.31016952027243666,-0.51824217350957724,0.080104006654799331,e80a68e9750aafc568b20fe64ece11e8e7bf1b733b5c6de6c32877e763212823
interior_train_000046,interior_train,train,1.3431251933482165,0.034696664270694913,0.15455444276413305,-0.5067678605992616,0.022585787514138221,5.5632568278263932,0.044107333109481624,0.2054143267267107,-0.47952768602513557,0.088083705110538313,b0c5742852de5ab11d170b6d43425db5b98183f688b200f0554c509bc9642e21
interior_train_000047,interior_train,train,0.80847818153966888,0.0558751394164375,0.2258690903806537,-0.50301251522333146,0.041367966469477671,4.3419865897261332,0.042989919656078214,0.23655518060510511,-0.4759742008530185,0.022496077113042579,584694e01f4e141095111f7bfc9f9f472de93f8372d170f28d7f838a4356085f
interior_train_000050,interior_train,train,0.35056661149056312,0.11120896026685678,0.09433678655300598,-0.46977379224653959,0.10479843377976113,2.3734619635898531,0.015569509892154935,0.18439508063503096,-0.046996405002657636,0.092852982488099228,5069251602c21ddf462f3678b0b642e322c10eb78a65887ba1b045ca8874fc66
interior_train_000052,interior_train,train,0.46877838793565307,0.06106471465729657,0.12875718991425714,-0.22741791855517238,0.12046239916702868,3.1627426057318324,0.028735785604646409,0.1829631965276054,0.12562438947673282,0.023643109651509026,87682a36efcccdac919c6f0fae7665451c357e147e208f77d1bc1f38a785cec5
interior_train_000053,interior_train,train,1.1834530663297398,0.027064123497059136,0.088107255152752528,0.15722390914607337,0.10462090687665132,5.7236050608157116,0.040425848720449763,0.17084265271385901,-0.34395495135028525,0.051907690859940743,1f22ae788887dd7790638c301302e9f893834500c1ee0086941a1c7b4dd7392a
interior_train_000055,interior_train,train,1.1240922742251467,0.040389905360779819,0.097028252918143834,-0.22465156007508999,0.057373599504486672,5.6724022889587733,0.025414721210974912,0.29965148386663293,0.066457368446911774,0.071912299450974937,26c8da20684ce006f792d9f4919227326dfd1296f3fc4db5a9da3d85bcf297a0
interior_train_000056,interior_train,train,0.66495559697089868,0.04060243942177149,0.077131194834865829,-0.39270970303994285,0.12480562656481491,5.555812707239582,0.046757929909968875,0.56347028187447079,-0.24615609633239582,0.054259693854893147,71894ec2fe782a5ec8b9f2cff6fe6c781cff987cc5db40d5c77ff53fa6ca445f
interior_train_000057,interior_train,train,1.2230356256142152,0.11467232995972707,0.39597269584928624,-0.5964870270110666,0.13701312813862246,5.134896512183615,0.056020917167246803,0.38754182448327856,-0.33248796429119937,0.08509169661433702,e78740f231d66706e9166d15ef1c55cdc62080374d1f4943ce9cb7f3ebaccf07
interior_train_000059,interior_train,train,1.0594020925041154,0.070904264283867036,0.13825840879194576,-0.46516538929122131,0.036156070126630538,3.2560650819351773,0.048809477032042338,0.16307443699586052,0.0071361074441826404,0.0284479284482442,5638f3a11a2947ed80018ad48571df3521aad93401f67037eef8a7c8ea74a272
interior_train_000060,interior_train,train,0.35515920131884277,0.071685430759820964,0.15668690325179793,-0.6644937370787527,0.086899450899119282,5.9592460072630216,0.064223780733866045,0.58853956959443132,-0.18224515174193823,0.039925930853777235,7349041a279896614952fef9053e3beea3a631bd5e6bdbd310ee8f88f31e3a3e
interior_train_000062,interior_train,train,0.91672442710225388,0.068347734863568085,0.18610748182920475,0.14606153353450382,0.033571835862458779,4.3720959558851265,0.024229400076983529,0.22307613900215773,-0.040059077847262127,0.027216543984835272,6072f20f4604a86157881bba7ce25073d8530b4d4611ec2f93556b6dc14e350f
interior_train_000063,interior_train,train,0.45757175036425479,0.039535667760096295,0.075500796479665844,-0.44495460928611891,0.082021552321383737,5.9077840623509053,0.035081872338503205,0.51197205965558568,0.043479643382707656,0.016552815864968335,39671f584581c1c6cc9a3800aa35311d9ab9e65b07d327d200a23e411db1c438
interior_train_000064,interior_train,train,0.47710691271974853,0.058425660686747878,0.078547286144472914,-0.32483053036704318,0.049919389346405843,2.2821791599398598,0.067069931282448855,0.21831592446123094,-0.3842495025273594,0.053569879356880561,79280b755d77b8659a3babe4914eb090490f3eed7f0994e64cc09a7c2e9d6ec8
interior_train_000065,interior_train,train,0.54947576281817945,0.071077467449274276,0.20262182028208142,0.085661108110412179,0.025761988219598166,4.3787709956235483,0.062118967108735393,0.56363581726578427,0.085924317062560832,0.030075804591697217,4aae2529508e3157482908e665df9d13f95d2fa7032817d1f2f73d8b076c7b78
interior_train_000067,interior_train,train,0.65394330821383506,0.083080919583089066,0.1822054763587925,-0.33265651396288848,0.075091509400165804,5.1990850294669038,0.050430086139534071,0.48666609046686665,-0.55597045362634279,0.045592895362671297,2d8ca39c1dcd15a052a80fc9a9abfb1555c8024cdaec996ef8068e374125033f
interior_train_000068,interior_train,train,1.2586250596334743,0.10477621144469629,0.38201910448553644,-0.54298563534732147,0.077813048908988797,5.37887344994102,0.026682204641989157,0.1360045943343399,0.022084798723995002,0.060494676010729311,8efc1a6bdb6849361ccedfef936e4624dcbba667d676856cf889f36d6c519153
interior_train_000069,interior_train,train,0.99458604311296672,0.11860372228673263,0.3482405530203862,-0.63452040522816322,0.093326909211104481,5.7597206801905578,0.048403662652004111,0.22958198171082278,-0.39367090242575109,0.060935443221058858,45a8676e9e77d67a3d33aa52e0633cdd011c03566aa5455c4f5f9a9b4bac903c
interior_train_000070,interior_train,train,0.58257477214383135,0.063459554048567665,0.08276759648155263,-0.38361858322161707,0.14547058363067433,4.2771353119339715,0.025667601766214826,0.31682304581202919,-0.52393843790015526,0.071187310433723255,c6b818b9fff629e72adb686c0c13f6426f3e6e191f5cfacb3adfa4f2d7236ef2
interior_train_000071,interior_train,train,0.3054482085288554,0.04865287471077781,0.12363792160003863,-0.050214986620105484,0.13964545092814218,3.2653272353082832,0.045260167288885017,0.22046808146331154,0.26629762591361777,0.083287948348258423,2df648e3cf4cb2a21c148fcb1082d96a5c5ff2cbe4096bf9e2ca4949867af4b1
interior_train_000072,interior_train,train,0.9647578718858778,0.02648098482556626,0.14538227401107803,-0.2766133109257301,0.041212248847563811,3.461611139117446,0.024911770443207915,0.32191643103021356,-0.19513063810729328,0.05847193008011968,602a40898175a167b614526b9748f7101d0cd6de707db9fb240ee4ee9c8ca6be
interior_train_000073,interior_train,train,0.88968291869784877,0.08275642779369094,0.16383470858924551,-0.70335617918586057,0.11498437354346928,2.7373555405363561,0.076853151929930849,0.34713734162266746,0.12371167234441954,0.065306584013600996,e73e8e97cf970c4f4d70ed5bcafe80092fda10d2b3dae76d822b6c2a0d209eb0
interior_train_000074,interior_train,train,0.58774659587065581,0.10580762084519821,0.28166406943182742,-0.1704641641070517,0.09528948389139974,3.4893699851981497,0.055550480883561133,0.17310531219272307,-0.19278059734503913,0.049029900401899834,af0d8474db59d337ce21f105b2e0e673ecc59e4508928e61b73cb86006ac9c98
interior_train_000075,interior_train,train,0.32346954621232188,0.048050791283589064,0.078281493121003853,0.1944255016547124,0.058002535638490699,3.6774854795869478,0.026908079673456771,0.18029969164822288,-0.41189526378588237,0.057614550193229572,8ad34e738fa8e33ffa5a51f158f49614cfee79c0bd00199fcd1688ffb76ddab7
interior_train_000076,interior_train,train,0.59156831034257906,0.054547285763240944,0.13539772913542869,0.18245353435237113,0.10251509467198133,2.7250329464619183,0.050225031056842229,0.34085649181107797,-0.25406444693712765,0.073975076361687819,120a734762a70dc9c3c00211669ec0e12fe8b7f0b2decd8b66640549c9e44e23
interior_train_000077,interior_train,train,0.87465338605759624,0.060396764400077387,0.12675896446988416,-0.033748632691924192,0.10765758060561895,4.2730035787914034,0.04953872325702284,0.18794725267847967,-0.34537104044758876,0.014428674998208917,e862ac4cd0bc046c9d9d64a3d6f7f48ae6e7c818c104a7c73fcb5464d0f460b2
interior_train_000078,interior_train,train,0.37885191195459267,0.11810329750156193,0.23638866958924631,-0.212257667928758,0.076236734712859452,4.92312016056065,0.051572484024760522,0.19789026272630467,0.028828046585616884,0.079106237002548013,68a8cefa1d1281db1d03ca6b87623e3173b37f7038dfd56889d3d15457ec8bb9
interior_train_000079,interior_train,train,1.3082319111894904,0.056429397254818187,0.10678540143034583,-0.09140398400493091,0.12382975289074431,2.637203478548988,0.026544614128310377,0.14573614927725412,-0.22066873783963725,0.076742077561733846,35168420168fadd223712cd33b4087c063a9b51a50b773ed96a45a9bcb0e5c79
interior_train_000081,interior_train,train,1.0095024468169338,0.079760884727445802,0.31279722547922173,-0.013399244522594457,0.05595748437189639,3.5254200105702216,0.06614599195294707,0.41930909603493816,-0.51370407241290883,0.083658476551644823,42afeb3d71a47cd885dbe68a05e8ca689a6ac204b2707d5faee294825dd0ddc5
interior_train_000082,interior_train,train,0.32279298758091229,0.035721364325389186,0.10284714431314061,0.14786431014927681,0.11766411033826832,5.2692400283345631,0.03586150503044442,0.48574416424642608,-0.21910505933016414,0.059746031539494544,baa4dcb6d7dfc40f938d74e2573a1c4db7bd5f485b47d5d6aabccdc7cb8d9646
interior_train_000083,interior_train,train,1.0912642711182314,0.034817566355895543,0.14246622972256076,-0.030283022362641739,0.041677347754976155,5.4466084869070173,0.058345486204812308,0.25494299170240187,-0.045472593837743991,0.034688891234200742,d64d34821aeb55ae323bb9528ef5713e42e0dbf3f06d74c8582174879284a806
interior_train_000085,interior_train,train,0.63944408955762433,0.062655255030860113,0.12254561487042173,-0.58828756636067459,0.070272399290555343,3.2366821828203092,0.059715753248320694,0.42994335757879482,0.046571648878207611,0.085118639213579289,01b543f34e90c3e00f568686c7f39244d96212dd7ca7ea260dddb4500ba9285a
interior_train_000087,interior_train,train,0.69467386799841968,0.10934641317729379,0.22748261340473425,-0.20407467886078207,0.13472945521056495,3.1672893119171004,0.068894082871639617,0.48171816625187103,-0.36743641989703046,0.028950895246815583,9ba35119744b2c179596b7a55d77eb04692da22764348727d7b268183deda72e
interior_train_000088,interior_train,train,0.68686093253778258,0.056578052699183125,0.097066725261865258,-0.56999850328595625,0.0516894474663665,2.8910810951086159,0.072930251904835514,0.23657452563287437,0.33103470309098815,0.030353888909096252,9d6c488391dc74526da6b591133e08cf43631cf03bef641da88215a7d7a2da46
interior_train_000089,interior_train,train,0.93605803341849869,0.052731542981042004,0.16348535215016399,0.0090230405076811467,0.024434643193519515,5.2236037032986244,0.054851490629895319,0.299118811874587,0.28000348119247359,0.076816354340196125,bc9facaa0e84da5f1717f6e57f53df22152b727b1f561439af0c4bdd9fa7456d
interior_train_000090,interior_train,train,1.2365923342544347,0.10051688875311834,0.18186024969891165,-0.01304638056567956,0.084261454830971194,5.6538578967694164,0.065616992609436639,0.27360426700702062,-0.05588825882573184,0.06291842374595806,69ce0031557906741cf1ed92e5dbf2633e0da2898869b870f658168a3cd40dcb
interior_train_000092,interior_train,train,0.66125396408712667,0.073722066494647964,0.13297488445255351,-0.58335658862690853,0.051298634675687613,3.0743742563490684,0.016060391895702346,0.1246849553882753,-0.42987888111931422,0.098452288219884138,5949a78859f5a8d35528bc845f1ddb5eac7dc5619cd1eae52df160cd1a2a55e5
interior_train_000094,interior_train,train,0.90010729277988766,0.044636268719614923,0.10207507054350563,-0.37484901352195193,0.097643239759498013,3.5935152632079674,0.075364175408256878,0.43393961545648874,-0.49661322508456601,0.036874819891476271,165e503b5e044edf27fd31e9de9e30b40a1d4cb820a4543552dab8167deed09f
interior_train_000095,interior_train,train,0.3814768135064589,0.038921137180802562,0.056092612350777615,-0.36682229530585098,0.11423360186227874,2.4826775887521846,0.01607657020550916,0.13966789567391583,-0.3144654705824072,0.045158876495139326,59ebb988060af0a0df1a7d605ffc6c5e00f0a904299fed9334515d932b318e88
interior_train_000096,interior_train,train,0.61344690199447305,0.093841498617065255,0.1159555514321096,-0.092750755755054148,0.051953615568741618,5.8509510916659071,0.019722774524028493,0.31731969010478522,-0.59088380907963323,0.047332441125860963,2b0b91629429046d361621d7196a1fc23d0760b9703a1033e51a8b9b1dee17ee
interior_train_000097,interior_train,train,0.91146354203517532,0.050792706214689454,0.22688083635137121,-0.10050972534802842,0.13286767741817401,4.4177415487646634,0.016624076543695573,0.12511100191047203,-0.097922256506548899,0.036086786908336499,1f97b2c7883c46880cd95a2abd045e51b11bf9f40b587fa0dfd6559cdd1a594c
interior_train_000098,interior_train,train,0.30871808657514227,0.052007005497327681,0.08754105770650647,-0.46245039729325854,0.083419372584339679,4.9078172065815924,0.013685393720617414,0.27062558553463262,0.18206390676991577,0.047708629781296988,c64d6e6523bc4435f963472e6fcb5a5ffa8d7aa966d900ed33a12589df1ba1bc
interior_train_000100,interior_train,train,0.87360505651686915,0.08641556338384429,0.10532863973876171,-0.64715502837566707,0.093534932429282597,3.9922880245916996,0.014243175591381153,0.15684600487571446,0.3121777235668699,0.025903490709830924,19e42eea56ea7629244dc97269dd9acc2e1ad1ce518bb77ad5902565e1a2ee3b
interior_train_000101,interior_train,train,1.0110567151505008,0.10847052359577519,0.28448197250368212,-0.2157907109744516,0.061544069268376314,4.1830265855849529,0.077413437962458087,0.58257344721738369,-0.095455480830009876,0.052077223198343917,a8ac537d026efbdfe8f396c9127eaa42eb00a6441ab7dc424ac75ce88b3aea1d
interior_train_000102,interior_train,train,1.1792583764502447,0.11100923391250667,0.34813654155070806,-0.62419677572477739,0.046653201568255073,3.4870163342242497,0.064919545960974614,0.32628495655091538,0.13164334276324807,0.043724267473403661,545e6f92bcee3e0ff0e6fb589819816ae7636a55054028fa9a65e50e75d33874
interior_train_000103,interior_train,train,0.55412905834335047,0.071909826669630181,0.11694620256381225,-0.71769352220603988,0.099146046972657373,5.8142603761017391,0.028126260231093103,0.28076697305926107,0.1992052925713983,0.066141510742004597,97972f9e8cfbf23adba5dcbabb8548c75a81956ab74317f2285622f7da8a96a0
interior_train_000104,interior_train,train,0.86205526417170919,0.026968343512309565,0.089657909085581203,-0.083821962260310662,0.062466890400091998,3.8715713409485009,0.034520890698890659,0.35876882877927813,0.25703801319599023,0.035965882858641884,e015788ccb3d1061e57e68619a98d3f7cdd9e5e057aa2bb4e320d960aa9be230
interior_train_000105,interior_train,train,0.68901276536642109,0.11806582128400811,0.22713127122550392,-0.71443924974488782,0.094121258010769704,4.0671175488787821,0.014916641441002153,0.12850033785306023,-0.086449235724458243,0.058653379826810619,2bbf58552e7e3981344747560f3475dded82fa2b8a05853db2fe158c218b2e73
interior_train_000106,interior_train,train,1.0196896137251519,0.07645349845354249,0.11603529033295688,-0.2749597258386044,0.10914002314140166,2.443972656205089,0.044969987529706774,0.31239231375490084,-0.29417390184081993,0.044330944338655934,dcfdc446f2f3d859afcdf8ca0dede57996fa21a5903396952e8673a0a02b9dc1
interior_train_000107,interior_train,train,0.95881646928061115,0.090708928785755705,0.26723455823292963,0.14869392394946659,0.037419528972456526,2.4785797826321048,0.040105559621926141,0.29604212599238117,0.11494477693614391,0.055948647431017511,4b2b010e80aca94001351667618d69fbb31a03e2feddead72039599b6689872f
interior_train_000108,interior_train,train,0.93663968217246607,0.095368769743076176,0.28391006022982773,-0.16508280040061521,0.090355888592878547,2.3047960021229104,0.032106498173944148,0.2245890127895282,0.3146292136424293,0.051286746194405437,7b5c0d2b664cce1a4d2960e11e7ffc05c21d77b2e5780ceeba68bb52579c6964
interior_train_000109,interior_train,train,1.215451345356622,0.067158845708033404,0.11012329498515638,-0.67072796311404592,0.14070696229648855,3.5191282554680576,0.071232729919109714,0.44371956442791127,0.32164860401207901,0.056886156031221595,a13f255102e5a32a4f4e0e1cf71a282e64197468bdcd0f8e8fa8ed2473c4b6d9
interior_train_000110,interior_train,train,1.0102774348923196,0.027552999097538645,0.12866238497000707,0.055192092594249738,0.1411909740985309,5.6297420079824683,0.04461628712373613,0.2654892388075224,0.074179829687075552,0.036572090156578446,9d96220c33f504fc1e3341f37381be1bf7673c15fb173fde3a4789589d91fda6
