candidate_id,distribution,regime,intended_training_role,reviewed_sampler_diagnostic_split,attempt,kappa_slow,theta_slow,sigma_slow,rho_slow,v0_slow,kappa_fast,theta_fast,sigma_fast,rho_fast,v0_fast,hard_bounds_valid,canonical_valid,slow_feller_margin,fast_feller_margin,correlation_disk_value,correlation_margin,ordering_margin,minimum_hard_bound_distance,accepted_hard_bound_near,accepted_feller_near,accepted_correlation_disk_near,accepted_weak_slow_fast_separation,accepted_any_boundary_near,accepted,primary_rejection_reason,rejection_reasons,candidate_key,selected_for_clean_core
26,interior_train,normal,interior_train,train,0,0.48558996151095624,0.044121313336823967,0.059028522866994025,0.17673404354445116,0.10966708738889391,5.391177510047001,0.034915096424986809,0.37620735891201035,-0.52549232436356086,0.025289551697916739,True,True,0.84959817945430927,0.45354337473436146,0.30737710511258981,0.69262289488741025,0.41050941828753512,0.054300022981903548,False,False,False,False,False,True,,,interior_train_000026,True
27,interior_train,normal,interior_train,train,0,0.50393192481917803,0.10217524182697824,0.13258225256094347,-0.70853007426640302,0.025739840693137089,2.9771795492534001,0.056285330669160687,0.19788583089646264,0.021744253037781196,0.085406286421177785,True,True,0.70838549633727066,0.79076352586100662,0.50248767868012567,0.49751232131987433,0.20696632840453744,0.070304544722498613,False,False,False,False,False,True,,,interior_train_000027,True
28,interior_train,normal,interior_train,train,0,1.0844298822533494,0.085425396064922207,0.34160554075181243,-0.10627283977149933,0.070007459990760829,4.5537063479055924,0.052564140467897688,0.35744490850152211,-0.48543128424766924,0.058390759557567042,True,True,0.22711311585593438,0.57866799422168136,0.24693744819944022,0.75306255180055981,0.29031602223031322,0.22036427115512144,False,False,False,False,False,True,,,interior_train_000028,True
29,interior_train,normal,interior_train,train,0,0.41560475777578088,0.087490315026807181,0.10089668531074757,0.063846683214986572,0.11372475754529009,1.6455169537783279,0.026826444248515789,0.18699374757596704,-0.28432219171446049,0.08938417012497904,True,True,0.75440815160892449,0.43260531817220571,0.08491550765886928,0.91508449234113076,0.10292152267803741,0.09637857820175634,False,False,False,False,False,True,,,interior_train_000029,True
30,interior_train,normal,interior_train,train,0,1.0083838009495589,0.10493579124348762,0.13170673701415853,0.033409616008246892,0.029070603744244042,2.1514714046444414,0.079023252034584685,0.15114140022525283,-0.47268528992168984,0.09619113318641917,True,True,0.8484860370649252,0.87409634869617481,0.2245475857501705,0.77545241424982947,0.095655866417981808,0.081595266929640822,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000030,False
31,interior_train,normal,interior_train,train,0,0.83204021416336049,0.10107528990084805,0.2301246000804848,-0.19519034554254908,0.10405277544704783,2.5126099522445617,0.012088787605883658,0.091766138220103155,0.3343185787709631,0.069922317746170887,True,True,0.52108346600846456,0.75651167917124906,0.14986818310445638,0.85013181689554362,0.14063345088545617,0.050953472756988166,False,False,False,False,False,True,,,interior_train_000031,True
32,interior_train,normal,interior_train,train,0,0.97920399342795061,0.11477659053752601,0.32745312408659577,-0.15832353364796847,0.028587630991355299,3.5008490420937148,0.039090813141710333,0.26933508245348203,0.18670289469064857,0.081916802304147163,True,True,0.35407257225737976,0.58098046366974054,0.059924312192646816,0.94007568780735318,0.21101632206408069,0.079958071157136615,False,False,False,False,False,True,,,interior_train_000032,True
33,interior_train,normal,interior_train,train,0,1.0423529837392074,0.069784573856787852,0.16399385332499755,-0.0060004012502770498,0.10453827069937512,5.1784923454442602,0.045719273629813983,0.43038662044627346,-0.32593430249556637,0.01024908543346003,True,True,0.68795831285056108,0.43762083207264202,0.10626917435843569,0.89373082564156436,0.34612044867824709,0.033262441263951732,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000033,False
34,interior_train,normal,interior_train,validation,0,0.51565954755472931,0.038360175440691771,0.055407041640323507,-0.59725663795504991,0.038572138851655252,2.5229484889725056,0.047701142032021991,0.15244547580110449,-0.0045809908699543994,0.013340646931150302,True,True,0.85597791766068376,0.82389867190446164,0.35673647705872019,0.64326352294127975,0.16797396999311937,0.045728415044960898,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000034,False
35,interior_train,normal,interior_train,validation,0,1.3900982789003284,0.076948533742511926,0.36028191283963179,-0.14519950709354967,0.055800931831310019,3.5638030941741583,0.076254871733099111,0.31149405583264478,0.0082499911245165758,0.019858167815428842,True,True,0.24474949054652076,0.697042946096603,0.021150959213764385,0.97884904078623558,0.18189998454174308,0.07200874119124534,False,False,False,False,False,True,,,interior_train_000035,True
36,interior_train,normal,interior_train,validation,0,0.8384505475342765,0.090208634479029493,0.24656884567338211,-0.56220944328468869,0.059046875521469422,2.8069754605313815,0.057563620773530021,0.20403484469129626,-0.32593470230368443,0.080828496308652797,True,True,0.42663260552269144,0.77175762441580154,0.42231288828427099,0.57768711171572895,0.16473011824243558,0.13313367537879348,False,False,False,False,False,True,,,interior_train_000036,True
37,interior_train,normal,interior_train,test,0,1.2901003998328808,0.1114111453427313,0.14704524073712141,-0.70438057424238543,0.068663075422414552,3.5552793983071442,0.074383892657712933,0.46048680891463933,-0.14629845732372704,0.08977569012824943,True,True,0.8600885011991074,0.42763888384558418,0.51755523198533504,0.48244476801466496,0.18955472790579611,0.12927338197769186,False,False,False,False,False,True,,,interior_train_000037,True
38,interior_train,normal,interior_train,test,0,0.94880268546424551,0.053404664801784379,0.17343381244521414,-0.50068612450023553,0.069234515357617279,1.9281779964247137,0.032077845662490521,0.18637554874530052,0.2710884498583635,0.083458160036933599,True,True,0.54224278794872383,0.56152526527500268,0.32417554291367578,0.67582445708632422,0.081956092967403193,0.12132143728782642,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000038,False
39,interior_train,normal,interior_train,test,0,0.39898234759501261,0.089613499235174893,0.1018088034244425,-0.22254517690835288,0.13233039148643072,5.7112307351500569,0.049713730178325206,0.44106393876839056,0.038615251317890266,0.031207166626573749,True,True,0.74680354652437597,0.48966472865080957,0.051017493399513905,0.94898250660048611,0.44453961402134268,0.097295279823560302,False,False,False,False,False,True,,,interior_train_000039,True
40,interior_train,normal,interior_train,train,0,0.38451762791482508,0.070795771761208631,0.17135662760462841,0.0863805729573041,0.11293100893196727,4.092745765918016,0.023047065638396813,0.21538357163737035,0.13457578712680421,0.078964317122393407,True,True,0.29927320550311437,0.60526073396190072,0.025572245865231057,0.9744277541347689,0.31031197807558081,0.10629831130503439,False,False,False,False,False,True,,,interior_train_000040,True
41,interior_train,normal,interior_train,train,0,0.82231625235100902,0.11815953442630395,0.20396845132123145,0.19579318142260482,0.066732901355395446,2.9679991942949551,0.044954632922175816,0.15312207422298824,0.31612124059892033,0.021792175060249622,True,True,0.64732970166365977,0.83846633096637146,0.13826760864938553,0.86173239135061452,0.17955505790325907,0.079807157501006531,False,False,False,False,False,True,,,interior_train_000041,True
42,interior_train,normal,interior_train,train,0,0.84631521585587599,0.035013469497543505,0.16280398971046192,0.15175772908050097,0.062099054209968751,4.2268238603753705,0.014328990736229251,0.093032898068036621,0.11620142103869217,0.051474986776768886,True,True,0.38194851064583746,0.86662614721685827,0.036533178587082139,0.96346682141291784,0.28288775267945565,0.058884881650860608,False,False,False,False,False,True,,,interior_train_000042,True
43,interior_train,normal,interior_train,train,0,0.8123393646345487,0.068391791526647872,0.12595188778312724,0.081510506410053196,0.060672752082553461,4.7728191809109175,0.033999845838930537,0.1748323595849581,0.14675965105761823,0.018411378500840368,True,True,0.75013298050730171,0.82785172473867963,0.028182357833777188,0.97181764216622279,0.33142090512772959,0.066174913309840183,False,False,False,False,False,True,,,interior_train_000043,True
44,interior_train,normal,interior_train,train,0,1.1986633085271581,0.060678743535946253,0.20467133233883533,-0.37858097132710955,0.07401214835235681,3.7472156130130787,0.041980314439500302,0.27500266953955504,0.035235743222943518,0.099864022409543007,True,True,0.55282880093389664,0.6124154876231267,0.14456510945145096,0.85543489054854904,0.21326797527078836,0.18060379233415053,False,False,False,False,False,True,,,interior_train_000044,True
45,interior_train,normal,interior_train,train,0,0.33181206844018757,0.046105337093316288,0.090762401964495906,-0.015936351310662889,0.052165113226705237,3.2480695412527174,0.051411913546528541,0.32179352095917008,-0.069716075473609598,0.037447200063114416,True,True,0.57574688213698433,0.52665614919457493,0.0051142984725388967,0.99488570152746114,0.24403828224372637,0.08619336880853859,False,False,False,False,False,True,,,interior_train_000045,True
46,interior_train,normal,interior_train,train,0,1.0885130934026994,0.084768987915425226,0.13266264153182616,-0.066196080746363642,0.11943486936868369,2.3166228718394186,0.016343825957419976,0.1916536686153647,-0.1091087294481793,0.037356372242186124,True,True,0.82587260508136884,0.34674718905942253,0.016286635947975085,0.98371336405202492,0.10277069275621081,0.07244356544151502,False,False,False,False,False,True,,,interior_train_000046,True
47,interior_train,normal,interior_train,train,0,0.30338019179862774,0.059403538439229638,0.14239145442599668,0.014506937156336368,0.046097366165155126,3.9132685989123881,0.05734688894748069,0.48266285580206336,0.23912598141854691,0.022011590641897283,True,True,0.27998324294873483,0.3166133459097964,0.057391686215041135,0.94260831378495891,0.30208271189236491,0.080691897749585809,False,False,False,False,False,True,,,interior_train_000047,True
48,interior_train,normal,interior_train,train,0,1.2758380706289907,0.066643674006056558,0.19348364610775126,0.15974620848341076,0.14494309180310866,3.1955782767415717,0.013211038888932072,0.16316347632336331,-0.23399237418958732,0.012222687134972097,True,True,0.63915270350988884,0.52056103267620657,0.080271282303705185,0.91972871769629483,0.16064771599268463,0.041220512641016518,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000048,False
49,interior_train,normal,interior_train,train,0,0.77706414789259548,0.071740447644989852,0.16908758390796058,-0.091648391733229168,0.12198574407915941,5.4027603493710865,0.070423860330179444,0.30774635070961842,-0.48196387161899312,0.091972570298891998,True,True,0.59180898646010383,0.77863582738705184,0.24068860125325672,0.75931139874674325,0.38708754824087793,0.16491214463111617,False,False,False,False,False,True,,,interior_train_000049,True
50,interior_train,normal,interior_train,train,0,0.83932324004678649,0.030834603973132202,0.16590198494943206,0.12399079690413586,0.088064544656050681,4.6433249021942702,0.014884185387679116,0.11609194273891826,0.11714582868763439,0.0097282602840286295,True,True,0.30569813778253557,0.82231772064943864,0.029096862895835251,0.97090313710416476,0.31832649892447568,0.03116233985495415,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000050,False
51,interior_train,normal,interior_train,train,0,0.4193224579008239,0.11793874281154365,0.20568819378648681,-0.036395467565185184,0.084063455084151459,4.9840427322251575,0.018138632608781693,0.29460596089049307,-0.21463558787073797,0.078649341893817948,True,True,0.40081116616005164,0.35132559202509533,0.047393065639905731,0.95260693436009425,0.3819849601945049,0.08150824549889743,False,False,False,False,False,True,,,interior_train_000051,True
52,interior_train,normal,interior_train,train,0,1.3681178987833744,0.056251253257957948,0.22370090060341388,0.067752786358618713,0.080047261700509006,2.6787327874308438,0.057094830984549913,0.393541793048652,0.01891766474360148,0.055830323408296828,True,True,0.50929210775619393,0.32773865660974544,0.0049483180987079326,0.99505168190129212,0.10967488607928615,0.20918878880799163,False,False,False,False,False,True,,,interior_train_000052,True
53,interior_train,normal,interior_train,train,0,0.37902117973172161,0.034185531001633462,0.079595582028000711,-0.64915845242505887,0.035796080237483138,4.0062080204916084,0.070579693305288835,0.46304012967291891,0.19909695446653444,0.04542909774486701,True,True,0.60709782421868042,0.45018423978317018,0.46104629363274668,0.53895370636725337,0.30353027956149681,0.074970434198995684,False,False,False,False,False,True,,,interior_train_000053,True
54,interior_train,normal,interior_train,validation,0,0.91518084891921081,0.09670716643514557,0.12362618712872375,-0.12694003971266041,0.076637295493409835,1.973779080567847,0.037511134233743373,0.21478892337684743,-0.029735172066639944,0.023521683289795762,True,True,0.84103974976860396,0.52490720428064519,0.016997954140084485,0.98300204585991546,0.088585626079383792,0.086780981007240979,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000054,False
55,interior_train,normal,interior_train,validation,0,0.95914355358294778,0.098802339295120667,0.24361786062260696,0.033880766221674199,0.11304504613521633,4.0116893297802285,0.01152771743496195,0.15220483942847757,0.27469799538978601,0.040339473123865315,True,True,0.52306779440085549,0.59939818710375792,0.076606894990934635,0.92339310500906535,0.25544316118805699,0.048119785025060348,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000055,False
56,interior_train,normal,interior_train,validation,0,1.2798254876416184,0.042503651771011904,0.11356036746411623,-0.22956960243313732,0.053764172777042929,5.8601779462386734,0.051881717087359197,0.22097811108101295,-0.11754879692816442,0.062750616988333729,True,True,0.78805313222529449,0.85132877348098912,0.066519922020567571,0.93348007797943244,0.38329309276962803,0.10910589694886053,False,False,False,False,False,True,,,interior_train_000056,True
57,interior_train,normal,interior_train,test,0,0.96483281051140435,0.04286034037865917,0.18211017691536466,-0.20531679932397504,0.14166482455329574,2.2495287324736495,0.021846636995025159,0.10761202242031331,0.074887765179201871,0.029583225367697964,True,True,0.42756455840832236,0.78919837726528763,0.047763165458176715,0.95223683454182328,0.10750593489223809,0.068636804294523943,False,False,False,False,False,True,,,interior_train_000057,True
58,interior_train,normal,interior_train,test,0,1.2993043550008427,0.049780429221330649,0.11234008653727938,-0.054641700229503688,0.11671258333665606,3.3998535194604202,0.010344444034919137,0.18004550061543109,0.07745898728001599,0.039125810872101777,True,True,0.82222451708988753,0.36905839926347173,0.0089856101144166235,0.99101438988558332,0.17577817275812366,0.042143656742015839,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000058,False
59,interior_train,normal,interior_train,test,0,1.3448224222527183,0.05486131385113692,0.23398983569463838,0.11245085228905304,0.14271430937056676,2.3502590936440932,0.04672896623299292,0.18417930875652738,-0.12875590708996837,0.013836613255206971,True,True,0.45873563463582456,0.73244705394522658,0.029223277791094994,0.97077672220890499,0.084136959949069043,0.047728279254866821,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000059,False
60,interior_train,normal,interior_train,train,0,0.96079377910189612,0.055750214242659954,0.19897318508474493,0.012364549119237877,0.024615444747434018,3.78009283998668,0.069763048034858346,0.4226217569430879,0.17883613465587939,0.035613047380390173,True,True,0.46032535820963139,0.49404710657009954,0.032135245133577871,0.96786475486642209,0.23592460760542125,0.066493033042149208,False,False,False,False,False,True,,,interior_train_000060,True
61,interior_train,normal,interior_train,train,0,1.271558144191451,0.09934505456800613,0.21038696502451706,-0.026624158382518019,0.12780446876160662,3.166159623470632,0.069072035218801592,0.48766241691457979,-0.5594570366124908,0.028287461242445435,True,True,0.70184319402265538,0.29557361594511988,0.31370102162480729,0.68629897837519271,0.15854405684344611,0.1059978275905058,False,False,False,False,False,True,,,interior_train_000061,True
62,interior_train,normal,interior_train,train,0,1.3625878563499449,0.0861146149682636,0.18524889399378952,-0.33757470483093577,0.034400883819589209,4.5392467647458137,0.065374578279358136,0.45921742606099031,-0.16284089324375231,0.015665899239087781,True,True,0.74484877051759923,0.47567127150855676,0.14047383785411655,0.8595261621458834,0.2658291973553028,0.055104432415676537,False,False,False,False,False,True,,,interior_train_000062,True
63,interior_train,normal,interior_train,train,0,1.3756601134343323,0.042704195242756392,0.097059347471281754,-0.67093974474174689,0.14565187393953968,2.2532349657238218,0.023176457821168422,0.14034186675932245,-0.33065764240406997,0.071920341133556664,True,True,0.85154421083264131,0.68268304515194145,0.55949461755433827,0.44050538244566173,0.073437226133011679,0.09052967676208859,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000063,False
64,interior_train,normal,interior_train,train,0,0.56860339169526231,0.057862571318486933,0.18785563947582504,-0.53915692014153471,0.082818114954820263,1.6287701185866608,0.072516029636295082,0.37767062483570329,0.11284483987210348,0.046048249291471846,True,True,0.30182540024827031,0.24702801612637065,0.3034241424222659,0.6965758575777341,0.088716880911414095,0.12846807719215636,False,False,False,False,False,False,ordinary_training_margin_policy,ordinary_training_margin_policy,interior_train_000064,False
65,interior_train,normal,interior_train,train,0,0.62265135624323775,0.038734676958856212,0.15716680502527663,-0.15945536475236324,0.050988846353826014,3.9520545720906854,0.03002239184160204,0.25473575212533994,0.16955236353199551,0.092725895765944533,True,True,0.32267209527932883,0.5705338891222852,0.054174017327595164,0.94582598267240481,0.27861114776966089,0.13769255901573965,False,False,False,False,False,True,,,interior_train_000065,True
66,interior_train,normal,interior_train,train,0,0.94066902979698486,0.069533417537108178,0.28047401632270269,0.16390482831632336,0.11192441340117082,2.3039002814420826,0.053996646450787278,0.37520559377264345,0.029607087458121115,0.070179771748513878,True,True,0.24894886359917656,0.27728617891175883,0.027741372373156267,0.97225862762684379,0.11407792900795798,0.18520170432286406,False,False,False,False,False,True,,,interior_train_000066,True
